chrom:start-end:strand	nb_ccr	gene_id	biotype
4:98023038-98027649:-	8	ENSSSCG00000030547	c
4:98027349-98027649:-	27	ENSSSCG00000030547	c
4:98027349-98032362:-	5	ENSSSCG00000030547	c
4:98151099-98157215:-	10	ENSSSCG00000006636	c
4:98365472-98375331:+	6	ENSSSCG00000006646	c
4:98369519-98372553:+	8	ENSSSCG00000006646	c
4:98369519-98375331:+	20	ENSSSCG00000006646	c
4:98371978-98375331:+	15	ENSSSCG00000006646	c
4:98422322-98423402:+	11	ENSSSCG00000006648	c
4:98451810-98454007:+	8	ENSSSCG00000006649	c
4:98472742-98502211:+	7	ENSSSCG00000038558	c
4:98500780-98502211:+	10	ENSSSCG00000038558	c
4:98631221-98631854:-	10	ENSSSCG00000029230, ENSSSCG00000026395	c
4:98655266-98656925:-	23	ENSSSCG00000030291	c
4:98669434-98676168:-	18	ENSSSCG00000030291	c
4:98673817-98676168:-	5	ENSSSCG00000030291	c
4:98757899-98759638:-	11	ENSSSCG00000030119	c
4:98764285-98766490:-	27	ENSSSCG00000030119	c
4:98764285-98768401:-	5	ENSSSCG00000030119	c
4:98970826-98983556:-	28	ENSSSCG00000006661	c
4:99094915-99096788:+	5	ENSSSCG00000006663	c
4:99094915-99101821:+	5	ENSSSCG00000006663	c
4:99515002-99537986:+	176	ENSSSCG00000037355	c
4:99674927-99678366:-	10	ENSSSCG00000006694	c
4:99983643-99986560:-	5	ENSSSCG00000006698	c
4:100890569-100894632:+	6	ENSSSCG00000020964	c
4:101135601-101139235:+	13	ENSSSCG00000006709	c
4:102632458-102633287:+	5	ENSSSCG00000006726	c
4:102844522-102849525:-	5	ENSSSCG00000006727	c
4:102847115-102848715:-	7	ENSSSCG00000006727	c
4:103240687-103244750:-	16	ENSSSCG00000006730	c
4:103240687-103262146:-	15	ENSSSCG00000006730	c
4:103257408-103262146:-	24	ENSSSCG00000006730	c
4:103257408-103288577:-	6	ENSSSCG00000006730	c
4:103277504-103288577:-	109	ENSSSCG00000006730	c
4:103302308-103326827:-	5	ENSSSCG00000006730	c
4:103302308-103318156:-	5	ENSSSCG00000006730	c
4:103616422-103618531:+	6	ENSSSCG00000006732	c
4:105002736-105005584:-	5	ENSSSCG00000006746	c
4:105608967-105626624:-	17	ENSSSCG00000006750	c
4:105626549-105629263:-	16	ENSSSCG00000006750	c
4:105627417-105629263:-	6	ENSSSCG00000006750	c
4:105662267-105701079:-	6	ENSSSCG00000006750	c
4:105700970-105710655:-	55	ENSSSCG00000006750	c
4:105700970-105720315:-	8	ENSSSCG00000006750	c
4:105720241-105726362:-	14	ENSSSCG00000006750	c
4:105822617-105823970:+	329	ENSSSCG00000006752	c
4:105822617-105829126:+	7	ENSSSCG00000006752	c
4:105822617-105837472:+	6	ENSSSCG00000006752	c
4:105831069-105831460:+	27	ENSSSCG00000006752	c
4:105841355-105841534:+	5	ENSSSCG00000006752	c
4:105956035-105967496:+	7	ENSSSCG00000006755	c
4:105963567-105983275:+	5	ENSSSCG00000006755	c
4:106122921-106123902:+	184	ENSSSCG00000006757	c
4:106152510-106159045:+	10	ENSSSCG00000006757	c
4:106152510-106159947:+	5	ENSSSCG00000006757	c
4:106156694-106159045:+	8	ENSSSCG00000006757	c
4:106159829-106162890:+	48	ENSSSCG00000006757	c
4:106166395-106179496:+	24	ENSSSCG00000006757	c
4:106593777-106597570:-	11	ENSSSCG00000045712, ENSSSCG00000006760	c
4:106594904-106597570:-	10	ENSSSCG00000045712, ENSSSCG00000006760	c
4:106595656-106597570:-	7	ENSSSCG00000045712, ENSSSCG00000006760	c
4:106791548-106792126:+	5	ENSSSCG00000030154	c
4:106845341-106852989:+	8	ENSSSCG00000006766	c
4:106850367-106859846:+	13	ENSSSCG00000006766	c
4:106850367-106874620:+	9	ENSSSCG00000006766	c
4:106856344-106878741:+	14	ENSSSCG00000006766	c
4:106856344-106859846:+	15	ENSSSCG00000006766	c
4:106953071-106980982:-	18	ENSSSCG00000006767	c
4:106953071-106963143:-	5	ENSSSCG00000006767	c
4:106957337-106980982:-	8	ENSSSCG00000006767	c
4:107249411-107249592:-	5	ENSSSCG00000006767	c
4:107360212-107364379:-	5	ENSSSCG00000034581	c
4:107778731-107797178:-	9	ENSSSCG00000006775	c
4:107828267-107848522:+	10	ENSSSCG00000006779	c
4:107828267-107853387:+	20	ENSSSCG00000006779	c
4:107828267-107843942:+	11	ENSSSCG00000006779	c
4:107828267-107837016:+	8	ENSSSCG00000006779	c
4:107836900-107853387:+	5	ENSSSCG00000006779	c
4:107843863-107853387:+	23	ENSSSCG00000006779	c
4:107843863-107880518:+	5	ENSSSCG00000006779	c
4:107843863-107848522:+	5	ENSSSCG00000006779	c
4:107843863-107888159:+	5	ENSSSCG00000006779	c
4:107846329-107848522:+	30	ENSSSCG00000006779	c
4:107848067-107848522:+	5	ENSSSCG00000006779	c
4:108685996-108694719:-	5	ENSSSCG00000006785	c
4:109167004-109170127:-	13	ENSSSCG00000029918	c
4:109189281-109202615:+	9	ENSSSCG00000026922	c
4:110777841-110783701:+	22	ENSSSCG00000006831	c
4:110896277-110899710:-	5	ENSSSCG00000006836	c
4:110912189-110914372:-	22	ENSSSCG00000006836	c
4:111060540-111068595:+	19	ENSSSCG00000006840	c
4:111060540-111067544:+	11	ENSSSCG00000006840	c
4:111084472-111090334:+	126	ENSSSCG00000006841	c
4:111084472-111094901:+	6	ENSSSCG00000006841	c
4:111245265-111251135:-	246	ENSSSCG00000006845	c
4:111245265-111257616:-	8	ENSSSCG00000006845	c
4:111247222-111251135:-	5	ENSSSCG00000006845	c
4:111248142-111257616:-	9	ENSSSCG00000006845	c
4:111250192-111257616:-	11	ENSSSCG00000006845	c
4:111257328-111264914:-	6	ENSSSCG00000006845	c
4:112002255-112017878:+	10	ENSSSCG00000023187	c
4:112443185-112443826:-	200	ENSSSCG00000006852	c
4:112605660-112606412:-	36	ENSSSCG00000006852	c
4:117360109-117381169:-	30	ENSSSCG00000006860	c
4:117700972-117742339:-	6	ENSSSCG00000006864	c
4:117707807-117775497:-	5	ENSSSCG00000006864	c
4:117720899-117786894:-	6	ENSSSCG00000006864	c
4:117720899-117742339:-	10	ENSSSCG00000006864	c
4:117720899-117775497:-	7	ENSSSCG00000006864	c
4:117742259-117786894:-	17	ENSSSCG00000006864	c
4:117742259-117803247:-	12	ENSSSCG00000006864	c
4:117865793-117866811:-	6	ENSSSCG00000006865	c
4:117895094-117897709:+	8	ENSSSCG00000006866	c
4:117895094-117901948:+	8	ENSSSCG00000006866	c
4:117895094-117912668:+	8	ENSSSCG00000006866	c
4:117912501-117917394:+	7	ENSSSCG00000006866	c
4:117916364-117917394:+	15	ENSSSCG00000006866	c
4:117967366-117981685:-	6	ENSSSCG00000006869	c
4:117975449-117981685:-	5	ENSSSCG00000006869	c
4:118002523-118013108:+	8	ENSSSCG00000028821	c
4:118062335-118077545:-	62	ENSSSCG00000006870	c
4:118062335-118064289:-	5	ENSSSCG00000006870	c
4:118062335-118066899:-	7	ENSSSCG00000006870	c
4:118064070-118077545:-	5	ENSSSCG00000006870	c
4:118066784-118069700:-	47	ENSSSCG00000006870	c
4:118069572-118077545:-	16	ENSSSCG00000006870	c
4:118069572-118070768:-	6	ENSSSCG00000006870	c
4:118112545-118125294:-	16	ENSSSCG00000006871	c
4:118192075-118199768:-	5	ENSSSCG00000006872	c
4:118211128-118230068:-	11	ENSSSCG00000006872	c
4:118226323-118230068:-	9	ENSSSCG00000006872	c
4:118355356-118366910:+	5	ENSSSCG00000006873	c
4:120168853-120186848:+	9	ENSSSCG00000006878	c
4:120986689-121005506:-	11	ENSSSCG00000006879	c
4:120986689-121020589:-	11	ENSSSCG00000006879	c
4:120997773-121020589:-	9	ENSSSCG00000006879	c
4:122253259-122285360:-	69	ENSSSCG00000039854	c
4:122275846-122285360:-	83	ENSSSCG00000039854	c
4:123116609-123125471:+	9	ENSSSCG00000006889	c
4:123140334-123146129:+	19	ENSSSCG00000006889	c
4:123214103-123240898:+	6	ENSSSCG00000006890	c
4:123240808-123246137:+	27	ENSSSCG00000006890	c
4:123244424-123246137:+	5	ENSSSCG00000006890	c
4:123266709-123269089:+	14	ENSSSCG00000006890	c
4:123713680-123731130:-	13	ENSSSCG00000006894	c
4:123915766-123916234:-	36	ENSSSCG00000006897	c
4:123945060-123950642:-	6	ENSSSCG00000006897	c
4:123950499-123957697:-	8	ENSSSCG00000006897	c
4:123989639-123998502:-	13	ENSSSCG00000006897	c
4:123989639-124003479:-	6	ENSSSCG00000006897	c
4:123996347-123998502:-	10	ENSSSCG00000006897	c
4:124054522-124058855:-	13	ENSSSCG00000006898	c
4:124448941-124449171:+	12	ENSSSCG00000006901	c
4:124520318-124566870:+	32	ENSSSCG00000006901	c
4:124520318-124532249:+	11	ENSSSCG00000006901	c
4:124520318-124524462:+	6	ENSSSCG00000006901	c
4:124520318-124539837:+	21	ENSSSCG00000006901	c
4:124694844-124762455:-	5	ENSSSCG00000006903	c
4:124722045-124762455:-	122	ENSSSCG00000006903	c
4:124722045-124744355:-	48	ENSSSCG00000006903	c
4:124722045-124735466:-	66	ENSSSCG00000006903	c
4:124733365-124762455:-	28	ENSSSCG00000006903	c
4:124735383-124762455:-	9	ENSSSCG00000006903	c
4:124740881-124762455:-	8	ENSSSCG00000006903	c
4:124744319-124762455:-	15	ENSSSCG00000006903	c
4:124757085-124762455:-	39	ENSSSCG00000006903	c
4:124759546-124762455:-	6	ENSSSCG00000006903	c
4:124782531-124789165:+	17	ENSSSCG00000006904	c
4:124886993-124926056:-	98	ENSSSCG00000035196	c
4:124886993-124905342:-	14	ENSSSCG00000035196	c
4:124886993-124943084:-	7	ENSSSCG00000035196	c
4:124894038-124943084:-	10	ENSSSCG00000035196	c
4:124925938-124943084:-	37	ENSSSCG00000035196	c
4:124966623-124990265:-	44	ENSSSCG00000032057	c
4:125035429-125035934:-	13	ENSSSCG00000023654	c
4:125040642-125041724:-	6	ENSSSCG00000023654	c
4:125049958-125050681:-	16	ENSSSCG00000023654	c
4:125282946-125286552:+	5	ENSSSCG00000006911	c
4:125556185-125567874:+	5	ENSSSCG00000006912	c
4:125580731-125586406:+	6	ENSSSCG00000006912	c
4:126701306-126706636:-	7	ENSSSCG00000038253	c
4:127547895-127559253:+	5	ENSSSCG00000006926	c
4:127596818-127603522:-	37	ENSSSCG00000006927	c
4:127616913-127631029:-	6	ENSSSCG00000006927	c
4:127630105-127631029:-	69	ENSSSCG00000006927	c
4:129116232-129134916:-	14	ENSSSCG00000022032	c
4:129368385-129385680:-	7	ENSSSCG00000006930	c
4:129378276-129385680:-	149	ENSSSCG00000006930	c
4:129733012-129737421:+	15	ENSSSCG00000006936	c
4:130306438-130325218:+	5	ENSSSCG00000006939	c
4:130322062-130339222:+	43	ENSSSCG00000006939	c
4:130322062-130325218:+	12	ENSSSCG00000006939	c
4:130580134-130587915:+	5	ENSSSCG00000040735	c
5:302321-308205:-	5	ENSSSCG00000000970	c
5:304706-319318:-	7	ENSSSCG00000000970	c
5:313663-341527:-	13	ENSSSCG00000000970	c
5:776734-788894:+	16	ENSSSCG00000032820	c
5:776734-778112:+	17	ENSSSCG00000032820	c
5:804383-806183:+	7	ENSSSCG00000032820	c
5:2600834-2692132:-	35	ENSSSCG00000000955	c
5:2600834-2701290:-	5	ENSSSCG00000000955	c
5:2600834-2638003:-	6	ENSSSCG00000000955	c
5:2619763-2692132:-	51	ENSSSCG00000000955	c
5:2637893-2692132:-	99	ENSSSCG00000000955	c
5:2637893-2701290:-	7	ENSSSCG00000000955	c
5:2675421-2692132:-	240	ENSSSCG00000000955	c
5:2675421-2701290:-	6	ENSSSCG00000000955	c
5:2758818-2762997:-	19	ENSSSCG00000000955	c
5:2906977-2911166:-	29	ENSSSCG00000031441	c
5:3213139-3220070:-	5	ENSSSCG00000000007	c
5:3263945-3267084:-	10	ENSSSCG00000000003	c
5:3310247-3321132:-	5	ENSSSCG00000000006	c
5:3310247-3313241:-	7	ENSSSCG00000000006	c
5:3717599-3720056:-	25	ENSSSCG00000024864	c
5:3717599-3739361:-	72	ENSSSCG00000024864	c
5:3717599-3729566:-	119	ENSSSCG00000024864	c
5:3717599-3774893:-	16	ENSSSCG00000024864	c
5:3717599-3754014:-	8	ENSSSCG00000024864	c
5:3739280-3774893:-	8	ENSSSCG00000024864	c
5:3750905-3774893:-	17	ENSSSCG00000024864	c
5:3972024-3972369:-	60	ENSSSCG00000024718	c
5:3990533-3990722:+	5	ENSSSCG00000032971	c
5:4008039-4021643:+	7	ENSSSCG00000032971	c
5:4008039-4013019:+	6	ENSSSCG00000032971	c
5:4010827-4031902:+	18	ENSSSCG00000032971	c
5:4010827-4021643:+	12	ENSSSCG00000032971	c
5:4021496-4031902:+	12	ENSSSCG00000032971	c
5:4029446-4031902:+	21	ENSSSCG00000032971	c
5:4053231-4057850:+	9	ENSSSCG00000032971	c
5:4084806-4093411:-	7	ENSSSCG00000031423, ENSSSCG00000000014	c
5:5059779-5066495:-	7	ENSSSCG00000028346	c
5:5474636-5483948:-	15	ENSSSCG00000038685	c
5:5650857-5661996:+	15	ENSSSCG00000000029	c
5:5808981-5812316:+	26	ENSSSCG00000000035	c
5:5999139-6014815:+	9	ENSSSCG00000000037	c
5:6007303-6014815:+	11	ENSSSCG00000000037	c
5:6010063-6011187:+	123	ENSSSCG00000000037	c
5:6010063-6020984:+	26	ENSSSCG00000000037	c
5:6020924-6023525:+	5	ENSSSCG00000000037	c
5:6185345-6186572:+	31	ENSSSCG00000000039	c
5:6185345-6192322:+	5	ENSSSCG00000000039	c
5:6808856-6809300:-	5	ENSSSCG00000034405	c
5:6824738-6833484:-	11	ENSSSCG00000034405	c
5:6824738-6854718:-	14	ENSSSCG00000034405	c
5:6824738-6835272:-	5	ENSSSCG00000034405	c
5:6848113-6855932:-	5	ENSSSCG00000034405	c
5:6945139-6947781:+	17	ENSSSCG00000034265	c
5:7320471-7326410:-	6	ENSSSCG00000000068	c
5:7320471-7321718:-	20	ENSSSCG00000000068	c
5:7320471-7331026:-	17	ENSSSCG00000000068	c
5:7338821-7345954:-	45	ENSSSCG00000000068	c
5:7341105-7345954:-	26	ENSSSCG00000000068	c
5:7341105-7348222:-	8	ENSSSCG00000000068	c
5:7344898-7348222:-	13	ENSSSCG00000000068	c
5:7549898-7550897:-	14	ENSSSCG00000033823	c
5:7555319-7557859:-	14	ENSSSCG00000033823	c
5:7557451-7557859:-	46	ENSSSCG00000033823	c
5:7594739-7603935:+	19	ENSSSCG00000000071	c
5:7599513-7603935:+	29	ENSSSCG00000000071	c
5:7603616-7607294:+	10	ENSSSCG00000000071	c
5:7960349-7961485:+	5	ENSSSCG00000000075	c
5:8030739-8035589:-	12	ENSSSCG00000000077	c
5:8086843-8087658:-	27	ENSSSCG00000000078	c
5:8120822-8121164:-	5	ENSSSCG00000000078	c
5:8925250-8926054:+	12	ENSSSCG00000040494	c
5:9373536-9395329:+	30	ENSSSCG00000035577	c
5:9373536-9374203:+	5	ENSSSCG00000035577	c
5:9433057-9434932:+	6	ENSSSCG00000000103	c
5:9434785-9437214:+	11	ENSSSCG00000000103	c
5:9434785-9443147:+	8	ENSSSCG00000000103	c
5:9490199-9494173:+	7	ENSSSCG00000000104	c
5:9490199-9491469:+	9	ENSSSCG00000000104	c
5:9493240-9494173:+	25	ENSSSCG00000000104	c
5:9494755-9495051:+	12	ENSSSCG00000000104	c
5:9975419-9980383:-	8	ENSSSCG00000000119	c
5:10032631-10034248:-	5	ENSSSCG00000029945	c
5:11398146-11402891:+	6	ENSSSCG00000000145	c
5:12057014-12112955:+	6	ENSSSCG00000040453	c
5:12596907-12601083:+	28	ENSSSCG00000000158	c
5:12596907-12598060:+	13	ENSSSCG00000000158	c
5:12654722-12662831:+	13	ENSSSCG00000000160	c
5:12656286-12657528:+	32	ENSSSCG00000000160	c
5:12656286-12658795:+	11	ENSSSCG00000000160	c
5:12656286-12662831:+	6	ENSSSCG00000000160	c
5:12707998-12710312:-	7	ENSSSCG00000000161	c
5:12710215-12718926:-	5	ENSSSCG00000000161	c
5:13355018-13359154:+	6	ENSSSCG00000000164	c
5:13506831-13532355:-	8	ENSSSCG00000000167	c
5:13544235-13544844:-	6	ENSSSCG00000000167	c
5:13624361-13629460:-	18	ENSSSCG00000000169	c
5:13649916-13659307:-	28	ENSSSCG00000000169	c
5:13656787-13659307:-	88	ENSSSCG00000000169	c
5:13841608-13864346:-	5	ENSSSCG00000024881, ENSSSCG00000000169	c
5:13857974-13864346:-	9	ENSSSCG00000024881, ENSSSCG00000000169	c
5:13857974-13869978:-	48	ENSSSCG00000024881, ENSSSCG00000000169	c
5:13863473-13876137:-	11	ENSSSCG00000024881, ENSSSCG00000000169	c
5:13872760-13876137:-	6	ENSSSCG00000024881, ENSSSCG00000000169	c
5:13958212-13970227:-	5	ENSSSCG00000024881	c
5:15128141-15128884:-	19	ENSSSCG00000000189	c
5:15405690-15445212:+	7	ENSSSCG00000000199	c
5:15436080-15445212:+	15	ENSSSCG00000000199	c
5:15436080-15462085:+	9	ENSSSCG00000000199	c
5:15458988-15462085:+	20	ENSSSCG00000000199	c
5:15458988-15480943:+	6	ENSSSCG00000000199	c
5:15458988-15473055:+	7	ENSSSCG00000000199	c
5:15921418-15931222:+	6	ENSSSCG00000000217	c
5:15930840-15931222:+	7	ENSSSCG00000000217	c
5:15940164-15941900:+	8	ENSSSCG00000000217	c
5:16100019-16116324:-	10	ENSSSCG00000032269	c
5:16283386-16333246:+	6	ENSSSCG00000028516	c
5:16309168-16320268:+	10	ENSSSCG00000028516	c
5:16309168-16322891:+	20	ENSSSCG00000028516	c
5:16309168-16328852:+	16	ENSSSCG00000028516	c
5:16309168-16315966:+	7	ENSSSCG00000028516	c
5:16309168-16333246:+	5	ENSSSCG00000028516	c
5:16315890-16328852:+	21	ENSSSCG00000028516	c
5:16315890-16322891:+	9	ENSSSCG00000028516	c
5:16315890-16333246:+	7	ENSSSCG00000028516	c
5:16534127-16540801:+	6	ENSSSCG00000029196	c
5:16538237-16544407:+	8	ENSSSCG00000029196	c
5:16539987-16544407:+	7	ENSSSCG00000029196	c
5:16562804-16585760:+	5	ENSSSCG00000029196	c
5:16591148-16592570:+	7	ENSSSCG00000029196	c
5:16628231-16669538:+	24	ENSSSCG00000016138	c
5:16628231-16665393:+	9	ENSSSCG00000016138	c
5:16872404-16876254:+	6	ENSSSCG00000028060	c
5:16872404-16881021:+	8	ENSSSCG00000028060	c
5:16898173-16901993:+	27	ENSSSCG00000028060	c
5:17069691-17074679:+	5	ENSSSCG00000000228	c
5:17084537-17090924:+	5	ENSSSCG00000000228	c
5:17118707-17124399:+	18	ENSSSCG00000000228	c
5:17331778-17345187:+	9	ENSSSCG00000000233	c
5:18332489-18333551:-	6	ENSSSCG00000000262	c
5:18410519-18414318:+	9	ENSSSCG00000036564	c
5:18506486-18506860:+	15	ENSSSCG00000000265	c
5:21239121-21252562:-	29	ENSSSCG00000000366, ENSSSCG00000000364	c
5:21266387-21266734:-	7	ENSSSCG00000000366	c
5:21267343-21267784:-	36	ENSSSCG00000000366	c
5:21600325-21607238:-	7	ENSSSCG00000000383	c
5:21672279-21684161:-	5	ENSSSCG00000035686	c
5:21672279-21672613:-	5	ENSSSCG00000035686	c
5:21682005-21683167:-	5	ENSSSCG00000035686	c
5:21682005-21684161:-	9	ENSSSCG00000035686	c
5:21868120-21870915:+	19	ENSSSCG00000000402	c
5:21868120-21915147:+	6	ENSSSCG00000000402	c
5:21868120-21920610:+	11	ENSSSCG00000000402	c
5:21906485-21920610:+	10	ENSSSCG00000000402	c
5:21912523-21915147:+	7	ENSSSCG00000000402	c
5:22005743-22009750:-	35	ENSSSCG00000000406	c
5:22008783-22009750:-	959	ENSSSCG00000000406	c
5:22072211-22079168:-	6	ENSSSCG00000026055	c
5:22078182-22084169:-	7	ENSSSCG00000026055	c
5:22078182-22079168:-	5	ENSSSCG00000026055	c
5:22580094-22582673:-	9	ENSSSCG00000026498	c
5:22582440-22582673:-	8	ENSSSCG00000026498	c
5:24770424-24813354:+	22	ENSSSCG00000000456	c
5:27059771-27062167:+	5	ENSSSCG00000000457	c
5:27152068-27163194:+	10	ENSSSCG00000000458	c
5:27173897-27179635:+	13	ENSSSCG00000000458	c
5:27173897-27181752:+	9	ENSSSCG00000000458	c
5:27173897-27175753:+	31	ENSSSCG00000000458	c
5:27219899-27229297:+	6	ENSSSCG00000000458	c
5:28832465-28847621:+	5	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28843588-28844046:+	9	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28846155-28847621:+	15	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28850612-28858296:+	16	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28850612-28856645:+	6	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28864430-28864854:+	13	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28907686-28911827:+	5	ENSSSCG00000031103, ENSSSCG00000000466	c
5:28907686-28917531:+	7	ENSSSCG00000031103, ENSSSCG00000000466	c
5:29134927-29144569:-	9	ENSSSCG00000023715	c
5:29139747-29144569:-	5	ENSSSCG00000023715	c
5:29660598-29663091:+	965	ENSSSCG00000000469	c
5:29732022-29753021:+	73	ENSSSCG00000026004	c
5:29732022-29790977:+	9	ENSSSCG00000026004	c
5:29751200-29753021:+	8	ENSSSCG00000026004	c
5:30498122-30499392:-	7	ENSSSCG00000000473	c
5:30554964-30572528:+	5	ENSSSCG00000000475	c
5:30560127-30572528:+	5	ENSSSCG00000000475	c
5:30594363-30595206:+	5	ENSSSCG00000000475	c
5:30783074-30797595:-	8	ENSSSCG00000000478	c
5:30796093-30797595:-	5	ENSSSCG00000000478	c
5:30859943-30880496:-	18	ENSSSCG00000000478	c
5:30877999-30880496:-	6	ENSSSCG00000000478	c
5:32998511-33000625:+	17	ENSSSCG00000000486	c
5:33010357-33010902:+	16	ENSSSCG00000000486	c
5:33010357-33016042:+	5	ENSSSCG00000000486	c
5:33119065-33132527:+	7	ENSSSCG00000000488	c
5:33641761-33642040:+	7	ENSSSCG00000037845	c
5:33860700-33862629:+	18	ENSSSCG00000000496, ENSSSCG00000000500	c
5:33864072-33864504:+	5	ENSSSCG00000000496, ENSSSCG00000000500	c
5:33869008-33871353:+	5	ENSSSCG00000000496, ENSSSCG00000000500	c
5:34018843-34020069:+	17	ENSSSCG00000000496, ENSSSCG00000000500	c
5:34018843-34033773:+	7	ENSSSCG00000000500	c
5:34470910-34513084:+	7	ENSSSCG00000000502	c
5:34678778-34680960:-	5	ENSSSCG00000000504	c
5:35627859-35633470:-	24	ENSSSCG00000000509	c
5:35632405-35633470:-	85	ENSSSCG00000000509	c
5:35635563-35638764:-	21	ENSSSCG00000000509	c
5:35635563-35640848:-	118	ENSSSCG00000000509	c
5:35648530-35649101:-	9	ENSSSCG00000000509	c
5:35771131-35780762:+	5	ENSSSCG00000000510	c
5:35859922-35878920:+	5	ENSSSCG00000000512	c
5:35866142-35877522:+	50	ENSSSCG00000000512	c
5:35866142-35878920:+	14	ENSSSCG00000000512	c
5:35878816-35895709:+	5	ENSSSCG00000000512	c
5:38584760-38597159:-	42	ENSSSCG00000000517	c
5:38584760-38610508:-	8	ENSSSCG00000000517	c
5:38584760-38592467:-	6	ENSSSCG00000000517	c
5:38688372-38691091:+	7	ENSSSCG00000025915	c
5:38816994-38817895:-	5	ENSSSCG00000033524	c
5:39338804-39340906:-	19	ENSSSCG00000000522	c
5:39612688-39624997:-	5	ENSSSCG00000027503	c
5:41590045-41592842:-	8	ENSSSCG00000000530	c
5:42538536-42543247:+	180	ENSSSCG00000034407	c
5:42538536-42551710:+	40	ENSSSCG00000034407	c
5:42541716-42543247:+	13	ENSSSCG00000034407	c
5:42740179-42755389:+	7	ENSSSCG00000022636	c
5:42792251-42797088:+	12	ENSSSCG00000022636	c
5:42851427-42853242:+	17	ENSSSCG00000022636	c
5:43135009-43137563:+	5	ENSSSCG00000000534	c
5:44344466-44356866:+	27	ENSSSCG00000000536	c
5:45235429-45316258:-	5	ENSSSCG00000024232	c
5:45263439-45316258:-	29	ENSSSCG00000024232	c
5:45401088-45403216:-	20	ENSSSCG00000024232	c
5:45401088-45443134:-	13	ENSSSCG00000024232	c
5:45998638-46007473:-	5	ENSSSCG00000000547	c
5:46036611-46038107:-	9	ENSSSCG00000000549	c
5:46096526-46100649:-	6	ENSSSCG00000000549	c
5:46272623-46274058:-	7	ENSSSCG00000000550	c
5:46501301-46503527:-	6	ENSSSCG00000022288	c
5:46731787-46732554:-	11	ENSSSCG00000041972	c
5:47048735-47055414:+	9	ENSSSCG00000000555	c
5:47308478-47319185:+	19	ENSSSCG00000000555	c
5:48247562-48254390:+	16	ENSSSCG00000027144	c
5:48254191-48254390:+	11	ENSSSCG00000027144	c
5:48254191-48292702:+	11	ENSSSCG00000027144	c
5:48291754-48292702:+	29	ENSSSCG00000027144	c
5:48577312-48594861:+	11	ENSSSCG00000040550	c
5:50927531-50943469:-	8	ENSSSCG00000039397	c
5:51057141-51063019:+	10	ENSSSCG00000000570	c
5:51061460-51063019:+	6	ENSSSCG00000000570	c
5:51080500-51114899:+	15	ENSSSCG00000000570	c
5:51080500-51097828:+	8	ENSSSCG00000000570	c
5:51097636-51112176:+	69	ENSSSCG00000000570	c
5:51112077-51114899:+	11	ENSSSCG00000000570	c
5:51444400-51448377:-	38	ENSSSCG00000034733	c
5:53623266-53659626:-	5	ENSSSCG00000000587	c
5:53633122-53659626:-	226	ENSSSCG00000000587	c
5:53633122-53669181:-	10	ENSSSCG00000000587	c
5:53768931-53769647:-	10	ENSSSCG00000000588	c
5:53797748-53798112:-	7	ENSSSCG00000000588	c
5:54680381-54710779:-	6	ENSSSCG00000000591	c
