chrom	start	end	strand	nb_ccr	circ_rna_name	exons_id_start	exons_id_end	transcript_id_start	transcript_id_end	gene_id_start	gene_id_end	intron_name	start_i	end_i	gene_id_i	exon_id_i	exon_id_ife	exons_start_end_ife	gene_id_ife
4	79753453	79758986	+	6	circRNA_11609	ENSSSCE00000053826_5_c_+	ENSSSCE00000053831_3_c_+	ENSSSCT00000006873	ENSSSCT00000006873	ENSSSCG00000006274	ENSSSCG00000006274								
4	79764180	79766530	+	15	circRNA_2557	ENSSSCE00000053832_5_c_+	ENSSSCE00000053834_3_c_+	ENSSSCT00000006873	ENSSSCT00000006873	ENSSSCG00000006274	ENSSSCG00000006274								
4	79822365	79825948	+	17	circRNA_1884	ENSSSCE00000053866_5_c_+	ENSSSCE00000053867_3_c_+	ENSSSCT00000006873	ENSSSCT00000006873	ENSSSCG00000006274	ENSSSCG00000006274								
4	79834116	79836538	+	50	circRNA_308	ENSSSCE00000053872_5_c_+	ENSSSCE00000053874_3_c_+	ENSSSCT00000006873	ENSSSCT00000006873	ENSSSCG00000006274	ENSSSCG00000006274								
4	79892496	79897143	-	6	circRNA_15895	ENSSSCE00000053896_3_c_-	ENSSSCE00000053892_5_c_-	ENSSSCT00000006876	ENSSSCT00000006876	ENSSSCG00000006277	ENSSSCG00000006277								
4	79987799	79990116	-	28	circRNA_10758	ENSSSCE00000053890_3_c_-,ENSSSCE00000435159_3_c_-	ENSSSCE00000053889_5_c_-,ENSSSCE00000451502_5_c_-	ENSSSCT00000006876,ENSSSCT00000048367	ENSSSCT00000006876,ENSSSCT00000048367	ENSSSCG00000006277,ENSSSCG00000006277	ENSSSCG00000006277,ENSSSCG00000006277								
4	80170779	80183572	-	12	circRNA_1686	ENSSSCE00000286098_3_c_-,ENSSSCE00000420922_3_c_-	ENSSSCE00000344844_5_c_-	ENSSSCT00000006876,ENSSSCT00000048367	ENSSSCT00000006876	ENSSSCG00000006277,ENSSSCG00000006277	ENSSSCG00000006277								
4	80182242	80183572	-	5	circRNA_17685	ENSSSCE00000317796_3_c_-	ENSSSCE00000344844_5_c_-	ENSSSCT00000006876	ENSSSCT00000006876	ENSSSCG00000006277	ENSSSCG00000006277								
4	80958360	80997852	+	5	circRNA_15803	ENSSSCE00000053916_5_c_+,ENSSSCE00000330052_5_c_+	ENSSSCE00000053923_3_c_+	ENSSSCT00000006882,ENSSSCT00000046757	ENSSSCT00000006882	ENSSSCG00000006282,ENSSSCG00000006282	ENSSSCG00000006282								
4	80963598	80978012	+	7	circRNA_2831	ENSSSCE00000053917_5_c_+	ENSSSCE00000053922_3_c_+,ENSSSCE00000435427_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882,ENSSSCT00000085233	ENSSSCG00000006282	ENSSSCG00000006282,ENSSSCG00000006282								
4	80973984	80997852	+	11	circRNA_557	ENSSSCE00000053920_5_c_+	ENSSSCE00000053923_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882	ENSSSCG00000006282	ENSSSCG00000006282								
4	80973984	80978012	+	34	circRNA_6868	ENSSSCE00000053920_5_c_+	ENSSSCE00000053922_3_c_+,ENSSSCE00000435427_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882,ENSSSCT00000085233	ENSSSCG00000006282	ENSSSCG00000006282,ENSSSCG00000006282								
4	80973984	81007190	+	9	circRNA_6993	ENSSSCE00000053920_5_c_+	ENSSSCE00000053924_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882	ENSSSCG00000006282	ENSSSCG00000006282								
4	81030641	81057878	+	6	circRNA_14225	ENSSSCE00000053925_5_c_+	ENSSSCE00000053931_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882	ENSSSCG00000006282	ENSSSCG00000006282								
4	81038501	81074451	+	5	circRNA_9908	ENSSSCE00000053926_5_c_+	ENSSSCE00000053933_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882	ENSSSCG00000006282	ENSSSCG00000006282								
4	81047215	81074451	+	6	circRNA_9895	ENSSSCE00000053930_5_c_+	ENSSSCE00000053933_3_c_+	ENSSSCT00000006882	ENSSSCT00000006882	ENSSSCG00000006282	ENSSSCG00000006282								
4	81156523	81169492	+	13	circRNA_8003	ENSSSCE00000053940_5_c_+	ENSSSCE00000053945_3_c_+	ENSSSCT00000006883	ENSSSCT00000006883	ENSSSCG00000006283	ENSSSCG00000006283								
4	81192400	81198480	-	5	circRNA_12648	ENSSSCE00000053960_3_c_-	ENSSSCE00000053957_5_c_-,ENSSSCE00000454283_5_c_-	ENSSSCT00000006884	ENSSSCT00000006884,ENSSSCT00000047895	ENSSSCG00000006284	ENSSSCG00000006284,ENSSSCG00000006284								
4	81196422	81203653	-	14	circRNA_9137	ENSSSCE00000053958_3_c_-	ENSSSCE00000053956_5_c_-	ENSSSCT00000006884	ENSSSCT00000006884	ENSSSCG00000006284	ENSSSCG00000006284								
4	81198399	81210289	-	9	circRNA_4394	ENSSSCE00000053957_3_c_-,ENSSSCE00000454283_3_c_-	ENSSSCE00000053952_5_c_-	ENSSSCT00000006884,ENSSSCT00000047895	ENSSSCT00000006884	ENSSSCG00000006284,ENSSSCG00000006284	ENSSSCG00000006284								
4	81203514	81210289	-	13	circRNA_10057	ENSSSCE00000053956_3_c_-	ENSSSCE00000053952_5_c_-	ENSSSCT00000006884	ENSSSCT00000006884	ENSSSCG00000006284	ENSSSCG00000006284								
4	81694619	81717314	+	9	circRNA_6915	ENSSSCE00000313951_5_c_+	ENSSSCE00000212397_3_c_+	ENSSSCT00000006898	ENSSSCT00000006898	ENSSSCG00000006294	ENSSSCG00000006294								
4	82779058	82785563	-	60	circRNA_5899	ENSSSCE00000054125_3_c_-	ENSSSCE00000054123_5_c_-	ENSSSCT00000006906	ENSSSCT00000006906	ENSSSCG00000006301	ENSSSCG00000006301								
4	82990343	83028471	-	8	circRNA_9222	ENSSSCE00000334667_3_c_-	ENSSSCE00000276833_5_c_-	ENSSSCT00000006908	ENSSSCT00000006908	ENSSSCG00000006303	ENSSSCG00000006303								
4	82990343	83034592	-	8	circRNA_18076	ENSSSCE00000334667_3_c_-	ENSSSCE00000280607_5_c_-	ENSSSCT00000006908	ENSSSCT00000006908	ENSSSCG00000006303	ENSSSCG00000006303								
4	82993954	83034592	-	13	circRNA_10738	ENSSSCE00000054142_3_c_-	ENSSSCE00000280607_5_c_-	ENSSSCT00000006908	ENSSSCT00000006908	ENSSSCG00000006303	ENSSSCG00000006303								
4	83002831	83028471	-	24	circRNA_8771	ENSSSCE00000187945_3_c_-	ENSSSCE00000276833_5_c_-	ENSSSCT00000006908	ENSSSCT00000006908	ENSSSCG00000006303	ENSSSCG00000006303								
4	83105340	83127950	+	13	circRNA_9097	ENSSSCE00000054165_5_c_+	ENSSSCE00000054175_3_c_+	ENSSSCT00000006910	ENSSSCT00000006910	ENSSSCG00000006305	ENSSSCG00000006305								
4	83127760	83130621	+	6	circRNA_1265	ENSSSCE00000054175_5_c_+	ENSSSCE00000054176_3_c_+	ENSSSCT00000006910	ENSSSCT00000006910	ENSSSCG00000006305	ENSSSCG00000006305								
4	83148303	83151377	+	26	circRNA_9641	ENSSSCE00000054180_5_c_+	ENSSSCE00000054181_3_c_+	ENSSSCT00000006910	ENSSSCT00000006910	ENSSSCG00000006305	ENSSSCG00000006305								
4	83154651	83157115	+	6	circRNA_6982	ENSSSCE00000054182_5_c_+	ENSSSCE00000054184_3_c_+	ENSSSCT00000006910	ENSSSCT00000006910	ENSSSCG00000006305	ENSSSCG00000006305								
4	83166708	83186442	+	5	circRNA_10727	ENSSSCE00000054186_5_c_+	ENSSSCE00000054192_3_c_+	ENSSSCT00000006910	ENSSSCT00000006910	ENSSSCG00000006305	ENSSSCG00000006305								
4	83463211	83465136	+	5	circRNA_6329	ENSSSCE00000054210_5_c_+,ENSSSCE00000298615_5_c_+	ENSSSCE00000054211_3_c_+,ENSSSCE00000305395_3_c_+	ENSSSCT00000006913,ENSSSCT00000036226	ENSSSCT00000006913,ENSSSCT00000036226	ENSSSCG00000006308,ENSSSCG00000006309	ENSSSCG00000006308,ENSSSCG00000006309								
4	83990589	83996587	-	22	circRNA_5073	ENSSSCE00000467775_3_c_-	ENSSSCE00000054265_5_c_-	ENSSSCT00000083778	ENSSSCT00000006923	ENSSSCG00000006316	ENSSSCG00000006316								
4	83990589	84029879	-	25	circRNA_5364	ENSSSCE00000467775_3_c_-	ENSSSCE00000175114_5_c_-	ENSSSCT00000083778	ENSSSCT00000072449	ENSSSCG00000006316	ENSSSCG00000006316								
4	83995085	84029879	-	6	circRNA_15960	ENSSSCE00000054266_3_c_-	ENSSSCE00000175114_5_c_-	ENSSSCT00000006923	ENSSSCT00000072449	ENSSSCG00000006316	ENSSSCG00000006316								
4	85032414	85040050	+	6	circRNA_16059	ENSSSCE00000054314_5_c_+	ENSSSCE00000054316_3_c_+	ENSSSCT00000006932	ENSSSCT00000006932	ENSSSCG00000006324	ENSSSCG00000006324								
4	85039072	85042510	+	5	circRNA_8207	ENSSSCE00000054315_5_c_+	ENSSSCE00000054318_3_c_+	ENSSSCT00000006932	ENSSSCT00000006932	ENSSSCG00000006324	ENSSSCG00000006324								
4	85325519	85338393	+	5	circRNA_12375	ENSSSCE00000054335_5_c_+,ENSSSCE00000368741_5_c_+	ENSSSCE00000054337_3_c_+	ENSSSCT00000006936,ENSSSCT00000048789	ENSSSCT00000006936	ENSSSCG00000006328,ENSSSCG00000006328	ENSSSCG00000006328								
4	85335065	85349852	+	19	circRNA_117	ENSSSCE00000263436_5_c_+	ENSSSCE00000054342_3_c_+	ENSSSCT00000006936	ENSSSCT00000006936	ENSSSCG00000006328	ENSSSCG00000006328								
4	85915399	85915590	-	5	circRNA_9998	ENSSSCE00000054358_3_c_-	ENSSSCE00000054358_5_c_-	ENSSSCT00000006939	ENSSSCT00000006939	ENSSSCG00000006331	ENSSSCG00000006331						ENSSSCE00000054358,ENSSSCE00000054358,ENSSSCE00000054358,ENSSSCE00000054358,ENSSSCE00000054358,ENSSSCE00000054358	85915399_85915590,85915399_85915590,85915399_85915590,85915399_85915590,85915399_85915590,85915399_85915590	ENSSSCG00000006331_-_c,ENSSSCG00000006331_-_c,ENSSSCG00000006331_-_c,ENSSSCG00000006331_-_c,ENSSSCG00000006331_-_c,ENSSSCG00000006331_-_c
4	87975068	87979592	-	5	circRNA_11535	ENSSSCE00000054425_3_c_-	ENSSSCE00000054423_5_c_-	ENSSSCT00000006948	ENSSSCT00000006948	ENSSSCG00000006340	ENSSSCG00000006340								
4	87976761	87979592	-	5	circRNA_2116	ENSSSCE00000054424_3_c_-	ENSSSCE00000054423_5_c_-	ENSSSCT00000006948	ENSSSCT00000006948	ENSSSCG00000006340	ENSSSCG00000006340								
4	88654778	88740487	-	5	circRNA_16762	ENSSSCE00000054467_3_c_-	ENSSSCE00000054462_5_c_-	ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346	ENSSSCG00000006346								
4	88723351	88740487	-	23	circRNA_6533	ENSSSCE00000392548_3_c_-,ENSSSCE00000054466_3_c_-	ENSSSCE00000054462_5_c_-	ENSSSCT00000052399,ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346,ENSSSCG00000006346	ENSSSCG00000006346								
4	88723351	88732517	-	8	circRNA_16986	ENSSSCE00000392548_3_c_-,ENSSSCE00000054466_3_c_-	ENSSSCE00000054463_5_c_-	ENSSSCT00000052399,ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346,ENSSSCG00000006346	ENSSSCG00000006346								
4	88723351	88759728	-	5	circRNA_17071	ENSSSCE00000392548_3_c_-,ENSSSCE00000054466_3_c_-	ENSSSCE00000054460_5_c_-	ENSSSCT00000052399,ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346,ENSSSCG00000006346	ENSSSCG00000006346								
4	88740355	88759728	-	6	circRNA_14906	ENSSSCE00000054462_3_c_-	ENSSSCE00000054460_5_c_-	ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346	ENSSSCG00000006346								
4	88758197	88759728	-	15	circRNA_4221	ENSSSCE00000054461_3_c_-	ENSSSCE00000054460_5_c_-	ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346	ENSSSCG00000006346								
4	88784437	88785768	-	5	circRNA_11229	ENSSSCE00000054458_3_c_-	ENSSSCE00000054457_5_c_-	ENSSSCT00000006954	ENSSSCT00000006954	ENSSSCG00000006346	ENSSSCG00000006346								
4	88791782	88797757	-	5	circRNA_10033	ENSSSCE00000054456_3_c_-	ENSSSCE00000409957_5_c_-,ENSSSCE00000228667_5_c_-	ENSSSCT00000006954	ENSSSCT00000006954,ENSSSCT00000043085	ENSSSCG00000006346	ENSSSCG00000006346,ENSSSCG00000006346								
4	90154265	90171499	+	48	circRNA_303	ENSSSCE00000054783_5_c_+	ENSSSCE00000054789_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90154265	90175000	+	12	circRNA_12595	ENSSSCE00000054783_5_c_+	ENSSSCE00000054791_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90161230	90163552	+	64	circRNA_1867	ENSSSCE00000054784_5_c_+	ENSSSCE00000054786_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90161230	90171499	+	105	circRNA_3863	ENSSSCE00000054784_5_c_+	ENSSSCE00000054789_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90161230	90165184	+	9	circRNA_15243	ENSSSCE00000054784_5_c_+	ENSSSCE00000054787_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90161230	90175000	+	9	circRNA_15526	ENSSSCE00000054784_5_c_+	ENSSSCE00000054791_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90165101	90171499	+	5	circRNA_1439	ENSSSCE00000054787_5_c_+	ENSSSCE00000054789_3_c_+	ENSSSCT00000006999	ENSSSCT00000006999	ENSSSCG00000006386	ENSSSCG00000006386								
4	90231258	90238988	+	9	circRNA_12928	ENSSSCE00000054822_5_c_+	ENSSSCE00000054825_3_c_+	ENSSSCT00000007001	ENSSSCT00000007001	ENSSSCG00000006388	ENSSSCG00000006388								
4	90235722	90238988	+	81	circRNA_1362	ENSSSCE00000413322_5_c_+,ENSSSCE00000054823_5_c_+,ENSSSCE00000289957_5_c_+	ENSSSCE00000054825_3_c_+	ENSSSCT00000057745,ENSSSCT00000007001,ENSSSCT00000042069	ENSSSCT00000007001	ENSSSCG00000006388,ENSSSCG00000006388,ENSSSCG00000006388	ENSSSCG00000006388								
4	90238893	90253801	+	47	circRNA_8410	ENSSSCE00000054825_5_c_+	ENSSSCE00000054829_3_c_+	ENSSSCT00000007001	ENSSSCT00000007001	ENSSSCG00000006388	ENSSSCG00000006388								
4	90259589	90260459	+	10	circRNA_8929	ENSSSCE00000054831_5_c_+	ENSSSCE00000054832_3_c_+	ENSSSCT00000007001	ENSSSCT00000007001	ENSSSCG00000006388	ENSSSCG00000006388								
4	90365514	90365882	-	19	circRNA_10957	ENSSSCE00000054850_3_c_-	ENSSSCE00000054849_5_c_-	ENSSSCT00000007004	ENSSSCT00000007004	ENSSSCG00000006391	ENSSSCG00000006391								
4	90556385	90557015	+	24	circRNA_4989	ENSSSCE00000301008_5_c_+	ENSSSCE00000336712_3_c_+	ENSSSCT00000007009	ENSSSCT00000007009	ENSSSCG00000006396	ENSSSCG00000006396								
4	93111562	93115693	+	6	circRNA_12623	ENSSSCE00000055177_5_c_+	ENSSSCE00000055180_3_c_+	ENSSSCT00000007078	ENSSSCT00000007078	ENSSSCG00000006461	ENSSSCG00000006461								
4	93736188	93738733	+	21	circRNA_6371	ENSSSCE00000418867_5_c_+,ENSSSCE00000055483_5_c_+	ENSSSCE00000265583_3_c_+	ENSSSCT00000007106,ENSSSCT00000045139	ENSSSCT00000007106	ENSSSCG00000006487,ENSSSCG00000006487	ENSSSCG00000006487								
4	93736188	93747422	+	7	circRNA_12765	ENSSSCE00000418867_5_c_+,ENSSSCE00000055483_5_c_+	ENSSSCE00000055489_3_c_+	ENSSSCT00000007106,ENSSSCT00000045139	ENSSSCT00000007106	ENSSSCG00000006487,ENSSSCG00000006487	ENSSSCG00000006487								
4	93737416	93738733	+	5	circRNA_6815	ENSSSCE00000055484_5_c_+,ENSSSCE00000354661_5_c_+	ENSSSCE00000265583_3_c_+	ENSSSCT00000007106,ENSSSCT00000045139	ENSSSCT00000007106	ENSSSCG00000006487,ENSSSCG00000006487	ENSSSCG00000006487								
4	93738636	93747422	+	1734	circRNA_27	ENSSSCE00000265583_5_c_+	ENSSSCE00000055489_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93738636	93750841	+	183	circRNA_2190	ENSSSCE00000265583_5_c_+	ENSSSCE00000055492_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93738636	93749340	+	84	circRNA_4641	ENSSSCE00000265583_5_c_+	ENSSSCE00000055491_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93738636	93742580	+	8	circRNA_13490	ENSSSCE00000265583_5_c_+	ENSSSCE00000055487_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93738636	93752407	+	6	circRNA_14096	ENSSSCE00000265583_5_c_+	ENSSSCE00000055494_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93738636	93745088	+	6	circRNA_15280	ENSSSCE00000265583_5_c_+	ENSSSCE00000055488_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93744901	93747422	+	115	circRNA_1121	ENSSSCE00000055488_5_c_+	ENSSSCE00000055489_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93744901	93749340	+	31	circRNA_11061	ENSSSCE00000055488_5_c_+	ENSSSCE00000055491_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	93744901	93750841	+	13	circRNA_11713	ENSSSCE00000055488_5_c_+	ENSSSCE00000055492_3_c_+	ENSSSCT00000007106	ENSSSCT00000007106	ENSSSCG00000006487	ENSSSCG00000006487								
4	94072012	94073490	+	5	circRNA_4524	ENSSSCE00000420480_5_c_+,ENSSSCE00000055616_5_c_+,ENSSSCE00000429116_5_c_+	ENSSSCE00000055617_3_c_+,ENSSSCE00000461149_3_c_+,ENSSSCE00000458253_3_c_+	ENSSSCT00000045907,ENSSSCT00000007121,ENSSSCT00000064256	ENSSSCT00000007121,ENSSSCT00000064256,ENSSSCT00000045907	ENSSSCG00000006502,ENSSSCG00000006502,ENSSSCG00000006502	ENSSSCG00000006502,ENSSSCG00000006502,ENSSSCG00000006502								
4	94184732	94185957	+	5	circRNA_15887	ENSSSCE00000211697_5_c_+	ENSSSCE00000200232_3_c_+	ENSSSCT00000007130	ENSSSCT00000007130	ENSSSCG00000006510	ENSSSCG00000006510								
4	94216681	94220967	+	156	circRNA_740	ENSSSCE00000055709_5_c_+	ENSSSCE00000055712_3_c_+	ENSSSCT00000007130	ENSSSCT00000007130	ENSSSCG00000006510	ENSSSCG00000006510								
4	94218668	94220967	+	26	circRNA_4309	ENSSSCE00000055711_5_c_+	ENSSSCE00000055712_3_c_+	ENSSSCT00000007130	ENSSSCT00000007130	ENSSSCG00000006510	ENSSSCG00000006510								
4	94267053	94269368	-	21	circRNA_7762	ENSSSCE00000439611_3_c_-,ENSSSCE00000055663_3_c_-	ENSSSCE00000393524_5_c_-,ENSSSCE00000055659_5_c_-	ENSSSCT00000054356,ENSSSCT00000007127	ENSSSCT00000054356,ENSSSCT00000007127	ENSSSCG00000006157,ENSSSCG00000006507	ENSSSCG00000006157,ENSSSCG00000006507								
4	94267053	94277826	-	14	circRNA_17670	ENSSSCE00000439611_3_c_-,ENSSSCE00000055663_3_c_-	ENSSSCE00000309247_5_c_-,ENSSSCE00000055656_5_c_-,ENSSSCE00000454254_5_c_-	ENSSSCT00000054356,ENSSSCT00000007127	ENSSSCT00000054356,ENSSSCT00000007127,ENSSSCT00000032303	ENSSSCG00000006157,ENSSSCG00000006507	ENSSSCG00000006157,ENSSSCG00000006507,ENSSSCG00000006507								
4	94271886	94273522	-	10	circRNA_8931	ENSSSCE00000432349_3_c_-,ENSSSCE00000055658_3_c_-	ENSSSCE00000055657_5_c_-,ENSSSCE00000167649_5_c_-	ENSSSCT00000054356,ENSSSCT00000007129	ENSSSCT00000054356,ENSSSCT00000007127	ENSSSCG00000006157,ENSSSCG00000006507	ENSSSCG00000006157,ENSSSCG00000006507								
4	94313135	94324938	+	93	circRNA_376	ENSSSCE00000300464_5_c_+	ENSSSCE00000326169_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128	ENSSSCG00000006508	ENSSSCG00000006508								
4	94391004	94391746	+	29	circRNA_3464	ENSSSCE00000055671_5_c_+	ENSSSCE00000055671_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128	ENSSSCG00000006508	ENSSSCG00000006508						ENSSSCE00000055671,ENSSSCE00000055671,ENSSSCE00000055671,ENSSSCE00000055671	94391004_94391746,94391004_94391746,94391004_94391746,94391004_94391746	ENSSSCG00000006508_+_c,ENSSSCG00000006508_+_c,ENSSSCG00000006508_+_c,ENSSSCG00000006508_+_c
4	94405983	94446665	+	13	circRNA_1341	ENSSSCE00000055672_5_c_+	ENSSSCE00000055678_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128	ENSSSCG00000006508	ENSSSCG00000006508								
4	94418168	94438667	+	6	circRNA_11419	ENSSSCE00000055673_5_c_+	ENSSSCE00000055676_3_c_+,ENSSSCE00000422640_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128,ENSSSCT00000072494	ENSSSCG00000006508	ENSSSCG00000006508,ENSSSCG00000006508								
4	94436826	94438667	+	14	circRNA_11990	ENSSSCE00000163723_5_c_+,ENSSSCE00000388192_5_c_+	ENSSSCE00000055676_3_c_+,ENSSSCE00000422640_3_c_+	ENSSSCT00000007128,ENSSSCT00000072494	ENSSSCT00000007128,ENSSSCT00000072494	ENSSSCG00000006508,ENSSSCG00000006508	ENSSSCG00000006508,ENSSSCG00000006508								
4	94471629	94475627	+	6	circRNA_9052	ENSSSCE00000055684_5_c_+	ENSSSCE00000184643_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128	ENSSSCG00000006508	ENSSSCG00000006508								
4	94473411	94475627	+	11	circRNA_12481	ENSSSCE00000055686_5_c_+	ENSSSCE00000184643_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128	ENSSSCG00000006508	ENSSSCG00000006508								
4	94476169	94476592	+	27	circRNA_1038	ENSSSCE00000171594_5_c_+	ENSSSCE00000210400_3_c_+	ENSSSCT00000007128	ENSSSCT00000007128	ENSSSCG00000006508	ENSSSCG00000006508								
4	94601794	94602258	+	10	circRNA_9196	ENSSSCE00000055824_5_c_+	ENSSSCE00000055825_3_c_+	ENSSSCT00000007143	ENSSSCT00000007143	ENSSSCG00000006522	ENSSSCG00000006522								
4	95260475	95261309	-	13	circRNA_3680	ENSSSCE00000056077_3_c_-	ENSSSCE00000056076_5_c_-	ENSSSCT00000051442	ENSSSCT00000051442	ENSSSCG00000006546	ENSSSCG00000006546								
4	95512539	95515576	-	8	circRNA_14204	ENSSSCE00000056144_3_c_-	ENSSSCE00000056142_5_c_-	ENSSSCT00000007178	ENSSSCT00000007178	ENSSSCG00000006553	ENSSSCG00000006553								
4	95526447	95526760	+	8	circRNA_14590	ENSSSCE00000056172_5_c_+,ENSSSCE00000336326_5_c_+	ENSSSCE00000336326_3_c_+,ENSSSCE00000056173_3_c_+	ENSSSCT00000007179,ENSSSCT00000037652	ENSSSCT00000037652,ENSSSCT00000007179	ENSSSCG00000006554,ENSSSCG00000006554	ENSSSCG00000006554,ENSSSCG00000006554						ENSSSCE00000336326	95526447_95526760	ENSSSCG00000006554_+_c
4	95578501	95602210	+	20	circRNA_6808	ENSSSCE00000284082_5_c_+	ENSSSCE00000289808_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95578501	95601062	+	14	circRNA_11974	ENSSSCE00000284082_5_c_+	ENSSSCE00000322367_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95578501	95589697	+	16	circRNA_12261	ENSSSCE00000284082_5_c_+	ENSSSCE00000360030_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95578501	95627346	+	8	circRNA_13325	ENSSSCE00000284082_5_c_+	ENSSSCE00000287175_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95586884	95602210	+	30	circRNA_479	ENSSSCE00000267217_5_c_+	ENSSSCE00000289808_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95600955	95614047	+	166	circRNA_503	ENSSSCE00000322367_5_c_+	ENSSSCE00000378484_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95600955	95627346	+	10	circRNA_10539	ENSSSCE00000322367_5_c_+	ENSSSCE00000287175_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95627346	+	896	circRNA_587	ENSSSCE00000292227_5_c_+	ENSSSCE00000287175_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95624649	+	23	circRNA_2690	ENSSSCE00000292227_5_c_+	ENSSSCE00000322347_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95614047	+	27	circRNA_3949	ENSSSCE00000292227_5_c_+	ENSSSCE00000378484_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95623358	+	17	circRNA_11823	ENSSSCE00000292227_5_c_+	ENSSSCE00000289069_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95625489	+	7	circRNA_12608	ENSSSCE00000292227_5_c_+	ENSSSCE00000362321_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95653050	+	9	circRNA_15100	ENSSSCE00000292227_5_c_+	ENSSSCE00000263728_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95613285	95648111	+	8	circRNA_15588	ENSSSCE00000292227_5_c_+	ENSSSCE00000365807_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
4	95623159	95653050	+	10	circRNA_4216	ENSSSCE00000289069_5_c_+	ENSSSCE00000263728_3_c_+	ENSSSCT00000052241	ENSSSCT00000052241	ENSSSCG00000038125	ENSSSCG00000038125								
