gene_ID_ssc gene_ID_bta
ENSSSCG00000004861 ENSBTAG00000000422
ENSSSCG00000004869 ENSBTAG00000021428
ENSSSCG00000004870 ENSBTAG00000009841
ENSSSCG00000004873 ENSBTAG00000009686
ENSSSCG00000004874 ENSBTAG00000022466
ENSSSCG00000004875 ENSBTAG00000012012
ENSSSCG00000004884 ENSBTAG00000007567
ENSSSCG00000004885 ENSBTAG00000023270
ENSSSCG00000004885 ENSBTAG00000052830
ENSSSCG00000004886 ENSBTAG00000014488
ENSSSCG00000004888 ENSBTAG00000001207
ENSSSCG00000004889 ENSBTAG00000001102
ENSSSCG00000004890 ENSBTAG00000023026
ENSSSCG00000004890 ENSBTAG00000023198
ENSSSCG00000004891 ENSBTAG00000037773
ENSSSCG00000004893 ENSBTAG00000010492
ENSSSCG00000004894 ENSBTAG00000002019
ENSSSCG00000004896 ENSBTAG00000045832
ENSSSCG00000004897 ENSBTAG00000050848
ENSSSCG00000004898 ENSBTAG00000007569
ENSSSCG00000004899 ENSBTAG00000016666
ENSSSCG00000004901 ENSBTAG00000016663
ENSSSCG00000004902 ENSBTAG00000050028
ENSSSCG00000004903 ENSBTAG00000001739
ENSSSCG00000004907 ENSBTAG00000008723
ENSSSCG00000004908 ENSBTAG00000006833
ENSSSCG00000004909 ENSBTAG00000038739
ENSSSCG00000004910 ENSBTAG00000022826
ENSSSCG00000004911 ENSBTAG00000022829
ENSSSCG00000004912 ENSBTAG00000011954
ENSSSCG00000004917 ENSBTAG00000027916
ENSSSCG00000004918 ENSBTAG00000014284
ENSSSCG00000004919 ENSBTAG00000005412
ENSSSCG00000004921 ENSBTAG00000005738
ENSSSCG00000004923 ENSBTAG00000003737
ENSSSCG00000004926 ENSBTAG00000039658
ENSSSCG00000004927 ENSBTAG00000008386
ENSSSCG00000004929 ENSBTAG00000012352
ENSSSCG00000004931 ENSBTAG00000006440
ENSSSCG00000004934 ENSBTAG00000014807
ENSSSCG00000004935 ENSBTAG00000015155
ENSSSCG00000004936 ENSBTAG00000015158
ENSSSCG00000004937 ENSBTAG00000025826
ENSSSCG00000004938 ENSBTAG00000017095
ENSSSCG00000004939 ENSBTAG00000034140
ENSSSCG00000004941 ENSBTAG00000000371
ENSSSCG00000004942 ENSBTAG00000000372
ENSSSCG00000004943 ENSBTAG00000033983
ENSSSCG00000004945 ENSBTAG00000000560
ENSSSCG00000004945 ENSBTAG00000005211
ENSSSCG00000004946 ENSBTAG00000005213
ENSSSCG00000004947 ENSBTAG00000005214
ENSSSCG00000004948 ENSBTAG00000000625
ENSSSCG00000004951 ENSBTAG00000040368
ENSSSCG00000004952 ENSBTAG00000012599
ENSSSCG00000004954 ENSBTAG00000045628
ENSSSCG00000004955 ENSBTAG00000000218
ENSSSCG00000004957 ENSBTAG00000005565
ENSSSCG00000004958 ENSBTAG00000005564
ENSSSCG00000004961 ENSBTAG00000008380
ENSSSCG00000004962 ENSBTAG00000012681
ENSSSCG00000004963 ENSBTAG00000012365
ENSSSCG00000004966 ENSBTAG00000009030
ENSSSCG00000004968 ENSBTAG00000020352
ENSSSCG00000004969 ENSBTAG00000009983
ENSSSCG00000004971 ENSBTAG00000015580
ENSSSCG00000004973 ENSBTAG00000013982
ENSSSCG00000004974 ENSBTAG00000003915
ENSSSCG00000004976 ENSBTAG00000010944
ENSSSCG00000004978 ENSBTAG00000014236
ENSSSCG00000004979 ENSBTAG00000007433
ENSSSCG00000004980 ENSBTAG00000011644
ENSSSCG00000004983 ENSBTAG00000006819
ENSSSCG00000004985 ENSBTAG00000020930
ENSSSCG00000004986 ENSBTAG00000015023
ENSSSCG00000004989 ENSBTAG00000006836
ENSSSCG00000004990 ENSBTAG00000003684
ENSSSCG00000004996 ENSBTAG00000020042
ENSSSCG00000004997 ENSBTAG00000002603
ENSSSCG00000004999 ENSBTAG00000002613
ENSSSCG00000005000 ENSBTAG00000002612
ENSSSCG00000005001 ENSBTAG00000024582
ENSSSCG00000005002 ENSBTAG00000054557
ENSSSCG00000005004 ENSBTAG00000004926
ENSSSCG00000005006 ENSBTAG00000025564
ENSSSCG00000005008 ENSBTAG00000004930
ENSSSCG00000005009 ENSBTAG00000004933
ENSSSCG00000005011 ENSBTAG00000004934
ENSSSCG00000005012 ENSBTAG00000045980
ENSSSCG00000005015 ENSBTAG00000005550
ENSSSCG00000005016 ENSBTAG00000015200
ENSSSCG00000005020 ENSBTAG00000014312
ENSSSCG00000005021 ENSBTAG00000001539
ENSSSCG00000005022 ENSBTAG00000020281
ENSSSCG00000005023 ENSBTAG00000044049
ENSSSCG00000005024 ENSBTAG00000011494
ENSSSCG00000005025 ENSBTAG00000010103
ENSSSCG00000005027 ENSBTAG00000031707
ENSSSCG00000005029 ENSBTAG00000021944
ENSSSCG00000005030 ENSBTAG00000021945
ENSSSCG00000005036 ENSBTAG00000000821
ENSSSCG00000005037 ENSBTAG00000015716
ENSSSCG00000005038 ENSBTAG00000015732
ENSSSCG00000005039 ENSBTAG00000046956
ENSSSCG00000005040 ENSBTAG00000005344
ENSSSCG00000005041 ENSBTAG00000014501
ENSSSCG00000005043 ENSBTAG00000019924
ENSSSCG00000005045 ENSBTAG00000003835
ENSSSCG00000005047 ENSBTAG00000019496
ENSSSCG00000005052 ENSBTAG00000019120
ENSSSCG00000005054 ENSBTAG00000021986
ENSSSCG00000005055 ENSBTAG00000002326
ENSSSCG00000005056 ENSBTAG00000002331
ENSSSCG00000005057 ENSBTAG00000020533
ENSSSCG00000005058 ENSBTAG00000010795
ENSSSCG00000005059 ENSBTAG00000018277
ENSSSCG00000005060 ENSBTAG00000017713
ENSSSCG00000005062 ENSBTAG00000030881
ENSSSCG00000005063 ENSBTAG00000014741
ENSSSCG00000005065 ENSBTAG00000013043
ENSSSCG00000005066 ENSBTAG00000013042
ENSSSCG00000005067 ENSBTAG00000009862
ENSSSCG00000005068 ENSBTAG00000006341
ENSSSCG00000005071 ENSBTAG00000020880
ENSSSCG00000005072 ENSBTAG00000002808
ENSSSCG00000005073 ENSBTAG00000018898
ENSSSCG00000005075 ENSBTAG00000052431
ENSSSCG00000005076 ENSBTAG00000004631
ENSSSCG00000005078 ENSBTAG00000005984
ENSSSCG00000005081 ENSBTAG00000003090
ENSSSCG00000005082 ENSBTAG00000014096
ENSSSCG00000005083 ENSBTAG00000020729
ENSSSCG00000005084 ENSBTAG00000018127
ENSSSCG00000005084 ENSBTAG00000050554
ENSSSCG00000005086 ENSBTAG00000013035
ENSSSCG00000005087 ENSBTAG00000012139
ENSSSCG00000005089 ENSBTAG00000049091
ENSSSCG00000005090 ENSBTAG00000030801
ENSSSCG00000005092 ENSBTAG00000007931
ENSSSCG00000005095 ENSBTAG00000003276
ENSSSCG00000005096 ENSBTAG00000020935
ENSSSCG00000005097 ENSBTAG00000020937
ENSSSCG00000005098 ENSBTAG00000018947
ENSSSCG00000005101 ENSBTAG00000044118
ENSSSCG00000005102 ENSBTAG00000017632
ENSSSCG00000005103 ENSBTAG00000000967
ENSSSCG00000005105 ENSBTAG00000019830
ENSSSCG00000005106 ENSBTAG00000047543
ENSSSCG00000005109 ENSBTAG00000004498
ENSSSCG00000005110 ENSBTAG00000025450
ENSSSCG00000005112 ENSBTAG00000008815
ENSSSCG00000005116 ENSBTAG00000049079
ENSSSCG00000005121 ENSBTAG00000034391
ENSSSCG00000005122 ENSBTAG00000020148
ENSSSCG00000005124 ENSBTAG00000019568
ENSSSCG00000005125 ENSBTAG00000043983
ENSSSCG00000005126 ENSBTAG00000013011
ENSSSCG00000005128 ENSBTAG00000008551
ENSSSCG00000005129 ENSBTAG00000023412
ENSSSCG00000005130 ENSBTAG00000046348
ENSSSCG00000005131 ENSBTAG00000001315
ENSSSCG00000005135 ENSBTAG00000025929
ENSSSCG00000005135 ENSBTAG00000046928
ENSSSCG00000005136 ENSBTAG00000039069
ENSSSCG00000005150 ENSBTAG00000012375
ENSSSCG00000005152 ENSBTAG00000048428
ENSSSCG00000005163 ENSBTAG00000048634
ENSSSCG00000005163 ENSBTAG00000048993
ENSSSCG00000005163 ENSBTAG00000049948
ENSSSCG00000005163 ENSBTAG00000050468
ENSSSCG00000005163 ENSBTAG00000051622
ENSSSCG00000005163 ENSBTAG00000053367
ENSSSCG00000005163 ENSBTAG00000054945
ENSSSCG00000005163 ENSBTAG00000055103
ENSSSCG00000005163 ENSBTAG00000055306
ENSSSCG00000005164 ENSBTAG00000017741
ENSSSCG00000005166 ENSBTAG00000014124
ENSSSCG00000005167 ENSBTAG00000043972
ENSSSCG00000005169 ENSBTAG00000014449
ENSSSCG00000005169 ENSBTAG00000023462
ENSSSCG00000005170 ENSBTAG00000003097
ENSSSCG00000005173 ENSBTAG00000019843
ENSSSCG00000005174 ENSBTAG00000033543
ENSSSCG00000005174 ENSBTAG00000038064
ENSSSCG00000005177 ENSBTAG00000014103
ENSSSCG00000005178 ENSBTAG00000001847
ENSSSCG00000005180 ENSBTAG00000003669
ENSSSCG00000005182 ENSBTAG00000015788
ENSSSCG00000005183 ENSBTAG00000007872
ENSSSCG00000005184 ENSBTAG00000004592
ENSSSCG00000005186 ENSBTAG00000003943
ENSSSCG00000005190 ENSBTAG00000027442
ENSSSCG00000005191 ENSBTAG00000043961
ENSSSCG00000005193 ENSBTAG00000020985
ENSSSCG00000005194 ENSBTAG00000010178
ENSSSCG00000005225 ENSBTAG00000000819
ENSSSCG00000005227 ENSBTAG00000013357
ENSSSCG00000005228 ENSBTAG00000017884
ENSSSCG00000005229 ENSBTAG00000018517
ENSSSCG00000005232 ENSBTAG00000007494
ENSSSCG00000005233 ENSBTAG00000008062
ENSSSCG00000005235 ENSBTAG00000010976
ENSSSCG00000005236 ENSBTAG00000033352
ENSSSCG00000005240 ENSBTAG00000002190
ENSSSCG00000005241 ENSBTAG00000000269
ENSSSCG00000005243 ENSBTAG00000033190
ENSSSCG00000005247 ENSBTAG00000011770
ENSSSCG00000005249 ENSBTAG00000011173
ENSSSCG00000005250 ENSBTAG00000008877
ENSSSCG00000005252 ENSBTAG00000005826
ENSSSCG00000005257 ENSBTAG00000007778
ENSSSCG00000005266 ENSBTAG00000018778
ENSSSCG00000005266 ENSBTAG00000052698
ENSSSCG00000005267 ENSBTAG00000015978
ENSSSCG00000005268 ENSBTAG00000021699
ENSSSCG00000005269 ENSBTAG00000033076
ENSSSCG00000005269 ENSBTAG00000051504
ENSSSCG00000005271 ENSBTAG00000008204
ENSSSCG00000005272 ENSBTAG00000019687
ENSSSCG00000005273 ENSBTAG00000002746
ENSSSCG00000005277 ENSBTAG00000012757
ENSSSCG00000005278 ENSBTAG00000012991
ENSSSCG00000005278 ENSBTAG00000048354
ENSSSCG00000005278 ENSBTAG00000053347
ENSSSCG00000005279 ENSBTAG00000032983
ENSSSCG00000005282 ENSBTAG00000017734
ENSSSCG00000005282 ENSBTAG00000051821
ENSSSCG00000005284 ENSBTAG00000021127
ENSSSCG00000005286 ENSBTAG00000020752
ENSSSCG00000005287 ENSBTAG00000013960
ENSSSCG00000005288 ENSBTAG00000003532
ENSSSCG00000005291 ENSBTAG00000000256
ENSSSCG00000005296 ENSBTAG00000012809
ENSSSCG00000005297 ENSBTAG00000018318
ENSSSCG00000005298 ENSBTAG00000051343
ENSSSCG00000005300 ENSBTAG00000015000
ENSSSCG00000005301 ENSBTAG00000011394
ENSSSCG00000005303 ENSBTAG00000044135
ENSSSCG00000005305 ENSBTAG00000011397
ENSSSCG00000005307 ENSBTAG00000011402
ENSSSCG00000005308 ENSBTAG00000011403
ENSSSCG00000005309 ENSBTAG00000032509
ENSSSCG00000005310 ENSBTAG00000011406
ENSSSCG00000005311 ENSBTAG00000011409
ENSSSCG00000005312 ENSBTAG00000011411
ENSSSCG00000005313 ENSBTAG00000011413
ENSSSCG00000005314 ENSBTAG00000011416
ENSSSCG00000005316 ENSBTAG00000011424
ENSSSCG00000005317 ENSBTAG00000025868
ENSSSCG00000005318 ENSBTAG00000011429
ENSSSCG00000005319 ENSBTAG00000011431
ENSSSCG00000005320 ENSBTAG00000011433
ENSSSCG00000005322 ENSBTAG00000011434
ENSSSCG00000005324 ENSBTAG00000005222
ENSSSCG00000005325 ENSBTAG00000011445
ENSSSCG00000005326 ENSBTAG00000052564
ENSSSCG00000005326 ENSBTAG00000052875
ENSSSCG00000005326 ENSBTAG00000053732
ENSSSCG00000005338 ENSBTAG00000000076
ENSSSCG00000005340 ENSBTAG00000021696
ENSSSCG00000005343 ENSBTAG00000005519
ENSSSCG00000005344 ENSBTAG00000021686
ENSSSCG00000005346 ENSBTAG00000025859
ENSSSCG00000005347 ENSBTAG00000012243
ENSSSCG00000005349 ENSBTAG00000019299
ENSSSCG00000005350 ENSBTAG00000012262
ENSSSCG00000005352 ENSBTAG00000046574
ENSSSCG00000005354 ENSBTAG00000018922
ENSSSCG00000005355 ENSBTAG00000018925
ENSSSCG00000005356 ENSBTAG00000014934
ENSSSCG00000005358 ENSBTAG00000014922
ENSSSCG00000005360 ENSBTAG00000014078
ENSSSCG00000005361 ENSBTAG00000020385
ENSSSCG00000005366 ENSBTAG00000009732
ENSSSCG00000005367 ENSBTAG00000014722
ENSSSCG00000005368 ENSBTAG00000009734
ENSSSCG00000005369 ENSBTAG00000014760
ENSSSCG00000005371 ENSBTAG00000032206
ENSSSCG00000005373 ENSBTAG00000019023
ENSSSCG00000005375 ENSBTAG00000007659
ENSSSCG00000005375 ENSBTAG00000052686
ENSSSCG00000005376 ENSBTAG00000019550
ENSSSCG00000005378 ENSBTAG00000005133
ENSSSCG00000005379 ENSBTAG00000009037
ENSSSCG00000005380 ENSBTAG00000010082
ENSSSCG00000005382 ENSBTAG00000018035
ENSSSCG00000005383 ENSBTAG00000002454
ENSSSCG00000005385 ENSBTAG00000001864
ENSSSCG00000005386 ENSBTAG00000008016
ENSSSCG00000005388 ENSBTAG00000009806
ENSSSCG00000005389 ENSBTAG00000044003
ENSSSCG00000005389 ENSBTAG00000050097
ENSSSCG00000005391 ENSBTAG00000021991
ENSSSCG00000005391 ENSBTAG00000033749
ENSSSCG00000005393 ENSBTAG00000003137
ENSSSCG00000005398 ENSBTAG00000025760
ENSSSCG00000005399 ENSBTAG00000009516
ENSSSCG00000005400 ENSBTAG00000018445
ENSSSCG00000005401 ENSBTAG00000015608
ENSSSCG00000005403 ENSBTAG00000008772
ENSSSCG00000005413 ENSBTAG00000000145
ENSSSCG00000005413 ENSBTAG00000049256
ENSSSCG00000005423 ENSBTAG00000020661
ENSSSCG00000005424 ENSBTAG00000006901
ENSSSCG00000005425 ENSBTAG00000007163
ENSSSCG00000005426 ENSBTAG00000013420
ENSSSCG00000005436 ENSBTAG00000001926
ENSSSCG00000005436 ENSBTAG00000009976
ENSSSCG00000005437 ENSBTAG00000020355
ENSSSCG00000005437 ENSBTAG00000054703
ENSSSCG00000005438 ENSBTAG00000019467
ENSSSCG00000005439 ENSBTAG00000019468
ENSSSCG00000005440 ENSBTAG00000004996
ENSSSCG00000005441 ENSBTAG00000004991
ENSSSCG00000005444 ENSBTAG00000038794
ENSSSCG00000005446 ENSBTAG00000017063
ENSSSCG00000005449 ENSBTAG00000018841
ENSSSCG00000005452 ENSBTAG00000003240
ENSSSCG00000005453 ENSBTAG00000002953
ENSSSCG00000005454 ENSBTAG00000010535
ENSSSCG00000005455 ENSBTAG00000020243
ENSSSCG00000005456 ENSBTAG00000002744
ENSSSCG00000005457 ENSBTAG00000009654
ENSSSCG00000005458 ENSBTAG00000010686
ENSSSCG00000005459 ENSBTAG00000006712
ENSSSCG00000005460 ENSBTAG00000030960
ENSSSCG00000005463 ENSBTAG00000044004
ENSSSCG00000005465 ENSBTAG00000004813
ENSSSCG00000005466 ENSBTAG00000016750
ENSSSCG00000005467 ENSBTAG00000031295
ENSSSCG00000005469 ENSBTAG00000016259
ENSSSCG00000005471 ENSBTAG00000044070
ENSSSCG00000005472 ENSBTAG00000013670
ENSSSCG00000005474 ENSBTAG00000018481
ENSSSCG00000005474 ENSBTAG00000047990
ENSSSCG00000005477 ENSBTAG00000005116
ENSSSCG00000005479 ENSBTAG00000009596
ENSSSCG00000005480 ENSBTAG00000004499
ENSSSCG00000005484 ENSBTAG00000025659
ENSSSCG00000005486 ENSBTAG00000015685
ENSSSCG00000005488 ENSBTAG00000017294
ENSSSCG00000005490 ENSBTAG00000010107
ENSSSCG00000005494 ENSBTAG00000000575
ENSSSCG00000005498 ENSBTAG00000004010
ENSSSCG00000005501 ENSBTAG00000017155
ENSSSCG00000005502 ENSBTAG00000025667
ENSSSCG00000005503 ENSBTAG00000006240
ENSSSCG00000005504 ENSBTAG00000015936
ENSSSCG00000005506 ENSBTAG00000013706
ENSSSCG00000005507 ENSBTAG00000016952
ENSSSCG00000005508 ENSBTAG00000000712
ENSSSCG00000005510 ENSBTAG00000016958
ENSSSCG00000005511 ENSBTAG00000003012
ENSSSCG00000005512 ENSBTAG00000012210
ENSSSCG00000005514 ENSBTAG00000017803
ENSSSCG00000005518 ENSBTAG00000012090
ENSSSCG00000005519 ENSBTAG00000021102
ENSSSCG00000005524 ENSBTAG00000008232
ENSSSCG00000005528 ENSBTAG00000004295
ENSSSCG00000005529 ENSBTAG00000004296
ENSSSCG00000005530 ENSBTAG00000005525
ENSSSCG00000005532 ENSBTAG00000018426
ENSSSCG00000005533 ENSBTAG00000006716
ENSSSCG00000005534 ENSBTAG00000047610
ENSSSCG00000005555 ENSBTAG00000020660
ENSSSCG00000005562 ENSBTAG00000054351
ENSSSCG00000005575 ENSBTAG00000023867
ENSSSCG00000005576 ENSBTAG00000039815
ENSSSCG00000005578 ENSBTAG00000038249
ENSSSCG00000005582 ENSBTAG00000021921
ENSSSCG00000005584 ENSBTAG00000014391
ENSSSCG00000005585 ENSBTAG00000003610
ENSSSCG00000005586 ENSBTAG00000010990
ENSSSCG00000005587 ENSBTAG00000019470
ENSSSCG00000005588 ENSBTAG00000009017
ENSSSCG00000005589 ENSBTAG00000040585
ENSSSCG00000005590 ENSBTAG00000003067
ENSSSCG00000005591 ENSBTAG00000017576
ENSSSCG00000005593 ENSBTAG00000004848
ENSSSCG00000005594 ENSBTAG00000039223
ENSSSCG00000005596 ENSBTAG00000015278
ENSSSCG00000005597 ENSBTAG00000015286
ENSSSCG00000005598 ENSBTAG00000015553
ENSSSCG00000005599 ENSBTAG00000015098
ENSSSCG00000005600 ENSBTAG00000008033
ENSSSCG00000005601 ENSBTAG00000007662
ENSSSCG00000005602 ENSBTAG00000011544
ENSSSCG00000005604 ENSBTAG00000013314
ENSSSCG00000005607 ENSBTAG00000023843
ENSSSCG00000005608 ENSBTAG00000011810
ENSSSCG00000005609 ENSBTAG00000006948
ENSSSCG00000005610 ENSBTAG00000006957
ENSSSCG00000005611 ENSBTAG00000023885
ENSSSCG00000005613 ENSBTAG00000012844
ENSSSCG00000005614 ENSBTAG00000012847
ENSSSCG00000005615 ENSBTAG00000012736
ENSSSCG00000005616 ENSBTAG00000013509
ENSSSCG00000005617 ENSBTAG00000003525
ENSSSCG00000005618 ENSBTAG00000012735
ENSSSCG00000005619 ENSBTAG00000013510
ENSSSCG00000005620 ENSBTAG00000015375
ENSSSCG00000005621 ENSBTAG00000004695
ENSSSCG00000005623 ENSBTAG00000044129
ENSSSCG00000005625 ENSBTAG00000008997
ENSSSCG00000005626 ENSBTAG00000008994
ENSSSCG00000005627 ENSBTAG00000006305
ENSSSCG00000005628 ENSBTAG00000046548
ENSSSCG00000005629 ENSBTAG00000003387
ENSSSCG00000005631 ENSBTAG00000023851
ENSSSCG00000005636 ENSBTAG00000011912
ENSSSCG00000005638 ENSBTAG00000014149
ENSSSCG00000005640 ENSBTAG00000012274
ENSSSCG00000005641 ENSBTAG00000011307
ENSSSCG00000005643 ENSBTAG00000011317
ENSSSCG00000005645 ENSBTAG00000004663
ENSSSCG00000005645 ENSBTAG00000055269
ENSSSCG00000005646 ENSBTAG00000004664
ENSSSCG00000005648 ENSBTAG00000015436
ENSSSCG00000005649 ENSBTAG00000025612
ENSSSCG00000005650 ENSBTAG00000038139
ENSSSCG00000005651 ENSBTAG00000030567
ENSSSCG00000005652 ENSBTAG00000030566
ENSSSCG00000005654 ENSBTAG00000015327
ENSSSCG00000005655 ENSBTAG00000015343
ENSSSCG00000005657 ENSBTAG00000010195
ENSSSCG00000005659 ENSBTAG00000010208
ENSSSCG00000005660 ENSBTAG00000012480
ENSSSCG00000005661 ENSBTAG00000012484
ENSSSCG00000005662 ENSBTAG00000012485
ENSSSCG00000005663 ENSBTAG00000036099
ENSSSCG00000005663 ENSBTAG00000036101
ENSSSCG00000005664 ENSBTAG00000013030
ENSSSCG00000005665 ENSBTAG00000038831
ENSSSCG00000005666 ENSBTAG00000010601
ENSSSCG00000005667 ENSBTAG00000010613
ENSSSCG00000005668 ENSBTAG00000010626
ENSSSCG00000005669 ENSBTAG00000010653
ENSSSCG00000005671 ENSBTAG00000001932
ENSSSCG00000005672 ENSBTAG00000001933
ENSSSCG00000005673 ENSBTAG00000030521
ENSSSCG00000005678 ENSBTAG00000015437
ENSSSCG00000005679 ENSBTAG00000008973
ENSSSCG00000005680 ENSBTAG00000002936
ENSSSCG00000005688 ENSBTAG00000019453
ENSSSCG00000005689 ENSBTAG00000020313
ENSSSCG00000005699 ENSBTAG00000002319
ENSSSCG00000005701 ENSBTAG00000020747
ENSSSCG00000005702 ENSBTAG00000013072
ENSSSCG00000005703 ENSBTAG00000023797
ENSSSCG00000005704 ENSBTAG00000048071
ENSSSCG00000005705 ENSBTAG00000017980
ENSSSCG00000005706 ENSBTAG00000017976
ENSSSCG00000005707 ENSBTAG00000017982
ENSSSCG00000005710 ENSBTAG00000017473
ENSSSCG00000005711 ENSBTAG00000021896
ENSSSCG00000005713 ENSBTAG00000050974
ENSSSCG00000005715 ENSBTAG00000004400
ENSSSCG00000005716 ENSBTAG00000010805
ENSSSCG00000005717 ENSBTAG00000010810
ENSSSCG00000005719 ENSBTAG00000020791
ENSSSCG00000005720 ENSBTAG00000000382
ENSSSCG00000005723 ENSBTAG00000007235
ENSSSCG00000005724 ENSBTAG00000024822
ENSSSCG00000005725 ENSBTAG00000018710
ENSSSCG00000005727 ENSBTAG00000019254
ENSSSCG00000005729 ENSBTAG00000003530
ENSSSCG00000005730 ENSBTAG00000023801
ENSSSCG00000005731 ENSBTAG00000004091
ENSSSCG00000005737 ENSBTAG00000012772
ENSSSCG00000005738 ENSBTAG00000004194
ENSSSCG00000005740 ENSBTAG00000004510
ENSSSCG00000005742 ENSBTAG00000004508
ENSSSCG00000005743 ENSBTAG00000004511
ENSSSCG00000005749 ENSBTAG00000010582
ENSSSCG00000005751 ENSBTAG00000047998
ENSSSCG00000005753 ENSBTAG00000006008
ENSSSCG00000005759 ENSBTAG00000005688
ENSSSCG00000005761 ENSBTAG00000030317
ENSSSCG00000005762 ENSBTAG00000018975
ENSSSCG00000005767 ENSBTAG00000032962
ENSSSCG00000005768 ENSBTAG00000032961
ENSSSCG00000005771 ENSBTAG00000011893
ENSSSCG00000005773 ENSBTAG00000036297
ENSSSCG00000005777 ENSBTAG00000013587
ENSSSCG00000005780 ENSBTAG00000013665
ENSSSCG00000005781 ENSBTAG00000007651
ENSSSCG00000005782 ENSBTAG00000007649
ENSSSCG00000005785 ENSBTAG00000006675
ENSSSCG00000005786 ENSBTAG00000013593
ENSSSCG00000005787 ENSBTAG00000053484
ENSSSCG00000005796 ENSBTAG00000055196
ENSSSCG00000005801 ENSBTAG00000046285
ENSSSCG00000005828 ENSBTAG00000030278
ENSSSCG00000005834 ENSBTAG00000047297
ENSSSCG00000005836 ENSBTAG00000016144
ENSSSCG00000005837 ENSBTAG00000021928
ENSSSCG00000005838 ENSBTAG00000010497
ENSSSCG00000005839 ENSBTAG00000010515
ENSSSCG00000005841 ENSBTAG00000039573
ENSSSCG00000005842 ENSBTAG00000013889
ENSSSCG00000005844 ENSBTAG00000046122
ENSSSCG00000005845 ENSBTAG00000023787
ENSSSCG00000005846 ENSBTAG00000021861
ENSSSCG00000005847 ENSBTAG00000052442
ENSSSCG00000005848 ENSBTAG00000004095
ENSSSCG00000005852 ENSBTAG00000030246
ENSSSCG00000005855 ENSBTAG00000023788
ENSSSCG00000005856 ENSBTAG00000046418
ENSSSCG00000005857 ENSBTAG00000045711
ENSSSCG00000005858 ENSBTAG00000047357
ENSSSCG00000005859 ENSBTAG00000047061
ENSSSCG00000005869 ENSBTAG00000040047
ENSSSCG00000005872 ENSBTAG00000030677
ENSSSCG00000005873 ENSBTAG00000038665
ENSSSCG00000005874 ENSBTAG00000004667
ENSSSCG00000005880 ENSBTAG00000000879
ENSSSCG00000005890 ENSBTAG00000018456
ENSSSCG00000005894 ENSBTAG00000007186
ENSSSCG00000005895 ENSBTAG00000046031
ENSSSCG00000005896 ENSBTAG00000004970
ENSSSCG00000005899 ENSBTAG00000007838
ENSSSCG00000005901 ENSBTAG00000007835
ENSSSCG00000005902 ENSBTAG00000004761
ENSSSCG00000005904 ENSBTAG00000026320
ENSSSCG00000005905 ENSBTAG00000046026
ENSSSCG00000005907 ENSBTAG00000011064
ENSSSCG00000005908 ENSBTAG00000000857
ENSSSCG00000005909 ENSBTAG00000000856
ENSSSCG00000005910 ENSBTAG00000035158
ENSSSCG00000005911 ENSBTAG00000017281
ENSSSCG00000005912 ENSBTAG00000014610
ENSSSCG00000005914 ENSBTAG00000012235
ENSSSCG00000005917 ENSBTAG00000020751
ENSSSCG00000005918 ENSBTAG00000026356
ENSSSCG00000005922 ENSBTAG00000015040
ENSSSCG00000005923 ENSBTAG00000026350
ENSSSCG00000005924 ENSBTAG00000014458
ENSSSCG00000005925 ENSBTAG00000014607
ENSSSCG00000005928 ENSBTAG00000046739
ENSSSCG00000005930 ENSBTAG00000008597
ENSSSCG00000005933 ENSBTAG00000020226
ENSSSCG00000005934 ENSBTAG00000013955
ENSSSCG00000005935 ENSBTAG00000001579
ENSSSCG00000005939 ENSBTAG00000018218
ENSSSCG00000005941 ENSBTAG00000002181
ENSSSCG00000005943 ENSBTAG00000001156
ENSSSCG00000005944 ENSBTAG00000000711
ENSSSCG00000005946 ENSBTAG00000000707
ENSSSCG00000005948 ENSBTAG00000007823
ENSSSCG00000005949 ENSBTAG00000007828
ENSSSCG00000005950 ENSBTAG00000006869
ENSSSCG00000005951 ENSBTAG00000017138
ENSSSCG00000005952 ENSBTAG00000010548
ENSSSCG00000005953 ENSBTAG00000020667
ENSSSCG00000005954 ENSBTAG00000007736
ENSSSCG00000005955 ENSBTAG00000047834
ENSSSCG00000005959 ENSBTAG00000020801
ENSSSCG00000005962 ENSBTAG00000017478
ENSSSCG00000005965 ENSBTAG00000008409
ENSSSCG00000005967 ENSBTAG00000026172
ENSSSCG00000005969 ENSBTAG00000010275
ENSSSCG00000005970 ENSBTAG00000005498
ENSSSCG00000005971 ENSBTAG00000009072
ENSSSCG00000005975 ENSBTAG00000020407
ENSSSCG00000005976 ENSBTAG00000020405
ENSSSCG00000005979 ENSBTAG00000005585
ENSSSCG00000005981 ENSBTAG00000016194
ENSSSCG00000005982 ENSBTAG00000009916
ENSSSCG00000005983 ENSBTAG00000002002
ENSSSCG00000005983 ENSBTAG00000051782
ENSSSCG00000005984 ENSBTAG00000015334
ENSSSCG00000005986 ENSBTAG00000005877
ENSSSCG00000005987 ENSBTAG00000021156
ENSSSCG00000005994 ENSBTAG00000044126
ENSSSCG00000005995 ENSBTAG00000006770
ENSSSCG00000005996 ENSBTAG00000006767
ENSSSCG00000005997 ENSBTAG00000013369
ENSSSCG00000006000 ENSBTAG00000015333
ENSSSCG00000006001 ENSBTAG00000013165
ENSSSCG00000006002 ENSBTAG00000002080
ENSSSCG00000006003 ENSBTAG00000011779
ENSSSCG00000006009 ENSBTAG00000006209
