gene_ID_bta gene_ID_oar
ENSBTAG00000005028 ENSOARG00000004591
ENSBTAG00000005029 ENSOARG00000003450
ENSBTAG00000005030 ENSOARG00000004425
ENSBTAG00000005031 ENSOARG00000004332
ENSBTAG00000005033 ENSOARG00000004250
ENSBTAG00000005034 ENSOARG00000013374
ENSBTAG00000005039 ENSOARG00000013254
ENSBTAG00000005040 ENSOARG00000012011
ENSBTAG00000005041 ENSOARG00000018962
ENSBTAG00000005042 ENSOARG00000013013
ENSBTAG00000005045 ENSOARG00000006576
ENSBTAG00000005048 ENSOARG00000003306
ENSBTAG00000005049 ENSOARG00000015215
ENSBTAG00000005052 ENSOARG00000004183
ENSBTAG00000005055 ENSOARG00000016822
ENSBTAG00000005057 ENSOARG00000000113
ENSBTAG00000005058 ENSOARG00000002690
ENSBTAG00000005062 ENSOARG00000017000
ENSBTAG00000005063 ENSOARG00000001806
ENSBTAG00000005064 ENSOARG00000020381
ENSBTAG00000005066 ENSOARG00000020164
ENSBTAG00000005067 ENSOARG00000007557
ENSBTAG00000005068 ENSOARG00000004762
ENSBTAG00000005069 ENSOARG00000012581
ENSBTAG00000005070 ENSOARG00000001126
ENSBTAG00000005071 ENSOARG00000020167
ENSBTAG00000005072 ENSOARG00000009955
ENSBTAG00000005073 ENSOARG00000012613
ENSBTAG00000005075 ENSOARG00000012774
ENSBTAG00000005076 ENSOARG00000012951
ENSBTAG00000005077 ENSOARG00000002991
ENSBTAG00000005078 ENSOARG00000013198
ENSBTAG00000005082 ENSOARG00000019807
ENSBTAG00000005083 ENSOARG00000004364
ENSBTAG00000005085 ENSOARG00000005466
ENSBTAG00000005086 ENSOARG00000018435
ENSBTAG00000005089 ENSOARG00000013380
ENSBTAG00000005090 ENSOARG00000012805
ENSBTAG00000005091 ENSOARG00000020543
ENSBTAG00000005092 ENSOARG00000007850
ENSBTAG00000005093 ENSOARG00000002620
ENSBTAG00000005094 ENSOARG00000007767
ENSBTAG00000005096 ENSOARG00000011192
ENSBTAG00000005100 ENSOARG00000006481
ENSBTAG00000005102 ENSOARG00000017915
ENSBTAG00000005103 ENSOARG00000018659
ENSBTAG00000005104 ENSOARG00000006412
ENSBTAG00000005105 ENSOARG00000005679
ENSBTAG00000005106 ENSOARG00000003570
ENSBTAG00000005108 ENSOARG00000004787
ENSBTAG00000005110 ENSOARG00000000193
ENSBTAG00000005111 ENSOARG00000018738
ENSBTAG00000005115 ENSOARG00000006395
ENSBTAG00000005116 ENSOARG00000006375
ENSBTAG00000005119 ENSOARG00000020680
ENSBTAG00000005120 ENSOARG00000011771
ENSBTAG00000005122 ENSOARG00000020519
ENSBTAG00000005124 ENSOARG00000013886
ENSBTAG00000005127 ENSOARG00000014683
ENSBTAG00000005129 ENSOARG00000003158
ENSBTAG00000005133 ENSOARG00000011062
ENSBTAG00000005136 ENSOARG00000016059
ENSBTAG00000005137 ENSOARG00000011368
ENSBTAG00000005138 ENSOARG00000011728
ENSBTAG00000005140 ENSOARG00000009799
ENSBTAG00000005141 ENSOARG00000021097
ENSBTAG00000005142 ENSOARG00000005925
ENSBTAG00000005144 ENSOARG00000005483
ENSBTAG00000005145 ENSOARG00000001750
ENSBTAG00000005147 ENSOARG00000009767
ENSBTAG00000005148 ENSOARG00000015704
ENSBTAG00000005149 ENSOARG00000002349
ENSBTAG00000005151 ENSOARG00000020065
ENSBTAG00000005152 ENSOARG00000001918
ENSBTAG00000005154 ENSOARG00000001340
ENSBTAG00000005155 ENSOARG00000017337
ENSBTAG00000005156 ENSOARG00000015806
ENSBTAG00000005158 ENSOARG00000001378
ENSBTAG00000005160 ENSOARG00000009671
ENSBTAG00000005161 ENSOARG00000002448
ENSBTAG00000005162 ENSOARG00000001421
ENSBTAG00000005163 ENSOARG00000000707
ENSBTAG00000005164 ENSOARG00000007987
ENSBTAG00000005165 ENSOARG00000003947
ENSBTAG00000005166 ENSOARG00000000735
ENSBTAG00000005168 ENSOARG00000018219
ENSBTAG00000005169 ENSOARG00000006573
ENSBTAG00000005170 ENSOARG00000000473
ENSBTAG00000005174 ENSOARG00000017451
ENSBTAG00000005176 ENSOARG00000010157
ENSBTAG00000005178 ENSOARG00000014942
ENSBTAG00000005180 ENSOARG00000006870
ENSBTAG00000005181 ENSOARG00000005277
ENSBTAG00000005182 ENSOARG00000015002
ENSBTAG00000005183 ENSOARG00000014824
ENSBTAG00000005184 ENSOARG00000005370
ENSBTAG00000005186 ENSOARG00000005422
ENSBTAG00000005189 ENSOARG00000005752
ENSBTAG00000005190 ENSOARG00000005657
ENSBTAG00000005191 ENSOARG00000004090
ENSBTAG00000005193 ENSOARG00000018699
ENSBTAG00000005195 ENSOARG00000001482
ENSBTAG00000005196 ENSOARG00000012508
ENSBTAG00000005197 ENSOARG00000012638
ENSBTAG00000005198 ENSOARG00000001851
ENSBTAG00000005200 ENSOARG00000007794
ENSBTAG00000005202 ENSOARG00000004580
ENSBTAG00000005203 ENSOARG00000003230
ENSBTAG00000005205 ENSOARG00000009347
ENSBTAG00000005206 ENSOARG00000014719
ENSBTAG00000005207 ENSOARG00000020728
ENSBTAG00000005208 ENSOARG00000006373
ENSBTAG00000005209 ENSOARG00000020572
ENSBTAG00000005210 ENSOARG00000018198
ENSBTAG00000005212 ENSOARG00000002245
ENSBTAG00000005213 ENSOARG00000018225
ENSBTAG00000005214 ENSOARG00000018240
ENSBTAG00000005215 ENSOARG00000007625
ENSBTAG00000005218 ENSOARG00000006517
ENSBTAG00000005219 ENSOARG00000017235
ENSBTAG00000005221 ENSOARG00000012356
ENSBTAG00000005222 ENSOARG00000011720
ENSBTAG00000005225 ENSOARG00000012465
ENSBTAG00000005227 ENSOARG00000010418
ENSBTAG00000005228 ENSOARG00000018786
ENSBTAG00000005230 ENSOARG00000002613
ENSBTAG00000005231 ENSOARG00000001239
ENSBTAG00000005231 ENSOARG00000001593
ENSBTAG00000005234 ENSOARG00000011600
ENSBTAG00000005235 ENSOARG00000011885
ENSBTAG00000005236 ENSOARG00000018739
ENSBTAG00000005238 ENSOARG00000011536
ENSBTAG00000005239 ENSOARG00000004256
ENSBTAG00000005240 ENSOARG00000008345
ENSBTAG00000005243 ENSOARG00000021090
ENSBTAG00000005244 ENSOARG00000012603
ENSBTAG00000005246 ENSOARG00000017540
ENSBTAG00000005247 ENSOARG00000009045
ENSBTAG00000005249 ENSOARG00000001652
ENSBTAG00000005249 ENSOARG00000020912
ENSBTAG00000005250 ENSOARG00000007656
ENSBTAG00000005251 ENSOARG00000019033
ENSBTAG00000005252 ENSOARG00000005651
ENSBTAG00000005252 ENSOARG00000005667
ENSBTAG00000005257 ENSOARG00000001290
ENSBTAG00000005259 ENSOARG00000008669
ENSBTAG00000005260 ENSOARG00000002590
ENSBTAG00000005261 ENSOARG00000006366
ENSBTAG00000005263 ENSOARG00000016002
ENSBTAG00000005265 ENSOARG00000015219
ENSBTAG00000005268 ENSOARG00000020474
ENSBTAG00000005269 ENSOARG00000020836
ENSBTAG00000005270 ENSOARG00000016805
ENSBTAG00000005272 ENSOARG00000012577
ENSBTAG00000005273 ENSOARG00000013144
ENSBTAG00000005275 ENSOARG00000004128
ENSBTAG00000005278 ENSOARG00000012355
ENSBTAG00000005280 ENSOARG00000004166
ENSBTAG00000005284 ENSOARG00000008852
ENSBTAG00000005285 ENSOARG00000013701
ENSBTAG00000005287 ENSOARG00000015464
ENSBTAG00000005288 ENSOARG00000016086
ENSBTAG00000005289 ENSOARG00000018876
ENSBTAG00000005293 ENSOARG00000016166
ENSBTAG00000005294 ENSOARG00000018851
ENSBTAG00000005295 ENSOARG00000018840
ENSBTAG00000005296 ENSOARG00000020159
ENSBTAG00000005299 ENSOARG00000000158
ENSBTAG00000005300 ENSOARG00000010392
ENSBTAG00000005301 ENSOARG00000012045
ENSBTAG00000005304 ENSOARG00000004158
ENSBTAG00000005305 ENSOARG00000015403
ENSBTAG00000005306 ENSOARG00000013019
ENSBTAG00000005308 ENSOARG00000007278
ENSBTAG00000005309 ENSOARG00000000718
ENSBTAG00000005310 ENSOARG00000000821
ENSBTAG00000005311 ENSOARG00000018319
ENSBTAG00000005312 ENSOARG00000018801
ENSBTAG00000005313 ENSOARG00000020575
ENSBTAG00000005314 ENSOARG00000017763
ENSBTAG00000005315 ENSOARG00000020261
ENSBTAG00000005316 ENSOARG00000008098
ENSBTAG00000005318 ENSOARG00000012743
ENSBTAG00000005319 ENSOARG00000001787
ENSBTAG00000005326 ENSOARG00000005440
ENSBTAG00000005327 ENSOARG00000015700
ENSBTAG00000005328 ENSOARG00000020819
ENSBTAG00000005330 ENSOARG00000004804
ENSBTAG00000005333 ENSOARG00000018639
ENSBTAG00000005337 ENSOARG00000004931
ENSBTAG00000005338 ENSOARG00000016580
ENSBTAG00000005339 ENSOARG00000008334
ENSBTAG00000005340 ENSOARG00000001462
ENSBTAG00000005340 ENSOARG00000001673
ENSBTAG00000005343 ENSOARG00000001345
ENSBTAG00000005344 ENSOARG00000017530
ENSBTAG00000005345 ENSOARG00000016761
ENSBTAG00000005347 ENSOARG00000016877
ENSBTAG00000005351 ENSOARG00000010378
ENSBTAG00000005352 ENSOARG00000006550
ENSBTAG00000005353 ENSOARG00000020185
ENSBTAG00000005354 ENSOARG00000019011
ENSBTAG00000005355 ENSOARG00000005824
ENSBTAG00000005356 ENSOARG00000014317
ENSBTAG00000005357 ENSOARG00000012802
ENSBTAG00000005359 ENSOARG00000011583
ENSBTAG00000005362 ENSOARG00000005749
ENSBTAG00000005363 ENSOARG00000005612
ENSBTAG00000005364 ENSOARG00000012985
ENSBTAG00000005365 ENSOARG00000019588
ENSBTAG00000005367 ENSOARG00000013708
ENSBTAG00000005370 ENSOARG00000019564
ENSBTAG00000005371 ENSOARG00000013201
ENSBTAG00000005372 ENSOARG00000010437
ENSBTAG00000005373 ENSOARG00000020797
ENSBTAG00000005376 ENSOARG00000001970
ENSBTAG00000005377 ENSOARG00000008418
ENSBTAG00000005378 ENSOARG00000001133
ENSBTAG00000005379 ENSOARG00000004441
ENSBTAG00000005384 ENSOARG00000016220
ENSBTAG00000005385 ENSOARG00000012764
ENSBTAG00000005386 ENSOARG00000020765
ENSBTAG00000005390 ENSOARG00000006029
ENSBTAG00000005392 ENSOARG00000002667
ENSBTAG00000005393 ENSOARG00000012519
ENSBTAG00000005394 ENSOARG00000013420
ENSBTAG00000005395 ENSOARG00000005681
ENSBTAG00000005396 ENSOARG00000015157
ENSBTAG00000005397 ENSOARG00000013891
ENSBTAG00000005400 ENSOARG00000011199
ENSBTAG00000005403 ENSOARG00000005369
ENSBTAG00000005404 ENSOARG00000004844
ENSBTAG00000005408 ENSOARG00000016541
ENSBTAG00000005410 ENSOARG00000008881
ENSBTAG00000005412 ENSOARG00000005399
ENSBTAG00000005413 ENSOARG00000018834
ENSBTAG00000005419 ENSOARG00000001799
ENSBTAG00000005424 ENSOARG00000001683
ENSBTAG00000005425 ENSOARG00000015228
ENSBTAG00000005426 ENSOARG00000003433
ENSBTAG00000005427 ENSOARG00000003475
ENSBTAG00000005429 ENSOARG00000020952
ENSBTAG00000005430 ENSOARG00000020441
ENSBTAG00000005431 ENSOARG00000007637
ENSBTAG00000005432 ENSOARG00000020511
ENSBTAG00000005433 ENSOARG00000007542
ENSBTAG00000005434 ENSOARG00000016828
ENSBTAG00000005436 ENSOARG00000009547
ENSBTAG00000005439 ENSOARG00000018862
ENSBTAG00000005441 ENSOARG00000018690
ENSBTAG00000005442 ENSOARG00000010792
ENSBTAG00000005443 ENSOARG00000010903
ENSBTAG00000005444 ENSOARG00000015936
ENSBTAG00000005445 ENSOARG00000010986
ENSBTAG00000005448 ENSOARG00000014151
ENSBTAG00000005453 ENSOARG00000019356
ENSBTAG00000005454 ENSOARG00000000349
ENSBTAG00000005455 ENSOARG00000005469
ENSBTAG00000005456 ENSOARG00000007151
ENSBTAG00000005458 ENSOARG00000018534
ENSBTAG00000005461 ENSOARG00000014928
ENSBTAG00000005462 ENSOARG00000014984
ENSBTAG00000005464 ENSOARG00000019182
ENSBTAG00000005465 ENSOARG00000009435
ENSBTAG00000005466 ENSOARG00000010250
ENSBTAG00000005469 ENSOARG00000010234
ENSBTAG00000005470 ENSOARG00000010212
ENSBTAG00000005471 ENSOARG00000011519
ENSBTAG00000005474 ENSOARG00000018847
ENSBTAG00000005475 ENSOARG00000018199
ENSBTAG00000005477 ENSOARG00000002094
ENSBTAG00000005478 ENSOARG00000010061
ENSBTAG00000005479 ENSOARG00000020856
ENSBTAG00000005481 ENSOARG00000002399
ENSBTAG00000005481 ENSOARG00000020851
ENSBTAG00000005482 ENSOARG00000004148
ENSBTAG00000005483 ENSOARG00000009723
ENSBTAG00000005488 ENSOARG00000015984
ENSBTAG00000005489 ENSOARG00000018968
ENSBTAG00000005490 ENSOARG00000015842
ENSBTAG00000005492 ENSOARG00000016625
ENSBTAG00000005493 ENSOARG00000011316
ENSBTAG00000005495 ENSOARG00000010981
ENSBTAG00000005496 ENSOARG00000013968
ENSBTAG00000005497 ENSOARG00000005585
ENSBTAG00000005498 ENSOARG00000008478
ENSBTAG00000005499 ENSOARG00000015154
ENSBTAG00000005501 ENSOARG00000005709
ENSBTAG00000005503 ENSOARG00000013469
ENSBTAG00000005504 ENSOARG00000010303
ENSBTAG00000005514 ENSOARG00000013279
ENSBTAG00000005517 ENSOARG00000017569
ENSBTAG00000005519 ENSOARG00000011563
ENSBTAG00000005522 ENSOARG00000005513
ENSBTAG00000005523 ENSOARG00000010360
ENSBTAG00000005524 ENSOARG00000005055
ENSBTAG00000005525 ENSOARG00000014299
ENSBTAG00000005526 ENSOARG00000005317
ENSBTAG00000005527 ENSOARG00000010160
ENSBTAG00000005532 ENSOARG00000004521
ENSBTAG00000005533 ENSOARG00000004776
ENSBTAG00000005534 ENSOARG00000005506
ENSBTAG00000005536 ENSOARG00000004853
ENSBTAG00000005542 ENSOARG00000004509
ENSBTAG00000005546 ENSOARG00000006908
ENSBTAG00000005547 ENSOARG00000020621
ENSBTAG00000005548 ENSOARG00000001122
ENSBTAG00000005550 ENSOARG00000020627
ENSBTAG00000005556 ENSOARG00000006910
ENSBTAG00000005557 ENSOARG00000004988
ENSBTAG00000005559 ENSOARG00000019595
ENSBTAG00000005560 ENSOARG00000013407
ENSBTAG00000005562 ENSOARG00000008011
ENSBTAG00000005564 ENSOARG00000018393
ENSBTAG00000005565 ENSOARG00000018417
ENSBTAG00000005567 ENSOARG00000014117
ENSBTAG00000005568 ENSOARG00000001405
ENSBTAG00000005570 ENSOARG00000015787
ENSBTAG00000005571 ENSOARG00000015104
ENSBTAG00000005572 ENSOARG00000001319
ENSBTAG00000005573 ENSOARG00000005354
ENSBTAG00000005576 ENSOARG00000014136
ENSBTAG00000005577 ENSOARG00000017675
ENSBTAG00000005578 ENSOARG00000017655
ENSBTAG00000005580 ENSOARG00000000263
ENSBTAG00000005581 ENSOARG00000003210
ENSBTAG00000005583 ENSOARG00000000414
ENSBTAG00000005584 ENSOARG00000012402
ENSBTAG00000005585 ENSOARG00000009876
ENSBTAG00000005586 ENSOARG00000021045
ENSBTAG00000005587 ENSOARG00000001720
ENSBTAG00000005587 ENSOARG00000002411
ENSBTAG00000005588 ENSOARG00000002332
ENSBTAG00000005589 ENSOARG00000002040
ENSBTAG00000005592 ENSOARG00000001081
ENSBTAG00000005595 ENSOARG00000019475
ENSBTAG00000005596 ENSOARG00000019417
ENSBTAG00000005600 ENSOARG00000018003
ENSBTAG00000005603 ENSOARG00000016668
ENSBTAG00000005604 ENSOARG00000019786
ENSBTAG00000005606 ENSOARG00000016319
ENSBTAG00000005607 ENSOARG00000005908
ENSBTAG00000005609 ENSOARG00000018991
ENSBTAG00000005614 ENSOARG00000020937
ENSBTAG00000005615 ENSOARG00000007615
ENSBTAG00000005615 ENSOARG00000008445
ENSBTAG00000005616 ENSOARG00000011285
ENSBTAG00000005617 ENSOARG00000006117
ENSBTAG00000005620 ENSOARG00000011523
ENSBTAG00000005622 ENSOARG00000006664
ENSBTAG00000005623 ENSOARG00000016688
ENSBTAG00000005626 ENSOARG00000018394
ENSBTAG00000005627 ENSOARG00000003616
ENSBTAG00000005628 ENSOARG00000004803
ENSBTAG00000005629 ENSOARG00000004720
ENSBTAG00000005630 ENSOARG00000004760
ENSBTAG00000005631 ENSOARG00000004625
ENSBTAG00000005633 ENSOARG00000004819
ENSBTAG00000005634 ENSOARG00000004575
ENSBTAG00000005635 ENSOARG00000007567
ENSBTAG00000005638 ENSOARG00000007514
ENSBTAG00000005639 ENSOARG00000018905
ENSBTAG00000005644 ENSOARG00000011558
ENSBTAG00000005644 ENSOARG00000011614
ENSBTAG00000005650 ENSOARG00000009949
ENSBTAG00000005652 ENSOARG00000020606
ENSBTAG00000005653 ENSOARG00000013832
ENSBTAG00000005658 ENSOARG00000020604
ENSBTAG00000005660 ENSOARG00000020600
ENSBTAG00000005661 ENSOARG00000020535
ENSBTAG00000005663 ENSOARG00000020540
ENSBTAG00000005664 ENSOARG00000000275
ENSBTAG00000005665 ENSOARG00000012278
ENSBTAG00000005666 ENSOARG00000006043
ENSBTAG00000005667 ENSOARG00000012277
ENSBTAG00000005668 ENSOARG00000013238
ENSBTAG00000005670 ENSOARG00000012297
ENSBTAG00000005671 ENSOARG00000007189
ENSBTAG00000005672 ENSOARG00000008519
ENSBTAG00000005674 ENSOARG00000004449
ENSBTAG00000005675 ENSOARG00000003992
ENSBTAG00000005676 ENSOARG00000003417
ENSBTAG00000005678 ENSOARG00000017489
ENSBTAG00000005679 ENSOARG00000000566
ENSBTAG00000005681 ENSOARG00000007496
ENSBTAG00000005682 ENSOARG00000004044
ENSBTAG00000005683 ENSOARG00000004626
ENSBTAG00000005685 ENSOARG00000002986
ENSBTAG00000005688 ENSOARG00000000077
ENSBTAG00000005693 ENSOARG00000008764
ENSBTAG00000005695 ENSOARG00000017455
ENSBTAG00000005696 ENSOARG00000008851
ENSBTAG00000005699 ENSOARG00000010959
ENSBTAG00000005700 ENSOARG00000021197
ENSBTAG00000005704 ENSOARG00000013125
ENSBTAG00000005708 ENSOARG00000015503
ENSBTAG00000005709 ENSOARG00000008434
ENSBTAG00000005710 ENSOARG00000016809
ENSBTAG00000005711 ENSOARG00000007506
ENSBTAG00000005712 ENSOARG00000007436
ENSBTAG00000005714 ENSOARG00000019993
ENSBTAG00000005715 ENSOARG00000000663
ENSBTAG00000005716 ENSOARG00000006212
ENSBTAG00000005717 ENSOARG00000000402
ENSBTAG00000005718 ENSOARG00000014199
ENSBTAG00000005719 ENSOARG00000000437
ENSBTAG00000005723 ENSOARG00000019377
ENSBTAG00000005724 ENSOARG00000000934
ENSBTAG00000005725 ENSOARG00000002295
ENSBTAG00000005726 ENSOARG00000005535
ENSBTAG00000005729 ENSOARG00000011946
ENSBTAG00000005730 ENSOARG00000002462
ENSBTAG00000005732 ENSOARG00000019638
ENSBTAG00000005733 ENSOARG00000002597
ENSBTAG00000005734 ENSOARG00000008269
ENSBTAG00000005735 ENSOARG00000016393
ENSBTAG00000005736 ENSOARG00000018725
ENSBTAG00000005738 ENSOARG00000005280
ENSBTAG00000005741 ENSOARG00000001343
ENSBTAG00000005743 ENSOARG00000005425
ENSBTAG00000005744 ENSOARG00000002261
ENSBTAG00000005745 ENSOARG00000002360
ENSBTAG00000005748 ENSOARG00000020176
ENSBTAG00000005749 ENSOARG00000018888
ENSBTAG00000005750 ENSOARG00000019015
ENSBTAG00000005751 ENSOARG00000020565
ENSBTAG00000005753 ENSOARG00000018904
ENSBTAG00000005754 ENSOARG00000001626
ENSBTAG00000005756 ENSOARG00000006309
ENSBTAG00000005757 ENSOARG00000008869
ENSBTAG00000005759 ENSOARG00000009488
ENSBTAG00000005760 ENSOARG00000015582
ENSBTAG00000005761 ENSOARG00000008127
ENSBTAG00000005762 ENSOARG00000001649
ENSBTAG00000005763 ENSOARG00000013656
ENSBTAG00000005765 ENSOARG00000016513
ENSBTAG00000005766 ENSOARG00000013677
ENSBTAG00000005769 ENSOARG00000008813
ENSBTAG00000005772 ENSOARG00000013158
ENSBTAG00000005773 ENSOARG00000009837
ENSBTAG00000005776 ENSOARG00000008060
ENSBTAG00000005779 ENSOARG00000016630
ENSBTAG00000005780 ENSOARG00000017427
ENSBTAG00000005782 ENSOARG00000013959
ENSBTAG00000005784 ENSOARG00000019388
ENSBTAG00000005785 ENSOARG00000005715
ENSBTAG00000005786 ENSOARG00000012754
ENSBTAG00000005787 ENSOARG00000018897
ENSBTAG00000005788 ENSOARG00000020144
ENSBTAG00000005791 ENSOARG00000011550
ENSBTAG00000005792 ENSOARG00000011677
ENSBTAG00000005793 ENSOARG00000008483
ENSBTAG00000005795 ENSOARG00000011810
ENSBTAG00000005796 ENSOARG00000008569
ENSBTAG00000005797 ENSOARG00000018314
ENSBTAG00000005798 ENSOARG00000012907
ENSBTAG00000005799 ENSOARG00000007174
ENSBTAG00000005800 ENSOARG00000009425
ENSBTAG00000005803 ENSOARG00000007981
ENSBTAG00000005805 ENSOARG00000016094
ENSBTAG00000005807 ENSOARG00000007226
ENSBTAG00000005808 ENSOARG00000015888
ENSBTAG00000005809 ENSOARG00000020559
ENSBTAG00000005810 ENSOARG00000020568
ENSBTAG00000005812 ENSOARG00000015833
ENSBTAG00000005814 ENSOARG00000019212
ENSBTAG00000005815 ENSOARG00000019207
ENSBTAG00000005816 ENSOARG00000019201
ENSBTAG00000005819 ENSOARG00000010443
ENSBTAG00000005824 ENSOARG00000005902
ENSBTAG00000005825 ENSOARG00000006852
ENSBTAG00000005826 ENSOARG00000012964
ENSBTAG00000005827 ENSOARG00000010185
ENSBTAG00000005828 ENSOARG00000014425
ENSBTAG00000005830 ENSOARG00000010730
ENSBTAG00000005832 ENSOARG00000009706
ENSBTAG00000005833 ENSOARG00000020117
ENSBTAG00000005835 ENSOARG00000017774
ENSBTAG00000005838 ENSOARG00000003070
ENSBTAG00000005842 ENSOARG00000006936
ENSBTAG00000005843 ENSOARG00000001040
ENSBTAG00000005844 ENSOARG00000002968
ENSBTAG00000005844 ENSOARG00000012199
ENSBTAG00000005845 ENSOARG00000002920
ENSBTAG00000005846 ENSOARG00000002905
ENSBTAG00000005847 ENSOARG00000015898
ENSBTAG00000005848 ENSOARG00000020893
ENSBTAG00000005850 ENSOARG00000007104
ENSBTAG00000005851 ENSOARG00000001332
ENSBTAG00000005852 ENSOARG00000005543
ENSBTAG00000005854 ENSOARG00000019114
ENSBTAG00000005857 ENSOARG00000012516
ENSBTAG00000005858 ENSOARG00000019359
ENSBTAG00000005859 ENSOARG00000019223
ENSBTAG00000005861 ENSOARG00000019198
ENSBTAG00000005862 ENSOARG00000002047
ENSBTAG00000005863 ENSOARG00000016413
ENSBTAG00000005864 ENSOARG00000012800
ENSBTAG00000005865 ENSOARG00000020954
ENSBTAG00000005866 ENSOARG00000012586
ENSBTAG00000005868 ENSOARG00000020830
ENSBTAG00000005869 ENSOARG00000006569
ENSBTAG00000005870 ENSOARG00000001759
ENSBTAG00000005871 ENSOARG00000000899
ENSBTAG00000005877 ENSOARG00000010773
ENSBTAG00000005884 ENSOARG00000006300
ENSBTAG00000005885 ENSOARG00000009134
ENSBTAG00000005885 ENSOARG00000009186
ENSBTAG00000005888 ENSOARG00000015063
ENSBTAG00000005891 ENSOARG00000006960
ENSBTAG00000005892 ENSOARG00000013646
ENSBTAG00000005893 ENSOARG00000014466
ENSBTAG00000005897 ENSOARG00000021158
ENSBTAG00000005898 ENSOARG00000014613
ENSBTAG00000005903 ENSOARG00000015354
ENSBTAG00000005904 ENSOARG00000018088
ENSBTAG00000005904 ENSOARG00000020917
ENSBTAG00000005905 ENSOARG00000014752
ENSBTAG00000005907 ENSOARG00000014760
ENSBTAG00000005908 ENSOARG00000001196
ENSBTAG00000005910 ENSOARG00000010394
ENSBTAG00000005912 ENSOARG00000000801
ENSBTAG00000005913 ENSOARG00000012005
ENSBTAG00000005915 ENSOARG00000013446
ENSBTAG00000005916 ENSOARG00000004037
ENSBTAG00000005917 ENSOARG00000004028
ENSBTAG00000005923 ENSOARG00000018454
ENSBTAG00000005925 ENSOARG00000005368
ENSBTAG00000005928 ENSOARG00000013967
ENSBTAG00000005929 ENSOARG00000007959
ENSBTAG00000005932 ENSOARG00000003736
ENSBTAG00000005934 ENSOARG00000004887
ENSBTAG00000005936 ENSOARG00000015590
ENSBTAG00000005937 ENSOARG00000002139
ENSBTAG00000005938 ENSOARG00000015662
ENSBTAG00000005940 ENSOARG00000001411
ENSBTAG00000005945 ENSOARG00000001172
ENSBTAG00000005946 ENSOARG00000020687
ENSBTAG00000005947 ENSOARG00000008473
ENSBTAG00000005950 ENSOARG00000008749
ENSBTAG00000005951 ENSOARG00000016014
ENSBTAG00000005952 ENSOARG00000019360
ENSBTAG00000005953 ENSOARG00000000646
ENSBTAG00000005955 ENSOARG00000004450
ENSBTAG00000005957 ENSOARG00000012031
ENSBTAG00000005958 ENSOARG00000009699
ENSBTAG00000005960 ENSOARG00000013876
ENSBTAG00000005961 ENSOARG00000016649
ENSBTAG00000005963 ENSOARG00000010176
ENSBTAG00000005964 ENSOARG00000017110
ENSBTAG00000005965 ENSOARG00000017864
ENSBTAG00000005967 ENSOARG00000003613
ENSBTAG00000005968 ENSOARG00000016252
ENSBTAG00000005969 ENSOARG00000009171
ENSBTAG00000005970 ENSOARG00000002962
ENSBTAG00000005970 ENSOARG00000018104
ENSBTAG00000005971 ENSOARG00000003871
ENSBTAG00000005973 ENSOARG00000019574
ENSBTAG00000005973 ENSOARG00000019599
ENSBTAG00000005974 ENSOARG00000000820
ENSBTAG00000005975 ENSOARG00000000852
ENSBTAG00000005976 ENSOARG00000010935
ENSBTAG00000005978 ENSOARG00000002479
ENSBTAG00000005979 ENSOARG00000004495
ENSBTAG00000005980 ENSOARG00000018168
ENSBTAG00000005984 ENSOARG00000021117
ENSBTAG00000005985 ENSOARG00000004801
ENSBTAG00000005986 ENSOARG00000019577
ENSBTAG00000005987 ENSOARG00000016015
ENSBTAG00000005989 ENSOARG00000003421
ENSBTAG00000005990 ENSOARG00000010691
ENSBTAG00000005994 ENSOARG00000018567
ENSBTAG00000005996 ENSOARG00000001847
ENSBTAG00000005997 ENSOARG00000025170
ENSBTAG00000005998 ENSOARG00000014103
ENSBTAG00000005999 ENSOARG00000010222
ENSBTAG00000006001 ENSOARG00000010087
ENSBTAG00000006002 ENSOARG00000011917
