gene_ID_bta	gene_ID_oar	homology_type
ENSBTAG00000052130	ENSOARG00000012754	ortholog_one2many
ENSBTAG00000010964	ENSOARG00000015778	ortholog_one2one
ENSBTAG00000005144	ENSOARG00000005483	ortholog_one2one
ENSBTAG00000049075	ENSOARG00000008523	ortholog_many2many
ENSBTAG00000049075	ENSOARG00000008383	ortholog_many2many
ENSBTAG00000025372	ENSOARG00000000539	ortholog_one2one
ENSBTAG00000015893	ENSOARG00000004076	ortholog_one2one
ENSBTAG00000006977	ENSOARG00000000548	ortholog_one2one
ENSBTAG00000006233	ENSOARG00000008720	ortholog_one2one
ENSBTAG00000053950	ENSOARG00000019634	ortholog_one2many
ENSBTAG00000011517	ENSOARG00000001108	ortholog_one2one
ENSBTAG00000046814	ENSOARG00000000562	ortholog_one2many
ENSBTAG00000001509	ENSOARG00000012360	ortholog_one2one
ENSBTAG00000004184	ENSOARG00000007484	ortholog_one2one
ENSBTAG00000004603	ENSOARG00000020832	ortholog_one2one
ENSBTAG00000004085	ENSOARG00000006370	ortholog_one2one
ENSBTAG00000045699	ENSOARG00000004731	ortholog_one2one
ENSBTAG00000005891	ENSOARG00000006960	ortholog_one2one
ENSBTAG00000015504	ENSOARG00000008729	ortholog_one2one
ENSBTAG00000016445	ENSOARG00000015762	ortholog_one2one
ENSBTAG00000052809	ENSOARG00000000039	ortholog_one2many
ENSBTAG00000017060	ENSOARG00000012367	ortholog_one2one
ENSBTAG00000051551	ENSOARG00000023338	ortholog_one2many
ENSBTAG00000014233	ENSOARG00000014500	ortholog_one2many
ENSBTAG00000012166	ENSOARG00000015839	ortholog_one2one
ENSBTAG00000001868	ENSOARG00000017906	ortholog_one2one
ENSBTAG00000054010	ENSOARG00000007415	ortholog_one2many
ENSBTAG00000021092	ENSOARG00000012834	ortholog_one2one
ENSBTAG00000022449	ENSOARG00000001249	ortholog_one2one
ENSBTAG00000012441	ENSOARG00000003809	ortholog_one2one
ENSBTAG00000001939	ENSOARG00000007741	ortholog_one2one
ENSBTAG00000049144	ENSOARG00000000045	ortholog_one2one
ENSBTAG00000014044	ENSOARG00000016016	ortholog_one2one
ENSBTAG00000005313	ENSOARG00000020575	ortholog_one2one
ENSBTAG00000050576	ENSOARG00000000039	ortholog_one2many
ENSBTAG00000011101	ENSOARG00000003133	ortholog_one2one
ENSBTAG00000038679	ENSOARG00000007402	ortholog_one2many
ENSBTAG00000002843	ENSOARG00000000588	ortholog_one2one
ENSBTAG00000015470	ENSOARG00000019213	ortholog_one2one
ENSBTAG00000036106	ENSOARG00000008523	ortholog_many2many
ENSBTAG00000036106	ENSOARG00000008383	ortholog_many2many
ENSBTAG00000054666	ENSOARG00000020840	ortholog_one2one
ENSBTAG00000050860	ENSOARG00000007372	ortholog_one2many
ENSBTAG00000021874	ENSOARG00000016116	ortholog_one2one
ENSBTAG00000002804	ENSOARG00000006538	ortholog_one2one
ENSBTAG00000017225	ENSOARG00000011908	ortholog_one2one
ENSBTAG00000047356	ENSOARG00000019174	ortholog_one2many
ENSBTAG00000006642	ENSOARG00000006476	ortholog_one2one
ENSBTAG00000005016	ENSOARG00000017119	ortholog_one2one
ENSBTAG00000008343	ENSOARG00000002313	ortholog_one2one
ENSBTAG00000012629	ENSOARG00000020846	ortholog_one2one
ENSBTAG00000009788	ENSOARG00000000562	ortholog_one2many
ENSBTAG00000049481	ENSOARG00000009998	ortholog_one2one
ENSBTAG00000043167	ENSOARG00000024654	ortholog_one2one
ENSBTAG00000050805	ENSOARG00000006475	ortholog_one2many
ENSBTAG00000012333	ENSOARG00000001127	ortholog_one2one
ENSBTAG00000052064	ENSOARG00000008492	ortholog_one2one
ENSBTAG00000003334	ENSOARG00000011933	ortholog_one2one
ENSBTAG00000054920	ENSOARG00000005161	ortholog_one2many
ENSBTAG00000020671	ENSOARG00000020854	ortholog_one2one
ENSBTAG00000019820	ENSOARG00000009986	ortholog_one2one
ENSBTAG00000020525	ENSOARG00000001565	ortholog_one2one
ENSBTAG00000011533	ENSOARG00000013858	ortholog_one2one
ENSBTAG00000052413	ENSOARG00000016562	ortholog_one2one
ENSBTAG00000029988	ENSOARG00000022487	ortholog_one2one
ENSBTAG00000040017	ENSOARG00000006457	ortholog_one2one
ENSBTAG00000019634	ENSOARG00000005691	ortholog_one2one
ENSBTAG00000020641	ENSOARG00000019203	ortholog_one2one
ENSBTAG00000052805	ENSOARG00000020957	ortholog_one2many
ENSBTAG00000016885	ENSOARG00000004741	ortholog_one2one
ENSBTAG00000054720	ENSOARG00000000542	ortholog_one2many
ENSBTAG00000039702	ENSOARG00000006866	ortholog_one2one
ENSBTAG00000003107	ENSOARG00000007078	ortholog_one2one
ENSBTAG00000014397	ENSOARG00000010062	ortholog_one2one
ENSBTAG00000006385	ENSOARG00000002124	ortholog_one2one
ENSBTAG00000002878	ENSOARG00000020580	ortholog_one2one
ENSBTAG00000018386	ENSOARG00000012067	ortholog_one2one
ENSBTAG00000045493	ENSOARG00000014724	ortholog_many2many
ENSBTAG00000045493	ENSOARG00000018109	ortholog_many2many
ENSBTAG00000021651	ENSOARG00000015094	ortholog_one2many
ENSBTAG00000049080	ENSOARG00000010076	ortholog_one2many
ENSBTAG00000052155	ENSOARG00000000561	ortholog_one2one
ENSBTAG00000054233	ENSOARG00000006845	ortholog_one2one
ENSBTAG00000046401	ENSOARG00000007089	ortholog_one2one
ENSBTAG00000042127	ENSOARG00000021769	ortholog_one2one
ENSBTAG00000019944	ENSOARG00000016043	ortholog_one2one
ENSBTAG00000004992	ENSOARG00000004026	ortholog_one2one
ENSBTAG00000051813	ENSOARG00000020957	ortholog_one2many
ENSBTAG00000049553	ENSOARG00000010076	ortholog_one2many
ENSBTAG00000051949	ENSOARG00000006440	ortholog_one2many
ENSBTAG00000015930	ENSOARG00000000614	ortholog_one2one
ENSBTAG00000038551	ENSOARG00000019284	ortholog_one2one
ENSBTAG00000001938	ENSOARG00000007721	ortholog_one2one
ENSBTAG00000052653	ENSOARG00000023225	ortholog_one2one
ENSBTAG00000011515	ENSOARG00000010897	ortholog_one2one
ENSBTAG00000046221	ENSOARG00000019258	ortholog_one2one
ENSBTAG00000008945	ENSOARG00000007263	ortholog_one2one
ENSBTAG00000024715	ENSOARG00000008199	ortholog_one2one
ENSBTAG00000014355	ENSOARG00000004119	ortholog_one2one
ENSBTAG00000017194	ENSOARG00000007166	ortholog_one2many
ENSBTAG00000017194	ENSOARG00000007347	ortholog_one2many
ENSBTAG00000017194	ENSOARG00000007159	ortholog_one2many
ENSBTAG00000048333	ENSOARG00000010076	ortholog_one2many
ENSBTAG00000016299	ENSOARG00000001117	ortholog_one2one
ENSBTAG00000001229	ENSOARG00000005859	ortholog_one2one
ENSBTAG00000006748	ENSOARG00000001238	ortholog_one2one
ENSBTAG00000045528	ENSOARG00000019220	ortholog_one2one
ENSBTAG00000051112	ENSOARG00000013094	ortholog_one2many
ENSBTAG00000000476	ENSOARG00000020581	ortholog_one2one
ENSBTAG00000029825	ENSOARG00000023195	ortholog_one2one
ENSBTAG00000050922	ENSOARG00000011123	ortholog_one2many
ENSBTAG00000010932	ENSOARG00000004771	ortholog_one2one
ENSBTAG00000001549	ENSOARG00000019250	ortholog_one2one
ENSBTAG00000001937	ENSOARG00000017916	ortholog_one2many
ENSBTAG00000021695	ENSOARG00000005646	ortholog_one2one
ENSBTAG00000021652	ENSOARG00000015150	ortholog_one2one
ENSBTAG00000048218	ENSOARG00000019224	ortholog_one2one
ENSBTAG00000035247	ENSOARG00000015948	ortholog_one2one
ENSBTAG00000001510	ENSOARG00000012449	ortholog_one2one
ENSBTAG00000054565	ENSOARG00000022215	ortholog_one2many
ENSBTAG00000009271	ENSOARG00000017487	ortholog_one2one
ENSBTAG00000008498	ENSOARG00000017932	ortholog_one2one
ENSBTAG00000012014	ENSOARG00000006690	ortholog_one2one
ENSBTAG00000000008	ENSOARG00000013241	ortholog_one2many
ENSBTAG00000000008	ENSOARG00000013257	ortholog_one2many
ENSBTAG00000030403	ENSOARG00000001171	ortholog_one2one
ENSBTAG00000050835	ENSOARG00000022101	ortholog_one2one
ENSBTAG00000020122	ENSOARG00000014528	ortholog_one2many
ENSBTAG00000020122	ENSOARG00000019637	ortholog_one2many
ENSBTAG00000009272	ENSOARG00000000680	ortholog_one2one
ENSBTAG00000052557	ENSOARG00000024789	ortholog_one2one
ENSBTAG00000019946	ENSOARG00000016063	ortholog_one2one
ENSBTAG00000017271	ENSOARG00000015826	ortholog_one2one
ENSBTAG00000009974	ENSOARG00000002338	ortholog_one2one
ENSBTAG00000008188	ENSOARG00000015198	ortholog_one2one
ENSBTAG00000051531	ENSOARG00000024266	ortholog_one2many
ENSBTAG00000051531	ENSOARG00000023382	ortholog_one2many
ENSBTAG00000007307	ENSOARG00000011075	ortholog_one2one
ENSBTAG00000006902	ENSOARG00000013280	ortholog_one2one
ENSBTAG00000004177	ENSOARG00000007585	ortholog_one2one
ENSBTAG00000031814	ENSOARG00000007382	ortholog_one2one
ENSBTAG00000010348	ENSOARG00000006062	ortholog_one2one
ENSBTAG00000002960	ENSOARG00000005680	ortholog_one2one
ENSBTAG00000040199	ENSOARG00000020584	ortholog_one2one
ENSBTAG00000009854	ENSOARG00000015989	ortholog_one2one
ENSBTAG00000024731	ENSOARG00000015184	ortholog_one2many
ENSBTAG00000022450	ENSOARG00000001821	ortholog_one2one
ENSBTAG00000000910	ENSOARG00000006759	ortholog_one2one
ENSBTAG00000053522	ENSOARG00000022397	ortholog_one2one
ENSBTAG00000010711	ENSOARG00000004853	ortholog_one2many
ENSBTAG00000050399	ENSOARG00000023512	ortholog_one2one
ENSBTAG00000054085	ENSOARG00000008775	ortholog_one2one
ENSBTAG00000000024	ENSOARG00000003878	ortholog_one2one
ENSBTAG00000021303	ENSOARG00000004261	ortholog_one2one
ENSBTAG00000054134	ENSOARG00000010246	ortholog_one2many
ENSBTAG00000010449	ENSOARG00000000480	ortholog_one2one
ENSBTAG00000015905	ENSOARG00000013376	ortholog_one2one
ENSBTAG00000030209	ENSOARG00000017985	ortholog_one2one
ENSBTAG00000030490	ENSOARG00000014506	ortholog_one2one
ENSBTAG00000016244	ENSOARG00000015303	ortholog_one2one
ENSBTAG00000048579	ENSOARG00000006424	ortholog_one2one
ENSBTAG00000033221	ENSOARG00000008801	ortholog_one2one
ENSBTAG00000018383	ENSOARG00000012322	ortholog_one2one
ENSBTAG00000017278	ENSOARG00000015972	ortholog_one2one
ENSBTAG00000002251	ENSOARG00000012542	ortholog_one2one
ENSBTAG00000029861	ENSOARG00000024538	ortholog_one2one
ENSBTAG00000006761	ENSOARG00000008865	ortholog_one2one
ENSBTAG00000021671	ENSOARG00000005115	ortholog_one2one
ENSBTAG00000053493	ENSOARG00000022796	ortholog_one2one
ENSBTAG00000020548	ENSOARG00000020862	ortholog_one2one
ENSBTAG00000017733	ENSOARG00000012954	ortholog_one2one
ENSBTAG00000006121	ENSOARG00000001245	ortholog_one2one
ENSBTAG00000002962	ENSOARG00000005786	ortholog_one2one
ENSBTAG00000003808	ENSOARG00000009641	ortholog_one2one
ENSBTAG00000009855	ENSOARG00000016093	ortholog_one2one
ENSBTAG00000011375	ENSOARG00000007698	ortholog_one2one
ENSBTAG00000051095	ENSOARG00000006403	ortholog_one2many
ENSBTAG00000019040	ENSOARG00000007553	ortholog_one2one
ENSBTAG00000000964	ENSOARG00000006828	ortholog_one2one
ENSBTAG00000024137	ENSOARG00000001264	ortholog_one2many
ENSBTAG00000024137	ENSOARG00000017550	ortholog_one2many
ENSBTAG00000049241	ENSOARG00000006392	ortholog_one2many
ENSBTAG00000021301	ENSOARG00000004315	ortholog_one2one
ENSBTAG00000014853	ENSOARG00000006379	ortholog_one2one
ENSBTAG00000048732	ENSOARG00000021679	ortholog_one2many
ENSBTAG00000014287	ENSOARG00000010004	ortholog_one2one
ENSBTAG00000043518	ENSOARG00000021783	ortholog_one2one
ENSBTAG00000020563	ENSOARG00000016307	ortholog_one2one
ENSBTAG00000049648	ENSOARG00000006363	ortholog_one2many
ENSBTAG00000046436	ENSOARG00000010022	ortholog_many2many
ENSBTAG00000046436	ENSOARG00000009904	ortholog_many2many
ENSBTAG00000046436	ENSOARG00000010207	ortholog_many2many
ENSBTAG00000046436	ENSOARG00000010238	ortholog_many2many
ENSBTAG00000016006	ENSOARG00000013924	ortholog_one2one
ENSBTAG00000015274	ENSOARG00000009137	ortholog_one2one
ENSBTAG00000048467	ENSOARG00000022468	ortholog_one2many
ENSBTAG00000029055	ENSOARG00000022186	ortholog_one2one
ENSBTAG00000017010	ENSOARG00000012403	ortholog_one2one
ENSBTAG00000054469	ENSOARG00000000582	ortholog_one2one
ENSBTAG00000016724	ENSOARG00000016913	ortholog_one2one
ENSBTAG00000042956	ENSOARG00000022849	ortholog_one2one
ENSBTAG00000047714	ENSOARG00000006344	ortholog_one2one
ENSBTAG00000018381	ENSOARG00000012859	ortholog_one2one
ENSBTAG00000053098	ENSOARG00000006809	ortholog_one2one
ENSBTAG00000004008	ENSOARG00000000594	ortholog_one2one
ENSBTAG00000021904	ENSOARG00000007197	ortholog_one2one
ENSBTAG00000003747	ENSOARG00000000726	ortholog_one2one
ENSBTAG00000039529	ENSOARG00000001220	ortholog_one2one
ENSBTAG00000050295	ENSOARG00000006296	ortholog_one2one
ENSBTAG00000006045	ENSOARG00000018038	ortholog_one2one
ENSBTAG00000018137	ENSOARG00000000950	ortholog_one2one
ENSBTAG00000043361	ENSOARG00000022266	ortholog_one2one
ENSBTAG00000008849	ENSOARG00000019184	ortholog_one2one
ENSBTAG00000049819	ENSOARG00000006263	ortholog_one2many
ENSBTAG00000038665	ENSOARG00000019200	ortholog_one2one
ENSBTAG00000014023	ENSOARG00000004826	ortholog_one2one
ENSBTAG00000015214	ENSOARG00000013116	ortholog_one2one
ENSBTAG00000053234	ENSOARG00000006217	ortholog_one2many
ENSBTAG00000043301	ENSOARG00000023935	ortholog_one2one
ENSBTAG00000010336	ENSOARG00000006093	ortholog_one2one
ENSBTAG00000016936	ENSOARG00000006657	ortholog_one2one
ENSBTAG00000014029	ENSOARG00000004840	ortholog_one2one
ENSBTAG00000042787	ENSOARG00000021321	ortholog_one2one
ENSBTAG00000014793	ENSOARG00000011174	ortholog_one2one
ENSBTAG00000038161	ENSOARG00000006204	ortholog_one2many
ENSBTAG00000048916	ENSOARG00000004007	ortholog_one2one
ENSBTAG00000038034	ENSOARG00000001314	ortholog_one2one
ENSBTAG00000030677	ENSOARG00000019195	ortholog_one2one
ENSBTAG00000006128	ENSOARG00000009836	ortholog_one2one
ENSBTAG00000046744	ENSOARG00000006754	ortholog_one2one
ENSBTAG00000012041	ENSOARG00000014024	ortholog_one2one
ENSBTAG00000018752	ENSOARG00000013017	ortholog_one2one
ENSBTAG00000011790	ENSOARG00000001621	ortholog_one2one
ENSBTAG00000001335	ENSOARG00000008837	ortholog_one2one
ENSBTAG00000015130	ENSOARG00000009455	ortholog_one2one
ENSBTAG00000003872	ENSOARG00000017053	ortholog_one2one
ENSBTAG00000011104	ENSOARG00000002894	ortholog_one2one
ENSBTAG00000006125	ENSOARG00000001202	ortholog_one2one
ENSBTAG00000020643	ENSOARG00000013548	ortholog_one2one
ENSBTAG00000012284	ENSOARG00000020586	ortholog_one2one
ENSBTAG00000010546	ENSOARG00000001916	ortholog_one2one
ENSBTAG00000052357	ENSOARG00000000325	ortholog_one2many
ENSBTAG00000052254	ENSOARG00000023324	ortholog_one2one
ENSBTAG00000020397	ENSOARG00000017104	ortholog_one2one
ENSBTAG00000017605	ENSOARG00000020868	ortholog_one2many
ENSBTAG00000030675	ENSOARG00000013983	ortholog_one2one
ENSBTAG00000016933	ENSOARG00000006830	ortholog_one2one
ENSBTAG00000015950	ENSOARG00000001349	ortholog_one2one
ENSBTAG00000018807	ENSOARG00000019153	ortholog_one2one
ENSBTAG00000020327	ENSOARG00000000761	ortholog_one2one
ENSBTAG00000008153	ENSOARG00000016523	ortholog_one2one
ENSBTAG00000022147	ENSOARG00000006143	ortholog_one2one
ENSBTAG00000014794	ENSOARG00000011451	ortholog_one2one
ENSBTAG00000014422	ENSOARG00000016152	ortholog_one2one
ENSBTAG00000007253	ENSOARG00000004145	ortholog_one2one
ENSBTAG00000008330	ENSOARG00000020873	ortholog_one2one
ENSBTAG00000023867	ENSOARG00000013965	ortholog_one2one
ENSBTAG00000015612	ENSOARG00000013474	ortholog_one2many
ENSBTAG00000018806	ENSOARG00000019138	ortholog_one2one
ENSBTAG00000021302	ENSOARG00000004395	ortholog_one2one
ENSBTAG00000047972	ENSOARG00000016750	ortholog_one2one
ENSBTAG00000054131	ENSOARG00000005975	ortholog_one2one
ENSBTAG00000017971	ENSOARG00000000511	ortholog_one2one
ENSBTAG00000015792	ENSOARG00000012678	ortholog_one2one
ENSBTAG00000005136	ENSOARG00000016059	ortholog_one2one
ENSBTAG00000009032	ENSOARG00000006177	ortholog_one2one
ENSBTAG00000054029	ENSOARG00000022697	ortholog_one2one
ENSBTAG00000008331	ENSOARG00000020874	ortholog_one2one
ENSBTAG00000008932	ENSOARG00000001360	ortholog_one2one
ENSBTAG00000015288	ENSOARG00000001164	ortholog_one2one
ENSBTAG00000038437	ENSOARG00000006965	ortholog_one2one
ENSBTAG00000002863	ENSOARG00000004046	ortholog_one2one
ENSBTAG00000011788	ENSOARG00000001464	ortholog_one2one
ENSBTAG00000011783	ENSOARG00000019321	ortholog_one2one
ENSBTAG00000006072	ENSOARG00000004440	ortholog_one2one
ENSBTAG00000042786	ENSOARG00000021502	ortholog_one2many
ENSBTAG00000042786	ENSOARG00000021483	ortholog_one2many
ENSBTAG00000020087	ENSOARG00000006951	ortholog_one2one
ENSBTAG00000050837	ENSOARG00000006285	ortholog_one2one
ENSBTAG00000013287	ENSOARG00000004241	ortholog_one2one
ENSBTAG00000024929	ENSOARG00000018093	ortholog_one2one
ENSBTAG00000008854	ENSOARG00000007055	ortholog_one2one
ENSBTAG00000012215	ENSOARG00000014097	ortholog_one2one
ENSBTAG00000018198	ENSOARG00000006162	ortholog_one2one
ENSBTAG00000015285	ENSOARG00000001136	ortholog_one2one
ENSBTAG00000017801	ENSOARG00000001326	ortholog_one2one
ENSBTAG00000009211	ENSOARG00000001369	ortholog_one2one
ENSBTAG00000045290	ENSOARG00000023083	ortholog_one2one
ENSBTAG00000008336	ENSOARG00000020881	ortholog_one2one
ENSBTAG00000019812	ENSOARG00000018108	ortholog_one2one
ENSBTAG00000003176	ENSOARG00000013611	ortholog_one2one
ENSBTAG00000006950	ENSOARG00000002026	ortholog_one2one
ENSBTAG00000004118	ENSOARG00000006209	ortholog_one2one
ENSBTAG00000021723	ENSOARG00000004582	ortholog_one2one
ENSBTAG00000000295	ENSOARG00000002758	ortholog_one2one
ENSBTAG00000017424	ENSOARG00000017143	ortholog_one2one
ENSBTAG00000053707	ENSOARG00000016928	ortholog_one2one
ENSBTAG00000042329	ENSOARG00000022036	ortholog_one2one
ENSBTAG00000017486	ENSOARG00000012452	ortholog_one2one
ENSBTAG00000039815	ENSOARG00000019166	ortholog_one2one
ENSBTAG00000047914	ENSOARG00000006446	ortholog_one2one
ENSBTAG00000040139	ENSOARG00000007624	ortholog_one2many
ENSBTAG00000005953	ENSOARG00000000646	ortholog_one2one
ENSBTAG00000016981	ENSOARG00000008868	ortholog_one2one
ENSBTAG00000003786	ENSOARG00000018139	ortholog_one2one
ENSBTAG00000048427	ENSOARG00000024164	ortholog_one2many
ENSBTAG00000048427	ENSOARG00000022972	ortholog_one2many
ENSBTAG00000023343	ENSOARG00000001428	ortholog_one2one
ENSBTAG00000008841	ENSOARG00000007462	ortholog_one2one
ENSBTAG00000046922	ENSOARG00000009754	ortholog_one2one
ENSBTAG00000038610	ENSOARG00000019156	ortholog_one2one
ENSBTAG00000051540	ENSOARG00000020884	ortholog_one2one
ENSBTAG00000018053	ENSOARG00000017194	ortholog_one2one
ENSBTAG00000032236	ENSOARG00000013283	ortholog_one2many
ENSBTAG00000002919	ENSOARG00000000592	ortholog_one2one
ENSBTAG00000049607	ENSOARG00000023747	ortholog_one2one
ENSBTAG00000042292	ENSOARG00000022190	ortholog_one2many
ENSBTAG00000042292	ENSOARG00000023171	ortholog_one2many
ENSBTAG00000017509	ENSOARG00000004925	ortholog_one2one
ENSBTAG00000048570	ENSOARG00000007642	ortholog_one2many
ENSBTAG00000016738	ENSOARG00000007699	ortholog_one2one
ENSBTAG00000039955	ENSOARG00000008159	ortholog_one2one
ENSBTAG00000006529	ENSOARG00000016202	ortholog_one2one
ENSBTAG00000052506	ENSOARG00000000238	ortholog_one2many
ENSBTAG00000031750	ENSOARG00000002173	ortholog_one2one
ENSBTAG00000005974	ENSOARG00000000820	ortholog_one2one
ENSBTAG00000032481	ENSOARG00000007604	ortholog_one2one
ENSBTAG00000042645	ENSOARG00000024993	ortholog_one2one
ENSBTAG00000046739	ENSOARG00000002603	ortholog_one2one
ENSBTAG00000028273	ENSOARG00000024019	ortholog_one2one
ENSBTAG00000045039	ENSOARG00000021253	ortholog_one2one
ENSBTAG00000045792	ENSOARG00000022244	ortholog_one2one
ENSBTAG00000035008	ENSOARG00000007583	ortholog_one2many
ENSBTAG00000033326	ENSOARG00000014153	ortholog_one2one
ENSBTAG00000045235	ENSOARG00000022934	ortholog_one2one
ENSBTAG00000006073	ENSOARG00000007559	ortholog_one2one
ENSBTAG00000013417	ENSOARG00000016083	ortholog_one2one
ENSBTAG00000021057	ENSOARG00000001436	ortholog_one2one
ENSBTAG00000004929	ENSOARG00000008911	ortholog_one2many
ENSBTAG00000004929	ENSOARG00000009848	ortholog_one2many
ENSBTAG00000007818	ENSOARG00000012504	ortholog_one2one
ENSBTAG00000011374	ENSOARG00000007690	ortholog_one2one
ENSBTAG00000020121	ENSOARG00000014607	ortholog_one2one
ENSBTAG00000005975	ENSOARG00000000852	ortholog_one2one
ENSBTAG00000017727	ENSOARG00000011666	ortholog_one2one
ENSBTAG00000009849	ENSOARG00000002231	ortholog_one2one
ENSBTAG00000036116	ENSOARG00000013283	ortholog_one2many
ENSBTAG00000008312	ENSOARG00000000204	ortholog_one2one
ENSBTAG00000055145	ENSOARG00000018193	ortholog_one2one
ENSBTAG00000015280	ENSOARG00000001102	ortholog_one2one
ENSBTAG00000010907	ENSOARG00000016096	ortholog_one2one
ENSBTAG00000017521	ENSOARG00000004935	ortholog_one2one
ENSBTAG00000021720	ENSOARG00000004651	ortholog_one2one
ENSBTAG00000053143	ENSOARG00000007569	ortholog_many2many
ENSBTAG00000053143	ENSOARG00000007554	ortholog_many2many
ENSBTAG00000043835	ENSOARG00000022932	ortholog_one2one
ENSBTAG00000001639	ENSOARG00000016239	ortholog_one2one
ENSBTAG00000014315	ENSOARG00000004941	ortholog_one2one
ENSBTAG00000000201	ENSOARG00000014634	ortholog_one2one
ENSBTAG00000018804	ENSOARG00000019135	ortholog_one2one
ENSBTAG00000012273	ENSOARG00000020590	ortholog_one2one
ENSBTAG00000007371	ENSOARG00000017139	ortholog_one2one
ENSBTAG00000006068	ENSOARG00000007711	ortholog_one2one
ENSBTAG00000044157	ENSOARG00000001445	ortholog_one2one
ENSBTAG00000042680	ENSOARG00000022778	ortholog_one2one
ENSBTAG00000051812	ENSOARG00000013283	ortholog_one2many
ENSBTAG00000039172	ENSOARG00000013938	ortholog_one2one
ENSBTAG00000016926	ENSOARG00000017326	ortholog_one2one
ENSBTAG00000016739	ENSOARG00000007858	ortholog_one2one
ENSBTAG00000047680	ENSOARG00000006626	ortholog_one2one
ENSBTAG00000009905	ENSOARG00000000894	ortholog_one2one
ENSBTAG00000042455	ENSOARG00000025076	ortholog_one2one
ENSBTAG00000049483	ENSOARG00000013768	ortholog_one2one
ENSBTAG00000013052	ENSOARG00000015580	ortholog_one2one
ENSBTAG00000051245	ENSOARG00000009518	ortholog_one2one
ENSBTAG00000006673	ENSOARG00000007842	ortholog_one2one
ENSBTAG00000007200	ENSOARG00000001452	ortholog_one2one
ENSBTAG00000046467	ENSOARG00000002695	ortholog_one2one
