gene_ID_ssc	gene_ID_bta	homology_type
ENSSSCG00000007656	ENSBTAG00000010521	ortholog_one2one
ENSSSCG00000037404	ENSBTAG00000011991	ortholog_one2one
ENSSSCG00000035598	ENSBTAG00000008096	ortholog_one2one
ENSSSCG00000004511	ENSBTAG00000019455	ortholog_one2one
ENSSSCG00000013759	ENSBTAG00000000399	ortholog_one2one
ENSSSCG00000013311	ENSBTAG00000012846	ortholog_one2one
ENSSSCG00000037465	ENSBTAG00000009104	ortholog_one2one
ENSSSCG00000038579	ENSBTAG00000012186	ortholog_one2one
ENSSSCG00000017076	ENSBTAG00000011131	ortholog_one2one
ENSSSCG00000003700	ENSBTAG00000017597	ortholog_one2one
ENSSSCG00000028051	ENSBTAG00000046162	ortholog_one2one
ENSSSCG00000004203	ENSBTAG00000017393	ortholog_one2one
ENSSSCG00000026724	ENSBTAG00000019722	ortholog_one2one
ENSSSCG00000010391	ENSBTAG00000032527	ortholog_one2one
ENSSSCG00000013758	ENSBTAG00000002527	ortholog_one2one
ENSSSCG00000027153	ENSBTAG00000005064	ortholog_one2one
ENSSSCG00000005506	ENSBTAG00000013706	ortholog_one2one
ENSSSCG00000039064	ENSBTAG00000032083	ortholog_one2one
ENSSSCG00000009384	ENSBTAG00000002970	ortholog_one2one
ENSSSCG00000034398	ENSBTAG00000043970	ortholog_one2one
ENSSSCG00000003172	ENSBTAG00000008614	ortholog_one2one
ENSSSCG00000010392	ENSBTAG00000016814	ortholog_one2one
ENSSSCG00000008487	ENSBTAG00000016167	ortholog_one2one
ENSSSCG00000008011	ENSBTAG00000033526	ortholog_one2one
ENSSSCG00000003701	ENSBTAG00000008292	ortholog_one2many
ENSSSCG00000003701	ENSBTAG00000047266	ortholog_one2many
ENSSSCG00000003701	ENSBTAG00000012376	ortholog_one2many
ENSSSCG00000003701	ENSBTAG00000055316	ortholog_one2many
ENSSSCG00000022955	ENSBTAG00000019366	ortholog_one2one
ENSSSCG00000021587	ENSBTAG00000001565	ortholog_one2one
ENSSSCG00000012386	ENSBTAG00000011310	ortholog_one2one
ENSSSCG00000008000	ENSBTAG00000000179	ortholog_one2one
ENSSSCG00000025286	ENSBTAG00000054976	ortholog_one2one
ENSSSCG00000017417	ENSBTAG00000048660	ortholog_one2one
ENSSSCG00000011710	ENSBTAG00000009106	ortholog_one2one
ENSSSCG00000017078	ENSBTAG00000014395	ortholog_one2one
ENSSSCG00000013757	ENSBTAG00000002525	ortholog_one2many
ENSSSCG00000013757	ENSBTAG00000027716	ortholog_one2many
ENSSSCG00000026653	ENSBTAG00000001066	ortholog_many2many
ENSSSCG00000026653	ENSBTAG00000052147	ortholog_many2many
ENSSSCG00000001786	ENSBTAG00000011861	ortholog_one2one
ENSSSCG00000036028	ENSBTAG00000020469	ortholog_one2one
ENSSSCG00000035048	ENSBTAG00000012739	ortholog_one2one
ENSSSCG00000002752	ENSBTAG00000014636	ortholog_one2one
ENSSSCG00000017418	ENSBTAG00000002657	ortholog_one2one
ENSSSCG00000039562	ENSBTAG00000043957	ortholog_one2one
ENSSSCG00000012019	ENSBTAG00000000597	ortholog_one2one
ENSSSCG00000003171	ENSBTAG00000001062	ortholog_one2one
ENSSSCG00000028010	ENSBTAG00000005709	ortholog_one2one
ENSSSCG00000006725	ENSBTAG00000007767	ortholog_one2one
ENSSSCG00000028643	ENSBTAG00000031340	ortholog_one2one
ENSSSCG00000013756	ENSBTAG00000002524	ortholog_one2one
ENSSSCG00000002400	ENSBTAG00000020471	ortholog_one2one
ENSSSCG00000035723	ENSBTAG00000054265	ortholog_one2one
ENSSSCG00000008001	ENSBTAG00000000177	ortholog_one2one
ENSSSCG00000039549	ENSBTAG00000019581	ortholog_one2one
ENSSSCG00000040546	ENSBTAG00000018108	ortholog_one2one
ENSSSCG00000010393	ENSBTAG00000045949	ortholog_one2one
ENSSSCG00000016695	ENSBTAG00000001036	ortholog_one2one
ENSSSCG00000035676	ENSBTAG00000020309	ortholog_one2one
ENSSSCG00000004997	ENSBTAG00000002603	ortholog_one2one
ENSSSCG00000035326	ENSBTAG00000047358	ortholog_one2one
ENSSSCG00000021647	ENSBTAG00000012543	ortholog_one2one
ENSSSCG00000005508	ENSBTAG00000000712	ortholog_one2one
ENSSSCG00000033844	ENSBTAG00000010531	ortholog_one2one
ENSSSCG00000015307	ENSBTAG00000048664	ortholog_one2one
ENSSSCG00000007659	ENSBTAG00000001068	ortholog_one2one
ENSSSCG00000017419	ENSBTAG00000002654	ortholog_one2one
ENSSSCG00000035675	ENSBTAG00000025005	ortholog_one2one
ENSSSCG00000026383	ENSBTAG00000011971	ortholog_one2one
ENSSSCG00000008002	ENSBTAG00000002484	ortholog_one2one
ENSSSCG00000006093	ENSBTAG00000007570	ortholog_one2one
ENSSSCG00000036311	ENSBTAG00000025149	ortholog_one2one
ENSSSCG00000006726	ENSBTAG00000001080	ortholog_one2one
ENSSSCG00000003170	ENSBTAG00000007036	ortholog_one2one
ENSSSCG00000001052	ENSBTAG00000012039	ortholog_one2one
ENSSSCG00000013755	ENSBTAG00000002516	ortholog_one2one
ENSSSCG00000048219	ENSBTAG00000048572	ortholog_one2many
ENSSSCG00000032783	ENSBTAG00000051580	ortholog_one2many
ENSSSCG00000010394	ENSBTAG00000021728	ortholog_one2one
ENSSSCG00000012384	ENSBTAG00000012281	ortholog_one2one
ENSSSCG00000013312	ENSBTAG00000014884	ortholog_one2one
ENSSSCG00000002403	ENSBTAG00000020475	ortholog_one2one
ENSSSCG00000016696	ENSBTAG00000020919	ortholog_one2one
ENSSSCG00000005507	ENSBTAG00000016952	ortholog_one2one
ENSSSCG00000025478	ENSBTAG00000007467	ortholog_one2one
ENSSSCG00000036920	ENSBTAG00000031435	ortholog_one2one
ENSSSCG00000014745	ENSBTAG00000038075	ortholog_one2many
ENSSSCG00000014745	ENSBTAG00000053234	ortholog_one2many
ENSSSCG00000023680	ENSBTAG00000016763	ortholog_one2one
ENSSSCG00000021217	ENSBTAG00000002610	ortholog_one2one
ENSSSCG00000011314	ENSBTAG00000001484	ortholog_one2one
ENSSSCG00000032908	ENSBTAG00000018425	ortholog_one2one
ENSSSCG00000038284	ENSBTAG00000013156	ortholog_one2many
ENSSSCG00000003458	ENSBTAG00000054066	ortholog_one2one
ENSSSCG00000026414	ENSBTAG00000008340	ortholog_one2one
ENSSSCG00000004205	ENSBTAG00000015381	ortholog_one2one
ENSSSCG00000008003	ENSBTAG00000002481	ortholog_one2one
ENSSSCG00000028195	ENSBTAG00000017096	ortholog_one2one
ENSSSCG00000000169	ENSBTAG00000004781	ortholog_one2one
ENSSSCG00000012382	ENSBTAG00000038335	ortholog_one2many
ENSSSCG00000012382	ENSBTAG00000007797	ortholog_one2many
ENSSSCG00000006727	ENSBTAG00000019937	ortholog_one2one
ENSSSCG00000033365	ENSBTAG00000051204	ortholog_many2many
ENSSSCG00000033365	ENSBTAG00000051498	ortholog_many2many
ENSSSCG00000029666	ENSBTAG00000014735	ortholog_one2one
ENSSSCG00000036436	ENSBTAG00000002107	ortholog_one2one
ENSSSCG00000033706	ENSBTAG00000011507	ortholog_one2one
ENSSSCG00000001787	ENSBTAG00000010963	ortholog_one2one
ENSSSCG00000017420	ENSBTAG00000025762	ortholog_one2one
ENSSSCG00000022706	ENSBTAG00000001331	ortholog_one2one
ENSSSCG00000007652	ENSBTAG00000026243	ortholog_one2one
ENSSSCG00000012381	ENSBTAG00000007798	ortholog_one2one
ENSSSCG00000017082	ENSBTAG00000014835	ortholog_one2one
ENSSSCG00000011316	ENSBTAG00000031348	ortholog_one2one
ENSSSCG00000034321	ENSBTAG00000055158	ortholog_one2one
ENSSSCG00000039972	ENSBTAG00000048407	ortholog_one2one
ENSSSCG00000008913	ENSBTAG00000019368	ortholog_one2one
ENSSSCG00000009385	ENSBTAG00000005284	ortholog_one2one
ENSSSCG00000000612	ENSBTAG00000003221	ortholog_one2one
ENSSSCG00000006728	ENSBTAG00000016387	ortholog_one2one
ENSSSCG00000012380	ENSBTAG00000040541	ortholog_one2one
ENSSSCG00000050615	ENSBTAG00000002470	ortholog_one2one
ENSSSCG00000022609	ENSBTAG00000018421	ortholog_one2one
ENSSSCG00000005510	ENSBTAG00000016958	ortholog_one2one
ENSSSCG00000006095	ENSBTAG00000004906	ortholog_one2one
ENSSSCG00000003459	ENSBTAG00000024496	ortholog_one2one
ENSSSCG00000039411	ENSBTAG00000054011	ortholog_one2one
ENSSSCG00000047920	ENSBTAG00000014828	ortholog_one2many
ENSSSCG00000017895	ENSBTAG00000011505	ortholog_one2one
ENSSSCG00000010862	ENSBTAG00000022777	ortholog_one2one
ENSSSCG00000017084	ENSBTAG00000003498	ortholog_one2one
ENSSSCG00000016698	ENSBTAG00000014738	ortholog_one2one
ENSSSCG00000009901	ENSBTAG00000021168	ortholog_one2one
ENSSSCG00000012379	ENSBTAG00000012856	ortholog_one2one
ENSSSCG00000016125	ENSBTAG00000014407	ortholog_one2one
ENSSSCG00000001788	ENSBTAG00000010964	ortholog_one2one
ENSSSCG00000017415	ENSBTAG00000013698	ortholog_one2one
ENSSSCG00000001053	ENSBTAG00000017160	ortholog_one2one
ENSSSCG00000008004	ENSBTAG00000049482	ortholog_one2one
ENSSSCG00000036405	ENSBTAG00000008349	ortholog_one2one
ENSSSCG00000010396	ENSBTAG00000023018	ortholog_one2one
ENSSSCG00000025164	ENSBTAG00000015272	ortholog_one2one
ENSSSCG00000014766	ENSBTAG00000000233	ortholog_one2one
ENSSSCG00000003702	ENSBTAG00000005734	ortholog_one2one
ENSSSCG00000030069	ENSBTAG00000020474	ortholog_one2one
ENSSSCG00000031388	ENSBTAG00000023445	ortholog_one2one
ENSSSCG00000029501	ENSBTAG00000026732	ortholog_one2one
ENSSSCG00000001219	ENSBTAG00000000871	ortholog_one2one
ENSSSCG00000006096	ENSBTAG00000004902	ortholog_one2one
ENSSSCG00000001789	ENSBTAG00000012166	ortholog_one2one
ENSSSCG00000021204	ENSBTAG00000048562	ortholog_one2one
ENSSSCG00000003169	ENSBTAG00000016526	ortholog_one2one
ENSSSCG00000029598	ENSBTAG00000046408	ortholog_one2one
ENSSSCG00000033700	ENSBTAG00000011694	ortholog_one2one
ENSSSCG00000007481	ENSBTAG00000053699	ortholog_one2one
ENSSSCG00000017421	ENSBTAG00000016740	ortholog_one2one
ENSSSCG00000014768	ENSBTAG00000011332	ortholog_one2one
ENSSSCG00000026175	ENSBTAG00000019287	ortholog_one2one
ENSSSCG00000008006	ENSBTAG00000019008	ortholog_one2one
ENSSSCG00000015746	ENSBTAG00000052574	ortholog_one2many
ENSSSCG00000015746	ENSBTAG00000051728	ortholog_one2many
ENSSSCG00000040954	ENSBTAG00000008617	ortholog_one2one
ENSSSCG00000015309	ENSBTAG00000045617	ortholog_one2one
ENSSSCG00000016127	ENSBTAG00000021976	ortholog_one2one
ENSSSCG00000013754	ENSBTAG00000014828	ortholog_one2many
ENSSSCG00000003460	ENSBTAG00000002472	ortholog_one2one
ENSSSCG00000005511	ENSBTAG00000003012	ortholog_one2one
ENSSSCG00000033667	ENSBTAG00000001321	ortholog_one2many
ENSSSCG00000008007	ENSBTAG00000019006	ortholog_one2one
ENSSSCG00000002406	ENSBTAG00000020477	ortholog_one2one
ENSSSCG00000035867	ENSBTAG00000049619	ortholog_one2one
ENSSSCG00000001790	ENSBTAG00000053786	ortholog_one2one
ENSSSCG00000032550	ENSBTAG00000011267	ortholog_one2one
ENSSSCG00000013752	ENSBTAG00000016352	ortholog_one2one
ENSSSCG00000005000	ENSBTAG00000002612	ortholog_one2one
ENSSSCG00000017896	ENSBTAG00000055017	ortholog_one2one
ENSSSCG00000030337	ENSBTAG00000017456	ortholog_one2one
ENSSSCG00000006729	ENSBTAG00000046509	ortholog_one2one
ENSSSCG00000031760	ENSBTAG00000049847	ortholog_many2many
ENSSSCG00000031760	ENSBTAG00000021122	ortholog_many2many
ENSSSCG00000032404	ENSBTAG00000050549	ortholog_one2one
ENSSSCG00000002753	ENSBTAG00000020633	ortholog_one2one
ENSSSCG00000028997	ENSBTAG00000053595	ortholog_one2one
ENSSSCG00000014165	ENSBTAG00000009131	ortholog_one2one
ENSSSCG00000024765	ENSBTAG00000007457	ortholog_one2one
ENSSSCG00000021359	ENSBTAG00000023736	ortholog_one2one
ENSSSCG00000025314	ENSBTAG00000037628	ortholog_one2many
ENSSSCG00000011317	ENSBTAG00000015698	ortholog_one2one
ENSSSCG00000003168	ENSBTAG00000000330	ortholog_one2one
ENSSSCG00000010399	ENSBTAG00000019565	ortholog_one2one
ENSSSCG00000029365	ENSBTAG00000009800	ortholog_one2one
ENSSSCG00000004516	ENSBTAG00000003801	ortholog_one2one
ENSSSCG00000033629	ENSBTAG00000011459	ortholog_one2one
ENSSSCG00000007988	ENSBTAG00000033672	ortholog_one2one
ENSSSCG00000003464	ENSBTAG00000002476	ortholog_one2one
ENSSSCG00000012020	ENSBTAG00000003301	ortholog_one2one
ENSSSCG00000024881	ENSBTAG00000002127	ortholog_one2one
ENSSSCG00000038491	ENSBTAG00000052904	ortholog_one2one
ENSSSCG00000016701	ENSBTAG00000001455	ortholog_one2one
ENSSSCG00000013751	ENSBTAG00000016350	ortholog_one2one
ENSSSCG00000002404	ENSBTAG00000020480	ortholog_one2one
ENSSSCG00000014780	ENSBTAG00000013900	ortholog_one2one
ENSSSCG00000012377	ENSBTAG00000012861	ortholog_one2one
ENSSSCG00000016703	ENSBTAG00000012211	ortholog_one2one
ENSSSCG00000034779	ENSBTAG00000011456	ortholog_one2one
ENSSSCG00000036072	ENSBTAG00000051716	ortholog_many2many
ENSSSCG00000036072	ENSBTAG00000051052	ortholog_many2many
ENSSSCG00000036072	ENSBTAG00000049750	ortholog_many2many
ENSSSCG00000036072	ENSBTAG00000052149	ortholog_many2many
ENSSSCG00000016128	ENSBTAG00000004565	ortholog_one2many
ENSSSCG00000016128	ENSBTAG00000021979	ortholog_one2many
ENSSSCG00000006730	ENSBTAG00000003586	ortholog_one2one
ENSSSCG00000023155	ENSBTAG00000008584	ortholog_one2one
ENSSSCG00000007664	ENSBTAG00000000713	ortholog_one2one
ENSSSCG00000000614	ENSBTAG00000000219	ortholog_one2one
ENSSSCG00000031129	ENSBTAG00000014904	ortholog_one2one
ENSSSCG00000024385	ENSBTAG00000020149	ortholog_one2many
ENSSSCG00000024385	ENSBTAG00000047611	ortholog_one2many
ENSSSCG00000017900	ENSBTAG00000001349	ortholog_one2one
ENSSSCG00000035442	ENSBTAG00000016094	ortholog_one2one
ENSSSCG00000035681	ENSBTAG00000049302	ortholog_many2many
ENSSSCG00000035681	ENSBTAG00000054399	ortholog_many2many
ENSSSCG00000035681	ENSBTAG00000051060	ortholog_many2many
ENSSSCG00000007484	ENSBTAG00000030556	ortholog_one2one
ENSSSCG00000006098	ENSBTAG00000013621	ortholog_one2one
ENSSSCG00000013744	ENSBTAG00000019325	ortholog_one2one
ENSSSCG00000000171	ENSBTAG00000011913	ortholog_one2one
ENSSSCG00000025906	ENSBTAG00000008133	ortholog_one2one
ENSSSCG00000034448	ENSBTAG00000005296	ortholog_one2one
ENSSSCG00000024419	ENSBTAG00000006743	ortholog_one2one
ENSSSCG00000002754	ENSBTAG00000020632	ortholog_one2one
ENSSSCG00000008491	ENSBTAG00000013923	ortholog_one2one
ENSSSCG00000014139	ENSBTAG00000020178	ortholog_one2one
ENSSSCG00000017901	ENSBTAG00000008593	ortholog_one2one
ENSSSCG00000030326	ENSBTAG00000008613	ortholog_one2one
ENSSSCG00000016705	ENSBTAG00000008139	ortholog_one2one
ENSSSCG00000026129	ENSBTAG00000013918	ortholog_one2one
ENSSSCG00000017422	ENSBTAG00000011454	ortholog_one2one
ENSSSCG00000036723	ENSBTAG00000036078	ortholog_one2one
ENSSSCG00000003463	ENSBTAG00000002478	ortholog_one2one
ENSSSCG00000014787	ENSBTAG00000054221	ortholog_many2many
ENSSSCG00000014787	ENSBTAG00000051174	ortholog_many2many
ENSSSCG00000014787	ENSBTAG00000052975	ortholog_many2many
ENSSSCG00000001792	ENSBTAG00000003410	ortholog_one2one
ENSSSCG00000010400	ENSBTAG00000011660	ortholog_one2one
ENSSSCG00000016706	ENSBTAG00000008138	ortholog_one2one
ENSSSCG00000032861	ENSBTAG00000010457	ortholog_one2one
ENSSSCG00000008008	ENSBTAG00000019136	ortholog_one2one
ENSSSCG00000005512	ENSBTAG00000012210	ortholog_one2one
ENSSSCG00000023419	ENSBTAG00000008585	ortholog_one2one
ENSSSCG00000006731	ENSBTAG00000014466	ortholog_one2one
ENSSSCG00000016129	ENSBTAG00000017043	ortholog_one2one
ENSSSCG00000016707	ENSBTAG00000013263	ortholog_one2one
ENSSSCG00000003705	ENSBTAG00000008705	ortholog_one2one
ENSSSCG00000039265	ENSBTAG00000012788	ortholog_one2many
ENSSSCG00000039265	ENSBTAG00000008020	ortholog_one2many
ENSSSCG00000007665	ENSBTAG00000046753	ortholog_one2one
ENSSSCG00000033894	ENSBTAG00000010229	ortholog_one2many
ENSSSCG00000033894	ENSBTAG00000054952	ortholog_one2many
ENSSSCG00000014141	ENSBTAG00000036242	ortholog_one2one
ENSSSCG00000042341	ENSBTAG00000021809	ortholog_one2one
ENSSSCG00000003165	ENSBTAG00000013924	ortholog_one2one
ENSSSCG00000017429	ENSBTAG00000025752	ortholog_one2one
ENSSSCG00000032747	ENSBTAG00000012791	ortholog_one2one
ENSSSCG00000029796	ENSBTAG00000018284	ortholog_one2one
ENSSSCG00000008495	ENSBTAG00000001114	ortholog_one2one
ENSSSCG00000017086	ENSBTAG00000020809	ortholog_one2one
ENSSSCG00000030114	ENSBTAG00000007231	ortholog_one2one
ENSSSCG00000006099	ENSBTAG00000021838	ortholog_one2many
ENSSSCG00000006099	ENSBTAG00000048513	ortholog_one2many
ENSSSCG00000017902	ENSBTAG00000008591	ortholog_one2one
ENSSSCG00000009387	ENSBTAG00000055114	ortholog_one2one
ENSSSCG00000007667	ENSBTAG00000003160	ortholog_one2one
ENSSSCG00000032501	ENSBTAG00000038330	ortholog_one2one
ENSSSCG00000003461	ENSBTAG00000039662	ortholog_one2one
ENSSSCG00000022932	ENSBTAG00000008136	ortholog_one2one
ENSSSCG00000016130	ENSBTAG00000031166	ortholog_one2one
ENSSSCG00000006732	ENSBTAG00000001748	ortholog_one2one
ENSSSCG00000002755	ENSBTAG00000013412	ortholog_one2one
ENSSSCG00000031152	ENSBTAG00000012790	ortholog_one2one
ENSSSCG00000016708	ENSBTAG00000005650	ortholog_one2one
ENSSSCG00000017428	ENSBTAG00000017685	ortholog_one2one
ENSSSCG00000039316	ENSBTAG00000004721	ortholog_one2one
ENSSSCG00000007998	ENSBTAG00000017284	ortholog_one2one
ENSSSCG00000024549	ENSBTAG00000019329	ortholog_one2one
ENSSSCG00000038877	ENSBTAG00000006624	ortholog_one2one
ENSSSCG00000014791	ENSBTAG00000013111	ortholog_one2one
ENSSSCG00000007485	ENSBTAG00000000835	ortholog_one2one
ENSSSCG00000032579	ENSBTAG00000050146	ortholog_many2many
ENSSSCG00000032579	ENSBTAG00000050879	ortholog_many2many
ENSSSCG00000032579	ENSBTAG00000049292	ortholog_many2many
ENSSSCG00000032579	ENSBTAG00000052867	ortholog_many2many
ENSSSCG00000029805	ENSBTAG00000004413	ortholog_one2one
ENSSSCG00000009906	ENSBTAG00000012792	ortholog_one2many
ENSSSCG00000009906	ENSBTAG00000005584	ortholog_one2many
ENSSSCG00000017427	ENSBTAG00000052414	ortholog_one2one
ENSSSCG00000038181	ENSBTAG00000005861	ortholog_one2one
ENSSSCG00000007991	ENSBTAG00000052532	ortholog_one2one
ENSSSCG00000013314	ENSBTAG00000014399	ortholog_one2one
ENSSSCG00000012021	ENSBTAG00000019542	ortholog_one2one
ENSSSCG00000009388	ENSBTAG00000008176	ortholog_one2one
ENSSSCG00000010401	ENSBTAG00000018915	ortholog_one2one
ENSSSCG00000031963	ENSBTAG00000003414	ortholog_one2one
ENSSSCG00000011318	ENSBTAG00000015708	ortholog_one2one
ENSSSCG00000011714	ENSBTAG00000021703	ortholog_one2one
ENSSSCG00000004999	ENSBTAG00000002613	ortholog_one2one
ENSSSCG00000031756	ENSBTAG00000032979	ortholog_one2one
ENSSSCG00000021910	ENSBTAG00000017663	ortholog_one2one
ENSSSCG00000006733	ENSBTAG00000015392	ortholog_one2one
ENSSSCG00000026707	ENSBTAG00000020019	ortholog_one2one
ENSSSCG00000017087	ENSBTAG00000021829	ortholog_one2one
ENSSSCG00000003187	ENSBTAG00000013926	ortholog_one2one
ENSSSCG00000016131	ENSBTAG00000019694	ortholog_one2one
ENSSSCG00000011322	ENSBTAG00000031355	ortholog_one2many
ENSSSCG00000011322	ENSBTAG00000019428	ortholog_one2many
ENSSSCG00000000174	ENSBTAG00000054993	ortholog_one2one
ENSSSCG00000003468	ENSBTAG00000018722	ortholog_one2one
ENSSSCG00000008494	ENSBTAG00000001113	ortholog_one2one
ENSSSCG00000009904	ENSBTAG00000050593	ortholog_one2many
ENSSSCG00000009904	ENSBTAG00000047240	ortholog_one2many
ENSSSCG00000009904	ENSBTAG00000024605	ortholog_one2many
ENSSSCG00000009904	ENSBTAG00000032034	ortholog_one2many
ENSSSCG00000009904	ENSBTAG00000034170	ortholog_one2many
ENSSSCG00000009904	ENSBTAG00000045756	ortholog_one2many
ENSSSCG00000040452	ENSBTAG00000010037	ortholog_one2one
ENSSSCG00000046279	ENSBTAG00000039601	ortholog_one2one
ENSSSCG00000038667	ENSBTAG00000051330	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000053486	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000024318	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000050603	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000039256	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000052355	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000048875	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000054245	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000049861	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000052511	ortholog_many2many
ENSSSCG00000038667	ENSBTAG00000050749	ortholog_many2many
ENSSSCG00000007995	ENSBTAG00000045857	ortholog_one2one
ENSSSCG00000040411	ENSBTAG00000002834	ortholog_one2one
ENSSSCG00000024681	ENSBTAG00000024826	ortholog_one2one
ENSSSCG00000012378	ENSBTAG00000012860	ortholog_one2one
ENSSSCG00000004517	ENSBTAG00000021884	ortholog_one2one
ENSSSCG00000009389	ENSBTAG00000008173	ortholog_one2one
ENSSSCG00000015747	ENSBTAG00000009387	ortholog_one2one
ENSSSCG00000040816	ENSBTAG00000021554	ortholog_one2one
ENSSSCG00000017430	ENSBTAG00000002282	ortholog_one2one
ENSSSCG00000039731	ENSBTAG00000030454	ortholog_many2many
ENSSSCG00000039731	ENSBTAG00000054293	ortholog_many2many
ENSSSCG00000039731	ENSBTAG00000033604	ortholog_many2many
ENSSSCG00000039731	ENSBTAG00000038238	ortholog_many2many
ENSSSCG00000039731	ENSBTAG00000031256	ortholog_many2many
ENSSSCG00000039731	ENSBTAG00000038186	ortholog_many2many
ENSSSCG00000006734	ENSBTAG00000018203	ortholog_one2one
ENSSSCG00000002408	ENSBTAG00000012106	ortholog_one2one
ENSSSCG00000040826	ENSBTAG00000038490	ortholog_one2one
ENSSSCG00000024311	ENSBTAG00000013586	ortholog_one2one
ENSSSCG00000008493	ENSBTAG00000039770	ortholog_one2one
ENSSSCG00000017433	ENSBTAG00000047262	ortholog_one2one
ENSSSCG00000006735	ENSBTAG00000008022	ortholog_one2one
ENSSSCG00000001793	ENSBTAG00000004645	ortholog_one2one
ENSSSCG00000037598	ENSBTAG00000001822	ortholog_one2one
ENSSSCG00000009390	ENSBTAG00000018829	ortholog_one2one
ENSSSCG00000032950	ENSBTAG00000018723	ortholog_one2one
ENSSSCG00000000175	ENSBTAG00000005464	ortholog_one2one
ENSSSCG00000009903	ENSBTAG00000015761	ortholog_one2one
ENSSSCG00000024344	ENSBTAG00000008099	ortholog_one2one
ENSSSCG00000037528	ENSBTAG00000039347	ortholog_one2many
ENSSSCG00000012376	ENSBTAG00000012863	ortholog_one2one
ENSSSCG00000013313	ENSBTAG00000020731	ortholog_one2one
ENSSSCG00000004518	ENSBTAG00000018216	ortholog_one2one
ENSSSCG00000032188	ENSBTAG00000002735	ortholog_one2one
ENSSSCG00000001056	ENSBTAG00000021556	ortholog_one2one
ENSSSCG00000000619	ENSBTAG00000014322	ortholog_one2one
ENSSSCG00000025096	ENSBTAG00000003169	ortholog_one2one
ENSSSCG00000010402	ENSBTAG00000006719	ortholog_one2one
ENSSSCG00000039004	ENSBTAG00000048620	ortholog_one2one
ENSSSCG00000006100	ENSBTAG00000003789	ortholog_one2one
ENSSSCG00000006736	ENSBTAG00000017256	ortholog_one2one
ENSSSCG00000032297	ENSBTAG00000051452	ortholog_many2many
ENSSSCG00000032297	ENSBTAG00000011417	ortholog_many2many
ENSSSCG00000014168	ENSBTAG00000007214	ortholog_one2one
ENSSSCG00000014792	ENSBTAG00000013109	ortholog_one2one
ENSSSCG00000037013	ENSBTAG00000002737	ortholog_one2one
ENSSSCG00000023557	ENSBTAG00000006155	ortholog_one2one
ENSSSCG00000035457	ENSBTAG00000012185	ortholog_one2many
ENSSSCG00000013742	ENSBTAG00000018229	ortholog_one2one
ENSSSCG00000024823	ENSBTAG00000021799	ortholog_one2one
ENSSSCG00000010403	ENSBTAG00000019537	ortholog_one2one
ENSSSCG00000016711	ENSBTAG00000005540	ortholog_one2many
ENSSSCG00000016711	ENSBTAG00000049437	ortholog_one2many
