gene_ID_ssc gene_ID_oar
ENSSSCG00000009387 ENSOARG00000008694
ENSSSCG00000009388 ENSOARG00000008666
ENSSSCG00000009389 ENSOARG00000005980
ENSSSCG00000009390 ENSOARG00000008658
ENSSSCG00000009393 ENSOARG00000008586
ENSSSCG00000009395 ENSOARG00000008487
ENSSSCG00000009396 ENSOARG00000007811
ENSSSCG00000009396 ENSOARG00000008531
ENSSSCG00000009397 ENSOARG00000008448
ENSSSCG00000009399 ENSOARG00000008360
ENSSSCG00000009400 ENSOARG00000008336
ENSSSCG00000009401 ENSOARG00000008246
ENSSSCG00000009403 ENSOARG00000008230
ENSSSCG00000009405 ENSOARG00000008171
ENSSSCG00000009407 ENSOARG00000008104
ENSSSCG00000009408 ENSOARG00000008014
ENSSSCG00000009410 ENSOARG00000007942
ENSSSCG00000009411 ENSOARG00000007900
ENSSSCG00000009412 ENSOARG00000007864
ENSSSCG00000009413 ENSOARG00000007804
ENSSSCG00000009414 ENSOARG00000007790
ENSSSCG00000009417 ENSOARG00000007736
ENSSSCG00000009419 ENSOARG00000007602
ENSSSCG00000009420 ENSOARG00000007556
ENSSSCG00000009425 ENSOARG00000007534
ENSSSCG00000009426 ENSOARG00000007486
ENSSSCG00000009428 ENSOARG00000007418
ENSSSCG00000009429 ENSOARG00000007376
ENSSSCG00000009430 ENSOARG00000007363
ENSSSCG00000009431 ENSOARG00000007286
ENSSSCG00000009432 ENSOARG00000019293
ENSSSCG00000009434 ENSOARG00000007092
ENSSSCG00000009435 ENSOARG00000007053
ENSSSCG00000009436 ENSOARG00000006994
ENSSSCG00000009440 ENSOARG00000006858
ENSSSCG00000009442 ENSOARG00000006797
ENSSSCG00000009444 ENSOARG00000006710
ENSSSCG00000009445 ENSOARG00000006743
ENSSSCG00000009446 ENSOARG00000006560
ENSSSCG00000009448 ENSOARG00000006414
ENSSSCG00000009449 ENSOARG00000006244
ENSSSCG00000009456 ENSOARG00000015136
ENSSSCG00000009457 ENSOARG00000015209
ENSSSCG00000009460 ENSOARG00000015309
ENSSSCG00000009464 ENSOARG00000015582
ENSSSCG00000009466 ENSOARG00000015717
ENSSSCG00000009466 ENSOARG00000017905
ENSSSCG00000009468 ENSOARG00000015960
ENSSSCG00000009469 ENSOARG00000016003
ENSSSCG00000009472 ENSOARG00000016056
ENSSSCG00000009473 ENSOARG00000016305
ENSSSCG00000009474 ENSOARG00000016684
ENSSSCG00000009475 ENSOARG00000000109
ENSSSCG00000009477 ENSOARG00000000158
ENSSSCG00000009479 ENSOARG00000000372
ENSSSCG00000009480 ENSOARG00000000420
ENSSSCG00000009482 ENSOARG00000017135
ENSSSCG00000009485 ENSOARG00000017151
ENSSSCG00000009486 ENSOARG00000017171
ENSSSCG00000009488 ENSOARG00000000522
ENSSSCG00000009489 ENSOARG00000000573
ENSSSCG00000009489 ENSOARG00000017192
ENSSSCG00000009490 ENSOARG00000000618
ENSSSCG00000009491 ENSOARG00000000718
ENSSSCG00000009492 ENSOARG00000000821
ENSSSCG00000009494 ENSOARG00000000906
ENSSSCG00000009495 ENSOARG00000000222
ENSSSCG00000009495 ENSOARG00000000812
ENSSSCG00000009495 ENSOARG00000001156
ENSSSCG00000009495 ENSOARG00000001169
ENSSSCG00000009495 ENSOARG00000001282
ENSSSCG00000009495 ENSOARG00000001372
ENSSSCG00000009495 ENSOARG00000001404
ENSSSCG00000009495 ENSOARG00000001543
ENSSSCG00000009495 ENSOARG00000001553
ENSSSCG00000009495 ENSOARG00000001594
ENSSSCG00000009495 ENSOARG00000001808
ENSSSCG00000009495 ENSOARG00000002013
ENSSSCG00000009495 ENSOARG00000002078
ENSSSCG00000009495 ENSOARG00000002250
ENSSSCG00000009495 ENSOARG00000002414
ENSSSCG00000009495 ENSOARG00000002425
ENSSSCG00000009495 ENSOARG00000015299
ENSSSCG00000009495 ENSOARG00000016575
ENSSSCG00000009496 ENSOARG00000000222
ENSSSCG00000009496 ENSOARG00000000812
ENSSSCG00000009496 ENSOARG00000001156
ENSSSCG00000009496 ENSOARG00000001169
ENSSSCG00000009496 ENSOARG00000001282
ENSSSCG00000009496 ENSOARG00000001372
ENSSSCG00000009496 ENSOARG00000001404
ENSSSCG00000009496 ENSOARG00000001543
ENSSSCG00000009496 ENSOARG00000001553
ENSSSCG00000009496 ENSOARG00000001594
ENSSSCG00000009496 ENSOARG00000001808
ENSSSCG00000009496 ENSOARG00000002013
ENSSSCG00000009496 ENSOARG00000002078
ENSSSCG00000009496 ENSOARG00000002250
ENSSSCG00000009496 ENSOARG00000002414
ENSSSCG00000009496 ENSOARG00000002425
ENSSSCG00000009496 ENSOARG00000015299
ENSSSCG00000009496 ENSOARG00000016575
ENSSSCG00000009497 ENSOARG00000000222
ENSSSCG00000009497 ENSOARG00000000812
ENSSSCG00000009497 ENSOARG00000001156
ENSSSCG00000009497 ENSOARG00000001169
ENSSSCG00000009497 ENSOARG00000001282
ENSSSCG00000009497 ENSOARG00000001372
ENSSSCG00000009497 ENSOARG00000001404
ENSSSCG00000009497 ENSOARG00000001543
ENSSSCG00000009497 ENSOARG00000001553
ENSSSCG00000009497 ENSOARG00000001594
ENSSSCG00000009497 ENSOARG00000001808
ENSSSCG00000009497 ENSOARG00000002013
ENSSSCG00000009497 ENSOARG00000002078
ENSSSCG00000009497 ENSOARG00000002250
ENSSSCG00000009497 ENSOARG00000002414
ENSSSCG00000009497 ENSOARG00000002425
ENSSSCG00000009497 ENSOARG00000015299
ENSSSCG00000009497 ENSOARG00000016575
ENSSSCG00000009498 ENSOARG00000000222
ENSSSCG00000009498 ENSOARG00000000812
ENSSSCG00000009498 ENSOARG00000001156
ENSSSCG00000009498 ENSOARG00000001169
ENSSSCG00000009498 ENSOARG00000001282
ENSSSCG00000009498 ENSOARG00000001372
ENSSSCG00000009498 ENSOARG00000001404
ENSSSCG00000009498 ENSOARG00000001543
ENSSSCG00000009498 ENSOARG00000001553
ENSSSCG00000009498 ENSOARG00000001594
ENSSSCG00000009498 ENSOARG00000001808
ENSSSCG00000009498 ENSOARG00000002013
ENSSSCG00000009498 ENSOARG00000002078
ENSSSCG00000009498 ENSOARG00000002250
ENSSSCG00000009498 ENSOARG00000002414
ENSSSCG00000009498 ENSOARG00000002425
ENSSSCG00000009498 ENSOARG00000015299
ENSSSCG00000009498 ENSOARG00000016575
ENSSSCG00000009499 ENSOARG00000000222
ENSSSCG00000009499 ENSOARG00000000812
ENSSSCG00000009499 ENSOARG00000001156
ENSSSCG00000009499 ENSOARG00000001169
ENSSSCG00000009499 ENSOARG00000001282
ENSSSCG00000009499 ENSOARG00000001372
ENSSSCG00000009499 ENSOARG00000001404
ENSSSCG00000009499 ENSOARG00000001543
ENSSSCG00000009499 ENSOARG00000001553
ENSSSCG00000009499 ENSOARG00000001594
ENSSSCG00000009499 ENSOARG00000001808
ENSSSCG00000009499 ENSOARG00000002013
ENSSSCG00000009499 ENSOARG00000002078
ENSSSCG00000009499 ENSOARG00000002250
ENSSSCG00000009499 ENSOARG00000002414
ENSSSCG00000009499 ENSOARG00000002425
ENSSSCG00000009499 ENSOARG00000015299
ENSSSCG00000009499 ENSOARG00000016575
ENSSSCG00000009500 ENSOARG00000002037
ENSSSCG00000009501 ENSOARG00000002096
ENSSSCG00000009502 ENSOARG00000002377
ENSSSCG00000009503 ENSOARG00000002580
ENSSSCG00000009505 ENSOARG00000002685
ENSSSCG00000009509 ENSOARG00000002835
ENSSSCG00000009511 ENSOARG00000003190
ENSSSCG00000009513 ENSOARG00000003299
ENSSSCG00000009516 ENSOARG00000004044
ENSSSCG00000009517 ENSOARG00000017217
ENSSSCG00000009519 ENSOARG00000004348
ENSSSCG00000009521 ENSOARG00000004385
ENSSSCG00000009522 ENSOARG00000004442
ENSSSCG00000009524 ENSOARG00000004561
ENSSSCG00000009526 ENSOARG00000004848
ENSSSCG00000009527 ENSOARG00000004918
ENSSSCG00000009528 ENSOARG00000005010
ENSSSCG00000009530 ENSOARG00000005160
ENSSSCG00000009531 ENSOARG00000005166
ENSSSCG00000009532 ENSOARG00000005232
ENSSSCG00000009534 ENSOARG00000005295
ENSSSCG00000009535 ENSOARG00000005448
ENSSSCG00000009536 ENSOARG00000005479
ENSSSCG00000009540 ENSOARG00000005590
ENSSSCG00000009541 ENSOARG00000017245
ENSSSCG00000009542 ENSOARG00000005617
ENSSSCG00000009543 ENSOARG00000005785
ENSSSCG00000009545 ENSOARG00000006515
ENSSSCG00000009551 ENSOARG00000007108
ENSSSCG00000009553 ENSOARG00000007259
ENSSSCG00000009554 ENSOARG00000008284
ENSSSCG00000009555 ENSOARG00000008215
ENSSSCG00000009556 ENSOARG00000008074
ENSSSCG00000009557 ENSOARG00000007949
ENSSSCG00000009558 ENSOARG00000007822
ENSSSCG00000009560 ENSOARG00000008441
ENSSSCG00000009562 ENSOARG00000002290
ENSSSCG00000009562 ENSOARG00000008450
ENSSSCG00000009563 ENSOARG00000008433
ENSSSCG00000009564 ENSOARG00000008497
ENSSSCG00000009565 ENSOARG00000008588
ENSSSCG00000009566 ENSOARG00000008646
ENSSSCG00000009567 ENSOARG00000000762
ENSSSCG00000009568 ENSOARG00000014118
ENSSSCG00000009569 ENSOARG00000014163
ENSSSCG00000009570 ENSOARG00000014285
ENSSSCG00000009572 ENSOARG00000014641
ENSSSCG00000009578 ENSOARG00000007657
ENSSSCG00000009580 ENSOARG00000007690
ENSSSCG00000009584 ENSOARG00000007771
ENSSSCG00000009589 ENSOARG00000007814
ENSSSCG00000009591 ENSOARG00000007832
ENSSSCG00000009592 ENSOARG00000003352
ENSSSCG00000009593 ENSOARG00000007850
ENSSSCG00000009594 ENSOARG00000007870
ENSSSCG00000009595 ENSOARG00000007899
ENSSSCG00000009601 ENSOARG00000010699
ENSSSCG00000009605 ENSOARG00000010642
ENSSSCG00000009609 ENSOARG00000010557
ENSSSCG00000009611 ENSOARG00000010600
ENSSSCG00000009612 ENSOARG00000010631
ENSSSCG00000009613 ENSOARG00000010536
ENSSSCG00000009614 ENSOARG00000010513
ENSSSCG00000009615 ENSOARG00000010494
ENSSSCG00000009616 ENSOARG00000010474
ENSSSCG00000009617 ENSOARG00000010450
ENSSSCG00000009619 ENSOARG00000010426
ENSSSCG00000009620 ENSOARG00000010405
ENSSSCG00000009621 ENSOARG00000010384
ENSSSCG00000009622 ENSOARG00000009142
ENSSSCG00000009622 ENSOARG00000010372
ENSSSCG00000009625 ENSOARG00000002086
ENSSSCG00000009625 ENSOARG00000010264
ENSSSCG00000009626 ENSOARG00000010280
ENSSSCG00000009627 ENSOARG00000010250
ENSSSCG00000009628 ENSOARG00000010234
ENSSSCG00000009629 ENSOARG00000010212
ENSSSCG00000009630 ENSOARG00000010199
ENSSSCG00000009631 ENSOARG00000010191
ENSSSCG00000009633 ENSOARG00000017294
ENSSSCG00000009642 ENSOARG00000010042
ENSSSCG00000009644 ENSOARG00000010026
ENSSSCG00000009645 ENSOARG00000010002
ENSSSCG00000009646 ENSOARG00000009977
ENSSSCG00000009649 ENSOARG00000009942
ENSSSCG00000009650 ENSOARG00000009918
ENSSSCG00000009651 ENSOARG00000009889
ENSSSCG00000009652 ENSOARG00000009874
ENSSSCG00000009653 ENSOARG00000009851
ENSSSCG00000009655 ENSOARG00000009825
ENSSSCG00000009657 ENSOARG00000009802
ENSSSCG00000009658 ENSOARG00000000441
ENSSSCG00000009658 ENSOARG00000004115
ENSSSCG00000009658 ENSOARG00000009786
ENSSSCG00000009658 ENSOARG00000009873
ENSSSCG00000009658 ENSOARG00000018188
ENSSSCG00000009658 ENSOARG00000019471
ENSSSCG00000009659 ENSOARG00000008139
ENSSSCG00000009661 ENSOARG00000009752
ENSSSCG00000009662 ENSOARG00000009739
ENSSSCG00000009664 ENSOARG00000009699
ENSSSCG00000009665 ENSOARG00000009676
ENSSSCG00000009666 ENSOARG00000009659
ENSSSCG00000009667 ENSOARG00000009639
ENSSSCG00000009668 ENSOARG00000009612
ENSSSCG00000009668 ENSOARG00000014790
ENSSSCG00000009670 ENSOARG00000014845
ENSSSCG00000009671 ENSOARG00000014858
ENSSSCG00000009672 ENSOARG00000014874
ENSSSCG00000009673 ENSOARG00000014887
ENSSSCG00000009674 ENSOARG00000014910
ENSSSCG00000009676 ENSOARG00000014938
ENSSSCG00000009679 ENSOARG00000003970
ENSSSCG00000009679 ENSOARG00000014977
ENSSSCG00000009680 ENSOARG00000014991
ENSSSCG00000009681 ENSOARG00000015017
ENSSSCG00000009682 ENSOARG00000015036
ENSSSCG00000009683 ENSOARG00000015055
ENSSSCG00000009684 ENSOARG00000015102
ENSSSCG00000009685 ENSOARG00000015088
ENSSSCG00000009691 ENSOARG00000015130
ENSSSCG00000009692 ENSOARG00000015141
ENSSSCG00000009693 ENSOARG00000015157
ENSSSCG00000009698 ENSOARG00000015295
ENSSSCG00000009699 ENSOARG00000015310
ENSSSCG00000009702 ENSOARG00000015344
ENSSSCG00000009704 ENSOARG00000010383
ENSSSCG00000009704 ENSOARG00000015241
ENSSSCG00000009704 ENSOARG00000015382
ENSSSCG00000009704 ENSOARG00000015955
ENSSSCG00000009704 ENSOARG00000019147
ENSSSCG00000009705 ENSOARG00000015402
ENSSSCG00000009708 ENSOARG00000015452
ENSSSCG00000009709 ENSOARG00000015459
ENSSSCG00000009711 ENSOARG00000015471
ENSSSCG00000009713 ENSOARG00000015494
ENSSSCG00000009714 ENSOARG00000015519
ENSSSCG00000009716 ENSOARG00000009307
ENSSSCG00000009716 ENSOARG00000015541
ENSSSCG00000009717 ENSOARG00000015550
ENSSSCG00000009729 ENSOARG00000008472
ENSSSCG00000009730 ENSOARG00000008447
ENSSSCG00000009732 ENSOARG00000009264
ENSSSCG00000009733 ENSOARG00000009698
ENSSSCG00000009735 ENSOARG00000011040
ENSSSCG00000009738 ENSOARG00000011558
ENSSSCG00000009738 ENSOARG00000011614
ENSSSCG00000009739 ENSOARG00000011688
ENSSSCG00000009741 ENSOARG00000013316
ENSSSCG00000009742 ENSOARG00000013499
ENSSSCG00000009744 ENSOARG00000014314
ENSSSCG00000009745 ENSOARG00000014926
ENSSSCG00000009746 ENSOARG00000010707
ENSSSCG00000009747 ENSOARG00000015506
ENSSSCG00000009748 ENSOARG00000015746
ENSSSCG00000009749 ENSOARG00000016263
ENSSSCG00000009753 ENSOARG00000016899
ENSSSCG00000009754 ENSOARG00000017120
ENSSSCG00000009755 ENSOARG00000017489
ENSSSCG00000009758 ENSOARG00000002435
ENSSSCG00000009758 ENSOARG00000017866
ENSSSCG00000009759 ENSOARG00000018396
ENSSSCG00000009761 ENSOARG00000000357
ENSSSCG00000009764 ENSOARG00000001846
ENSSSCG00000009765 ENSOARG00000002205
ENSSSCG00000009766 ENSOARG00000002788
ENSSSCG00000009768 ENSOARG00000002876
ENSSSCG00000009769 ENSOARG00000003043
ENSSSCG00000009770 ENSOARG00000003173
ENSSSCG00000009771 ENSOARG00000003364
ENSSSCG00000009772 ENSOARG00000016633
ENSSSCG00000009773 ENSOARG00000003562
ENSSSCG00000009774 ENSOARG00000005214
ENSSSCG00000009775 ENSOARG00000005128
ENSSSCG00000009776 ENSOARG00000004404
ENSSSCG00000009777 ENSOARG00000003774
ENSSSCG00000009778 ENSOARG00000003644
ENSSSCG00000009779 ENSOARG00000005540
ENSSSCG00000009781 ENSOARG00000006283
ENSSSCG00000009782 ENSOARG00000007010
ENSSSCG00000009783 ENSOARG00000007075
ENSSSCG00000009784 ENSOARG00000007293
ENSSSCG00000009786 ENSOARG00000007725
ENSSSCG00000009787 ENSOARG00000008130
ENSSSCG00000009788 ENSOARG00000008511
ENSSSCG00000009789 ENSOARG00000004602
ENSSSCG00000009791 ENSOARG00000010564
ENSSSCG00000009792 ENSOARG00000010728
ENSSSCG00000009793 ENSOARG00000011159
ENSSSCG00000009794 ENSOARG00000012001
ENSSSCG00000009796 ENSOARG00000011752
ENSSSCG00000009798 ENSOARG00000004634
ENSSSCG00000009799 ENSOARG00000011690
ENSSSCG00000009801 ENSOARG00000012263
ENSSSCG00000009802 ENSOARG00000012364
ENSSSCG00000009802 ENSOARG00000012404
ENSSSCG00000009805 ENSOARG00000012549
ENSSSCG00000009807 ENSOARG00000012998
ENSSSCG00000009808 ENSOARG00000013181
ENSSSCG00000009809 ENSOARG00000013358
ENSSSCG00000009814 ENSOARG00000014714
ENSSSCG00000009815 ENSOARG00000014992
ENSSSCG00000009817 ENSOARG00000015479
ENSSSCG00000009818 ENSOARG00000015713
ENSSSCG00000009820 ENSOARG00000016877
ENSSSCG00000009821 ENSOARG00000016761
ENSSSCG00000009822 ENSOARG00000016926
ENSSSCG00000009823 ENSOARG00000016933
ENSSSCG00000009824 ENSOARG00000017042
ENSSSCG00000009825 ENSOARG00000017097
ENSSSCG00000009826 ENSOARG00000017176
ENSSSCG00000009827 ENSOARG00000017389
ENSSSCG00000009828 ENSOARG00000017503
ENSSSCG00000009831 ENSOARG00000017879
ENSSSCG00000009833 ENSOARG00000018064
ENSSSCG00000009834 ENSOARG00000018223
ENSSSCG00000009836 ENSOARG00000018556
ENSSSCG00000009836 ENSOARG00000018772
ENSSSCG00000009838 ENSOARG00000012645
ENSSSCG00000009839 ENSOARG00000000627
ENSSSCG00000009840 ENSOARG00000001411
ENSSSCG00000009842 ENSOARG00000001707
ENSSSCG00000009844 ENSOARG00000001872
ENSSSCG00000009845 ENSOARG00000002063
ENSSSCG00000009848 ENSOARG00000002558
ENSSSCG00000009849 ENSOARG00000002352
ENSSSCG00000009850 ENSOARG00000002526
ENSSSCG00000009851 ENSOARG00000002966
ENSSSCG00000009851 ENSOARG00000015641
ENSSSCG00000009851 ENSOARG00000016721
ENSSSCG00000009852 ENSOARG00000003005
ENSSSCG00000009853 ENSOARG00000003233
ENSSSCG00000009854 ENSOARG00000003356
ENSSSCG00000009855 ENSOARG00000003569
ENSSSCG00000009856 ENSOARG00000004210
ENSSSCG00000009858 ENSOARG00000004822
ENSSSCG00000009859 ENSOARG00000016511
ENSSSCG00000009860 ENSOARG00000005170
ENSSSCG00000009862 ENSOARG00000005405
ENSSSCG00000009864 ENSOARG00000005789
ENSSSCG00000009865 ENSOARG00000006249
ENSSSCG00000009866 ENSOARG00000017953
ENSSSCG00000009867 ENSOARG00000006614
ENSSSCG00000009868 ENSOARG00000006827
ENSSSCG00000009869 ENSOARG00000007078
ENSSSCG00000009870 ENSOARG00000007263
ENSSSCG00000009872 ENSOARG00000007553
ENSSSCG00000009873 ENSOARG00000007699
ENSSSCG00000009874 ENSOARG00000007858
ENSSSCG00000009875 ENSOARG00000008129
ENSSSCG00000009876 ENSOARG00000008363
ENSSSCG00000009879 ENSOARG00000008734
ENSSSCG00000009880 ENSOARG00000008875
ENSSSCG00000009881 ENSOARG00000009097
ENSSSCG00000009883 ENSOARG00000009430
ENSSSCG00000009885 ENSOARG00000009871
ENSSSCG00000009885 ENSOARG00000010003
ENSSSCG00000009886 ENSOARG00000010093
ENSSSCG00000009887 ENSOARG00000010295
ENSSSCG00000009888 ENSOARG00000010504
ENSSSCG00000009889 ENSOARG00000010650
ENSSSCG00000009890 ENSOARG00000010578
ENSSSCG00000009892 ENSOARG00000004713
ENSSSCG00000009893 ENSOARG00000010548
ENSSSCG00000009895 ENSOARG00000004713
ENSSSCG00000009896 ENSOARG00000010904
ENSSSCG00000009898 ENSOARG00000011301
ENSSSCG00000009901 ENSOARG00000011987
ENSSSCG00000009903 ENSOARG00000012543
ENSSSCG00000009904 ENSOARG00000010192
ENSSSCG00000009904 ENSOARG00000012429
ENSSSCG00000009904 ENSOARG00000015248
ENSSSCG00000009904 ENSOARG00000016781
ENSSSCG00000009906 ENSOARG00000012402
ENSSSCG00000009910 ENSOARG00000012664
ENSSSCG00000009912 ENSOARG00000012764
ENSSSCG00000009914 ENSOARG00000012897
ENSSSCG00000009914 ENSOARG00000014691
ENSSSCG00000009916 ENSOARG00000013118
ENSSSCG00000009917 ENSOARG00000013244
ENSSSCG00000009919 ENSOARG00000013764
ENSSSCG00000009921 ENSOARG00000013935
ENSSSCG00000009924 ENSOARG00000014141
ENSSSCG00000009925 ENSOARG00000014274
ENSSSCG00000009927 ENSOARG00000014797
ENSSSCG00000009929 ENSOARG00000014606
ENSSSCG00000009931 ENSOARG00000014824
ENSSSCG00000009932 ENSOARG00000014942
ENSSSCG00000009933 ENSOARG00000015640
ENSSSCG00000009934 ENSOARG00000015859
ENSSSCG00000009935 ENSOARG00000015998
ENSSSCG00000009936 ENSOARG00000016041
ENSSSCG00000009938 ENSOARG00000016873
ENSSSCG00000009940 ENSOARG00000016925
ENSSSCG00000009941 ENSOARG00000017213
ENSSSCG00000009942 ENSOARG00000017453
ENSSSCG00000009943 ENSOARG00000017568
ENSSSCG00000009944 ENSOARG00000017927
ENSSSCG00000009945 ENSOARG00000018146
ENSSSCG00000009946 ENSOARG00000018082
ENSSSCG00000009950 ENSOARG00000018486
ENSSSCG00000009951 ENSOARG00000018712
ENSSSCG00000009952 ENSOARG00000018818
ENSSSCG00000009954 ENSOARG00000018985
ENSSSCG00000009955 ENSOARG00000019007
ENSSSCG00000009956 ENSOARG00000019041
ENSSSCG00000009957 ENSOARG00000019120
ENSSSCG00000009958 ENSOARG00000000375
ENSSSCG00000009959 ENSOARG00000000763
ENSSSCG00000009960 ENSOARG00000000840
ENSSSCG00000009962 ENSOARG00000001236
ENSSSCG00000009964 ENSOARG00000001548
ENSSSCG00000009966 ENSOARG00000001775
ENSSSCG00000009967 ENSOARG00000001903
ENSSSCG00000009968 ENSOARG00000002106
ENSSSCG00000009969 ENSOARG00000018513
ENSSSCG00000009971 ENSOARG00000003095
ENSSSCG00000009972 ENSOARG00000003201
ENSSSCG00000009973 ENSOARG00000003530
ENSSSCG00000009974 ENSOARG00000003642
ENSSSCG00000009975 ENSOARG00000015383
ENSSSCG00000009977 ENSOARG00000003918
ENSSSCG00000009978 ENSOARG00000004068
ENSSSCG00000009979 ENSOARG00000004281
ENSSSCG00000009988 ENSOARG00000004468
ENSSSCG00000009994 ENSOARG00000005890
ENSSSCG00000009995 ENSOARG00000006167
ENSSSCG00000009997 ENSOARG00000006353
ENSSSCG00000009998 ENSOARG00000006451
ENSSSCG00000009999 ENSOARG00000006570
ENSSSCG00000010002 ENSOARG00000006849
ENSSSCG00000010006 ENSOARG00000007280
ENSSSCG00000010007 ENSOARG00000007495
ENSSSCG00000010010 ENSOARG00000008214
ENSSSCG00000010011 ENSOARG00000008392
ENSSSCG00000010012 ENSOARG00000004806
ENSSSCG00000010014 ENSOARG00000008533
ENSSSCG00000010015 ENSOARG00000008604
ENSSSCG00000010016 ENSOARG00000008727
ENSSSCG00000010017 ENSOARG00000009091
ENSSSCG00000010023 ENSOARG00000009594
ENSSSCG00000010025 ENSOARG00000009784
ENSSSCG00000010026 ENSOARG00000009970
ENSSSCG00000010027 ENSOARG00000010061
ENSSSCG00000010029 ENSOARG00000010326
ENSSSCG00000010030 ENSOARG00000010610
ENSSSCG00000010031 ENSOARG00000010914
ENSSSCG00000010032 ENSOARG00000011283
ENSSSCG00000010033 ENSOARG00000011415
ENSSSCG00000010034 ENSOARG00000011652
ENSSSCG00000010035 ENSOARG00000004824
ENSSSCG00000010036 ENSOARG00000011955
ENSSSCG00000010039 ENSOARG00000012208
ENSSSCG00000010047 ENSOARG00000000195
ENSSSCG00000010052 ENSOARG00000014555
ENSSSCG00000010053 ENSOARG00000014331
ENSSSCG00000010054 ENSOARG00000014207
ENSSSCG00000010055 ENSOARG00000013730
ENSSSCG00000010056 ENSOARG00000013849
ENSSSCG00000010058 ENSOARG00000013984
ENSSSCG00000010059 ENSOARG00000014036
ENSSSCG00000010060 ENSOARG00000014074
ENSSSCG00000010062 ENSOARG00000012898
ENSSSCG00000010065 ENSOARG00000013518
ENSSSCG00000010068 ENSOARG00000013391
ENSSSCG00000010070 ENSOARG00000013255
ENSSSCG00000010071 ENSOARG00000013161
ENSSSCG00000010073 ENSOARG00000013108
ENSSSCG00000010074 ENSOARG00000013056
ENSSSCG00000010076 ENSOARG00000012676
ENSSSCG00000010078 ENSOARG00000015287
ENSSSCG00000010079 ENSOARG00000015454
ENSSSCG00000010081 ENSOARG00000015529
ENSSSCG00000010083 ENSOARG00000015671
ENSSSCG00000010084 ENSOARG00000015779
ENSSSCG00000010086 ENSOARG00000015863
ENSSSCG00000010087 ENSOARG00000015907
ENSSSCG00000010092 ENSOARG00000016148
ENSSSCG00000010093 ENSOARG00000016477
ENSSSCG00000010094 ENSOARG00000016484
ENSSSCG00000010095 ENSOARG00000016563
ENSSSCG00000010096 ENSOARG00000016627
ENSSSCG00000010097 ENSOARG00000016620
ENSSSCG00000010099 ENSOARG00000016681
ENSSSCG00000010101 ENSOARG00000016766
ENSSSCG00000010102 ENSOARG00000016870
ENSSSCG00000010104 ENSOARG00000016908
ENSSSCG00000010105 ENSOARG00000016994
ENSSSCG00000010108 ENSOARG00000017096
ENSSSCG00000010112 ENSOARG00000018586
ENSSSCG00000010114 ENSOARG00000017154
ENSSSCG00000010116 ENSOARG00000017246
ENSSSCG00000010118 ENSOARG00000017323
ENSSSCG00000010121 ENSOARG00000017617
ENSSSCG00000010122 ENSOARG00000017745
ENSSSCG00000010128 ENSOARG00000001444
ENSSSCG00000010130 ENSOARG00000007477
ENSSSCG00000010130 ENSOARG00000017822
ENSSSCG00000010131 ENSOARG00000017885
ENSSSCG00000010132 ENSOARG00000017918
ENSSSCG00000010132 ENSOARG00000018554
ENSSSCG00000010133 ENSOARG00000000917
ENSSSCG00000010134 ENSOARG00000018015
ENSSSCG00000010135 ENSOARG00000018063
ENSSSCG00000010136 ENSOARG00000018195
ENSSSCG00000010138 ENSOARG00000018361
ENSSSCG00000010141 ENSOARG00000003841
ENSSSCG00000010142 ENSOARG00000003817
ENSSSCG00000010143 ENSOARG00000003750
ENSSSCG00000010144 ENSOARG00000003713
ENSSSCG00000010145 ENSOARG00000003675
ENSSSCG00000010146 ENSOARG00000003629
ENSSSCG00000010148 ENSOARG00000003617
ENSSSCG00000010151 ENSOARG00000003571
ENSSSCG00000010156 ENSOARG00000003481
ENSSSCG00000010158 ENSOARG00000003459
ENSSSCG00000010160 ENSOARG00000003434
ENSSSCG00000010161 ENSOARG00000003420
ENSSSCG00000010162 ENSOARG00000003415
ENSSSCG00000010163 ENSOARG00000003401
ENSSSCG00000010164 ENSOARG00000003390
ENSSSCG00000010165 ENSOARG00000003366
