gene_ID_ssc	gene_ID_oar	homology_type
ENSSSCG00000008529	ENSOARG00000019634	ortholog_one2one
ENSSSCG00000005587	ENSOARG00000013661	ortholog_one2one
ENSSSCG00000013350	ENSOARG00000008379	ortholog_one2one
ENSSSCG00000025005	ENSOARG00000006302	ortholog_one2one
ENSSSCG00000029165	ENSOARG00000000343	ortholog_one2one
ENSSSCG00000048978	ENSOARG00000008769	ortholog_many2many
ENSSSCG00000048978	ENSOARG00000008785	ortholog_many2many
ENSSSCG00000009945	ENSOARG00000018146	ortholog_one2one
ENSSSCG00000009420	ENSOARG00000007556	ortholog_one2one
ENSSSCG00000029352	ENSOARG00000002811	ortholog_one2one
ENSSSCG00000015786	ENSOARG00000007501	ortholog_one2one
ENSSSCG00000040827	ENSOARG00000013554	ortholog_one2one
ENSSSCG00000004244	ENSOARG00000008408	ortholog_one2one
ENSSSCG00000008943	ENSOARG00000012378	ortholog_one2one
ENSSSCG00000017496	ENSOARG00000011978	ortholog_one2one
ENSSSCG00000017934	ENSOARG00000011311	ortholog_one2one
ENSSSCG00000004543	ENSOARG00000017731	ortholog_one2one
ENSSSCG00000048003	ENSOARG00000008769	ortholog_many2many
ENSSSCG00000048003	ENSOARG00000008785	ortholog_many2many
ENSSSCG00000036835	ENSOARG00000014245	ortholog_one2one
ENSSSCG00000028723	ENSOARG00000000394	ortholog_one2one
ENSSSCG00000025486	ENSOARG00000013650	ortholog_one2one
ENSSSCG00000008080	ENSOARG00000008012	ortholog_one2one
ENSSSCG00000036783	ENSOARG00000015599	ortholog_one2one
ENSSSCG00000006137	ENSOARG00000012595	ortholog_one2many
ENSSSCG00000006137	ENSOARG00000014701	ortholog_one2many
ENSSSCG00000031346	ENSOARG00000004783	ortholog_one2one
ENSSSCG00000024932	ENSOARG00000005645	ortholog_one2many
ENSSSCG00000024932	ENSOARG00000017904	ortholog_one2many
ENSSSCG00000004544	ENSOARG00000017717	ortholog_one2one
ENSSSCG00000010903	ENSOARG00000015439	ortholog_one2one
ENSSSCG00000033375	ENSOARG00000015565	ortholog_one2one
ENSSSCG00000011346	ENSOARG00000000605	ortholog_one2one
ENSSSCG00000002430	ENSOARG00000003379	ortholog_one2one
ENSSSCG00000023915	ENSOARG00000011448	ortholog_one2one
ENSSSCG00000025503	ENSOARG00000000473	ortholog_one2one
ENSSSCG00000005039	ENSOARG00000017542	ortholog_one2one
ENSSSCG00000016747	ENSOARG00000015527	ortholog_one2one
ENSSSCG00000039261	ENSOARG00000018227	ortholog_one2one
ENSSSCG00000039619	ENSOARG00000013457	ortholog_one2one
ENSSSCG00000017497	ENSOARG00000011865	ortholog_one2one
ENSSSCG00000014195	ENSOARG00000018880	ortholog_one2one
ENSSSCG00000033716	ENSOARG00000002071	ortholog_one2many
ENSSSCG00000032269	ENSOARG00000017839	ortholog_one2one
ENSSSCG00000021837	ENSOARG00000013593	ortholog_one2one
ENSSSCG00000024402	ENSOARG00000000540	ortholog_one2one
ENSSSCG00000010904	ENSOARG00000015482	ortholog_one2one
ENSSSCG00000005590	ENSOARG00000013597	ortholog_one2one
ENSSSCG00000012035	ENSOARG00000013414	ortholog_one2one
ENSSSCG00000010459	ENSOARG00000015761	ortholog_one2one
ENSSSCG00000005040	ENSOARG00000017530	ortholog_one2one
ENSSSCG00000034012	ENSOARG00000007472	ortholog_one2one
ENSSSCG00000011359	ENSOARG00000000255	ortholog_one2one
ENSSSCG00000011726	ENSOARG00000002703	ortholog_one2one
ENSSSCG00000027434	ENSOARG00000013545	ortholog_one2one
ENSSSCG00000040223	ENSOARG00000017603	ortholog_one2many
ENSSSCG00000001822	ENSOARG00000012325	ortholog_one2one
ENSSSCG00000005591	ENSOARG00000013510	ortholog_one2one
ENSSSCG00000044640	ENSOARG00000019617	ortholog_one2one
ENSSSCG00000015332	ENSOARG00000002913	ortholog_one2one
ENSSSCG00000039372	ENSOARG00000014019	ortholog_one2one
ENSSSCG00000036270	ENSOARG00000015583	ortholog_one2one
ENSSSCG00000004245	ENSOARG00000008476	ortholog_one2one
ENSSSCG00000017938	ENSOARG00000011562	ortholog_one2one
ENSSSCG00000016164	ENSOARG00000019252	ortholog_one2one
ENSSSCG00000004545	ENSOARG00000017693	ortholog_one2one
ENSSSCG00000008535	ENSOARG00000019611	ortholog_one2one
ENSSSCG00000003728	ENSOARG00000006219	ortholog_one2one
ENSSSCG00000008081	ENSOARG00000007997	ortholog_one2one
ENSSSCG00000010460	ENSOARG00000015789	ortholog_one2one
ENSSSCG00000031328	ENSOARG00000017603	ortholog_one2many
ENSSSCG00000011358	ENSOARG00000000153	ortholog_one2one
ENSSSCG00000009951	ENSOARG00000018712	ortholog_one2one
ENSSSCG00000006775	ENSOARG00000016985	ortholog_one2many
ENSSSCG00000006775	ENSOARG00000019712	ortholog_one2many
ENSSSCG00000002431	ENSOARG00000003410	ortholog_one2one
ENSSSCG00000013351	ENSOARG00000008537	ortholog_one2one
ENSSSCG00000016751	ENSOARG00000015987	ortholog_one2one
ENSSSCG00000033117	ENSOARG00000009954	ortholog_one2one
ENSSSCG00000001080	ENSOARG00000009595	ortholog_one2one
ENSSSCG00000006138	ENSOARG00000012834	ortholog_one2one
ENSSSCG00000015785	ENSOARG00000007537	ortholog_one2one
ENSSSCG00000041674	ENSOARG00000020052	ortholog_one2many
ENSSSCG00000002815	ENSOARG00000000517	ortholog_one2one
ENSSSCG00000013667	ENSOARG00000014039	ortholog_one2one
ENSSSCG00000038359	ENSOARG00000011879	ortholog_one2many
ENSSSCG00000038359	ENSOARG00000001479	ortholog_one2many
ENSSSCG00000009425	ENSOARG00000007534	ortholog_one2one
ENSSSCG00000024725	ENSOARG00000019592	ortholog_one2one
ENSSSCG00000020910	ENSOARG00000013559	ortholog_one2one
ENSSSCG00000021704	ENSOARG00000007981	ortholog_one2one
ENSSSCG00000011727	ENSOARG00000002754	ortholog_one2one
ENSSSCG00000046979	ENSOARG00000003031	ortholog_one2many
ENSSSCG00000011357	ENSOARG00000000092	ortholog_one2one
ENSSSCG00000021225	ENSOARG00000017963	ortholog_one2one
ENSSSCG00000040371	ENSOARG00000008886	ortholog_one2one
ENSSSCG00000005588	ENSOARG00000013422	ortholog_one2one
ENSSSCG00000038718	ENSOARG00000014094	ortholog_one2one
ENSSSCG00000006140	ENSOARG00000012954	ortholog_one2one
ENSSSCG00000012416	ENSOARG00000017999	ortholog_one2one
ENSSSCG00000010461	ENSOARG00000015908	ortholog_one2one
ENSSSCG00000005041	ENSOARG00000021064	ortholog_one2one
ENSSSCG00000003217	ENSOARG00000014033	ortholog_one2one
ENSSSCG00000006968	ENSOARG00000009872	ortholog_one2one
ENSSSCG00000023436	ENSOARG00000015282	ortholog_one2many
ENSSSCG00000006779	ENSOARG00000019695	ortholog_one2one
ENSSSCG00000038320	ENSOARG00000013448	ortholog_one2one
ENSSSCG00000009426	ENSOARG00000007486	ortholog_one2one
ENSSSCG00000025238	ENSOARG00000002613	ortholog_one2one
ENSSSCG00000023531	ENSOARG00000006741	ortholog_one2one
ENSSSCG00000000660	ENSOARG00000000950	ortholog_one2one
ENSSSCG00000017940	ENSOARG00000011796	ortholog_one2one
ENSSSCG00000017502	ENSOARG00000011754	ortholog_one2one
ENSSSCG00000037998	ENSOARG00000013042	ortholog_one2one
ENSSSCG00000011353	ENSOARG00000017897	ortholog_one2one
ENSSSCG00000028516	ENSOARG00000017702	ortholog_one2one
ENSSSCG00000008534	ENSOARG00000019566	ortholog_one2one
ENSSSCG00000005589	ENSOARG00000013368	ortholog_one2one
ENSSSCG00000010908	ENSOARG00000015718	ortholog_one2one
ENSSSCG00000006141	ENSOARG00000013116	ortholog_one2one
ENSSSCG00000004246	ENSOARG00000008532	ortholog_one2one
ENSSSCG00000002433	ENSOARG00000003433	ortholog_one2one
ENSSSCG00000029515	ENSOARG00000003042	ortholog_one2one
ENSSSCG00000015784	ENSOARG00000007614	ortholog_one2one
ENSSSCG00000017941	ENSOARG00000011994	ortholog_one2one
ENSSSCG00000029458	ENSOARG00000018023	ortholog_one2one
ENSSSCG00000001823	ENSOARG00000008294	ortholog_one2one
ENSSSCG00000028538	ENSOARG00000018057	ortholog_one2one
ENSSSCG00000027609	ENSOARG00000012835	ortholog_one2one
ENSSSCG00000014196	ENSOARG00000018924	ortholog_one2one
ENSSSCG00000016166	ENSOARG00000019270	ortholog_one2one
ENSSSCG00000013665	ENSOARG00000014548	ortholog_one2one
ENSSSCG00000004247	ENSOARG00000008585	ortholog_one2one
ENSSSCG00000017501	ENSOARG00000011636	ortholog_one2one
ENSSSCG00000030147	ENSOARG00000019561	ortholog_one2one
ENSSSCG00000006969	ENSOARG00000009832	ortholog_one2one
ENSSSCG00000002434	ENSOARG00000003475	ortholog_one2one
ENSSSCG00000029960	ENSOARG00000014037	ortholog_one2one
ENSSSCG00000036083	ENSOARG00000015934	ortholog_one2one
ENSSSCG00000014197	ENSOARG00000018956	ortholog_one2one
ENSSSCG00000040770	ENSOARG00000013283	ortholog_one2one
ENSSSCG00000032834	ENSOARG00000007946	ortholog_one2one
ENSSSCG00000040182	ENSOARG00000013380	ortholog_one2one
ENSSSCG00000017942	ENSOARG00000012160	ortholog_one2one
ENSSSCG00000004547	ENSOARG00000020717	ortholog_one2one
ENSSSCG00000009950	ENSOARG00000018486	ortholog_one2one
ENSSSCG00000035689	ENSOARG00000018125	ortholog_one2one
ENSSSCG00000015333	ENSOARG00000003383	ortholog_one2one
ENSSSCG00000005593	ENSOARG00000013298	ortholog_one2one
ENSSSCG00000021818	ENSOARG00000007449	ortholog_one2one
ENSSSCG00000008538	ENSOARG00000019547	ortholog_one2one
ENSSSCG00000050966	ENSOARG00000013322	ortholog_many2many
ENSSSCG00000050966	ENSOARG00000006647	ortholog_many2many
ENSSSCG00000017500	ENSOARG00000011575	ortholog_one2one
ENSSSCG00000003222	ENSOARG00000014047	ortholog_one2one
ENSSSCG00000039721	ENSOARG00000009137	ortholog_one2one
ENSSSCG00000008944	ENSOARG00000018643	ortholog_one2one
ENSSSCG00000025768	ENSOARG00000003492	ortholog_one2one
ENSSSCG00000017943	ENSOARG00000012323	ortholog_one2one
ENSSSCG00000039214	ENSOARG00000020866	ortholog_one2many
ENSSSCG00000009952	ENSOARG00000018818	ortholog_one2one
ENSSSCG00000003729	ENSOARG00000006128	ortholog_one2one
ENSSSCG00000011355	ENSOARG00000017257	ortholog_one2one
ENSSSCG00000003491	ENSOARG00000009992	ortholog_one2many
ENSSSCG00000003491	ENSOARG00000009900	ortholog_one2many
ENSSSCG00000035736	ENSOARG00000013346	ortholog_one2one
ENSSSCG00000012037	ENSOARG00000013331	ortholog_one2one
ENSSSCG00000006970	ENSOARG00000009748	ortholog_one2one
ENSSSCG00000015331	ENSOARG00000003259	ortholog_one2one
ENSSSCG00000005594	ENSOARG00000013290	ortholog_one2one
ENSSSCG00000038251	ENSOARG00000007432	ortholog_one2one
ENSSSCG00000039535	ENSOARG00000015725	ortholog_one2one
ENSSSCG00000016168	ENSOARG00000019271	ortholog_one2one
ENSSSCG00000037098	ENSOARG00000014057	ortholog_one2one
ENSSSCG00000002814	ENSOARG00000000616	ortholog_one2one
ENSSSCG00000008090	ENSOARG00000020877	ortholog_one2one
ENSSSCG00000006780	ENSOARG00000019683	ortholog_one2one
ENSSSCG00000039874	ENSOARG00000013340	ortholog_one2one
ENSSSCG00000012038	ENSOARG00000007803	ortholog_one2one
ENSSSCG00000033385	ENSOARG00000018865	ortholog_one2one
ENSSSCG00000004249	ENSOARG00000008594	ortholog_one2one
ENSSSCG00000017945	ENSOARG00000012599	ortholog_one2one
ENSSSCG00000008540	ENSOARG00000019544	ortholog_one2one
ENSSSCG00000020912	ENSOARG00000016040	ortholog_one2one
ENSSSCG00000046848	ENSOARG00000014121	ortholog_one2one
ENSSSCG00000017499	ENSOARG00000011478	ortholog_one2one
ENSSSCG00000012424	ENSOARG00000018170	ortholog_one2one
ENSSSCG00000014199	ENSOARG00000018968	ortholog_one2one
ENSSSCG00000003730	ENSOARG00000006124	ortholog_one2one
ENSSSCG00000037572	ENSOARG00000007427	ortholog_one2one
ENSSSCG00000003492	ENSOARG00000009884	ortholog_one2one
ENSSSCG00000038180	ENSOARG00000013204	ortholog_one2one
ENSSSCG00000034227	ENSOARG00000008174	ortholog_one2many
ENSSSCG00000034227	ENSOARG00000013275	ortholog_one2many
ENSSSCG00000034227	ENSOARG00000001203	ortholog_one2many
ENSSSCG00000006781	ENSOARG00000019670	ortholog_one2one
ENSSSCG00000001083	ENSOARG00000009455	ortholog_one2one
ENSSSCG00000006143	ENSOARG00000013577	ortholog_one2one
ENSSSCG00000002817	ENSOARG00000000699	ortholog_one2one
ENSSSCG00000026061	ENSOARG00000017787	ortholog_one2one
ENSSSCG00000004548	ENSOARG00000020721	ortholog_one2one
ENSSSCG00000008089	ENSOARG00000020887	ortholog_one2one
ENSSSCG00000026142	ENSOARG00000012804	ortholog_one2one
ENSSSCG00000009428	ENSOARG00000007418	ortholog_one2one
ENSSSCG00000010464	ENSOARG00000016224	ortholog_one2one
ENSSSCG00000009954	ENSOARG00000018985	ortholog_one2one
ENSSSCG00000036814	ENSOARG00000014136	ortholog_one2one
ENSSSCG00000036556	ENSOARG00000013309	ortholog_one2one
ENSSSCG00000007700	ENSOARG00000013203	ortholog_one2one
ENSSSCG00000015334	ENSOARG00000003501	ortholog_one2one
ENSSSCG00000025651	ENSOARG00000002409	ortholog_one2one
ENSSSCG00000004250	ENSOARG00000008638	ortholog_one2one
ENSSSCG00000016170	ENSOARG00000019275	ortholog_one2one
ENSSSCG00000005043	ENSOARG00000021067	ortholog_one2one
ENSSSCG00000003732	ENSOARG00000006084	ortholog_one2one
ENSSSCG00000005596	ENSOARG00000013267	ortholog_one2one
ENSSSCG00000029391	ENSOARG00000012990	ortholog_one2one
ENSSSCG00000038390	ENSOARG00000007647	ortholog_one2one
ENSSSCG00000009955	ENSOARG00000019007	ortholog_one2one
ENSSSCG00000010465	ENSOARG00000016303	ortholog_one2one
ENSSSCG00000014817	ENSOARG00000005950	ortholog_one2one
ENSSSCG00000028145	ENSOARG00000014142	ortholog_one2one
ENSSSCG00000004549	ENSOARG00000020727	ortholog_one2one
ENSSSCG00000026680	ENSOARG00000019656	ortholog_one2one
ENSSSCG00000006972	ENSOARG00000009709	ortholog_one2one
ENSSSCG00000034452	ENSOARG00000018541	ortholog_one2many
ENSSSCG00000008947	ENSOARG00000013420	ortholog_one2one
ENSSSCG00000009429	ENSOARG00000007376	ortholog_one2one
ENSSSCG00000013352	ENSOARG00000008807	ortholog_one2one
ENSSSCG00000021696	ENSOARG00000007796	ortholog_one2one
ENSSSCG00000000663	ENSOARG00000001353	ortholog_one2one
ENSSSCG00000008092	ENSOARG00000020871	ortholog_one2one
ENSSSCG00000013666	ENSOARG00000014459	ortholog_one2one
ENSSSCG00000024736	ENSOARG00000014152	ortholog_one2one
ENSSSCG00000001824	ENSOARG00000005809	ortholog_one2one
ENSSSCG00000038581	ENSOARG00000013675	ortholog_one2many
ENSSSCG00000038581	ENSOARG00000003805	ortholog_one2many
ENSSSCG00000024975	ENSOARG00000015980	ortholog_one2one
ENSSSCG00000034756	ENSOARG00000019515	ortholog_one2one
ENSSSCG00000037019	ENSOARG00000000184	ortholog_one2one
ENSSSCG00000020885	ENSOARG00000008667	ortholog_one2one
ENSSSCG00000041289	ENSOARG00000013246	ortholog_one2one
ENSSSCG00000005597	ENSOARG00000013170	ortholog_one2one
ENSSSCG00000007705	ENSOARG00000013057	ortholog_one2many
ENSSSCG00000011356	ENSOARG00000016718	ortholog_one2one
ENSSSCG00000002436	ENSOARG00000003519	ortholog_one2one
ENSSSCG00000024584	ENSOARG00000013274	ortholog_one2one
ENSSSCG00000004550	ENSOARG00000020730	ortholog_one2one
ENSSSCG00000006145	ENSOARG00000013715	ortholog_one2one
ENSSSCG00000004252	ENSOARG00000008676	ortholog_one2one
ENSSSCG00000006783	ENSOARG00000019651	ortholog_one2one
ENSSSCG00000015790	ENSOARG00000007666	ortholog_one2one
ENSSSCG00000040743	ENSOARG00000001383	ortholog_one2one
ENSSSCG00000003493	ENSOARG00000009809	ortholog_one2one
ENSSSCG00000017498	ENSOARG00000011394	ortholog_one2one
ENSSSCG00000029196	ENSOARG00000017540	ortholog_one2one
ENSSSCG00000009430	ENSOARG00000007363	ortholog_one2one
ENSSSCG00000037601	ENSOARG00000011456	ortholog_one2many
ENSSSCG00000010466	ENSOARG00000014825	ortholog_one2one
ENSSSCG00000001085	ENSOARG00000007485	ortholog_one2one
ENSSSCG00000013354	ENSOARG00000008913	ortholog_one2one
ENSSSCG00000007704	ENSOARG00000012934	ortholog_one2one
ENSSSCG00000032288	ENSOARG00000020892	ortholog_one2one
ENSSSCG00000032527	ENSOARG00000019483	ortholog_one2one
ENSSSCG00000033115	ENSOARG00000013188	ortholog_one2one
ENSSSCG00000006146	ENSOARG00000013993	ortholog_one2one
ENSSSCG00000002813	ENSOARG00000000804	ortholog_one2one
ENSSSCG00000010911	ENSOARG00000016074	ortholog_one2one
ENSSSCG00000028725	ENSOARG00000013351	ortholog_one2one
ENSSSCG00000015335	ENSOARG00000003766	ortholog_one2one
ENSSSCG00000003731	ENSOARG00000006054	ortholog_one2one
ENSSSCG00000013664	ENSOARG00000014804	ortholog_one2one
ENSSSCG00000041221	ENSOARG00000012183	ortholog_one2one
ENSSSCG00000004253	ENSOARG00000008696	ortholog_one2one
ENSSSCG00000036030	ENSOARG00000019648	ortholog_one2one
ENSSSCG00000009956	ENSOARG00000019041	ortholog_one2one
ENSSSCG00000038257	ENSOARG00000004169	ortholog_one2many
ENSSSCG00000038257	ENSOARG00000009684	ortholog_one2many
ENSSSCG00000015791	ENSOARG00000007726	ortholog_one2one
ENSSSCG00000011362	ENSOARG00000016645	ortholog_one2one
ENSSSCG00000010912	ENSOARG00000016116	ortholog_one2one
ENSSSCG00000021688	ENSOARG00000008938	ortholog_one2one
ENSSSCG00000007703	ENSOARG00000012907	ortholog_one2one
ENSSSCG00000001825	ENSOARG00000006117	ortholog_one2one
ENSSSCG00000051794	ENSOARG00000013533	ortholog_one2one
ENSSSCG00000008094	ENSOARG00000020901	ortholog_one2one
ENSSSCG00000021825	ENSOARG00000013126	ortholog_one2one
ENSSSCG00000024668	ENSOARG00000014213	ortholog_one2one
ENSSSCG00000005598	ENSOARG00000013085	ortholog_one2one
ENSSSCG00000000661	ENSOARG00000001523	ortholog_one2one
ENSSSCG00000015789	ENSOARG00000007754	ortholog_one2one
ENSSSCG00000007702	ENSOARG00000012861	ortholog_one2one
ENSSSCG00000004551	ENSOARG00000020735	ortholog_one2one
ENSSSCG00000016750	ENSOARG00000015868	ortholog_one2many
ENSSSCG00000016750	ENSOARG00000018914	ortholog_one2many
ENSSSCG00000006785	ENSOARG00000019632	ortholog_one2one
ENSSSCG00000013663	ENSOARG00000014885	ortholog_one2one
ENSSSCG00000026465	ENSOARG00000019458	ortholog_one2one
ENSSSCG00000009431	ENSOARG00000007286	ortholog_one2one
ENSSSCG00000032047	ENSOARG00000001453	ortholog_one2one
ENSSSCG00000010467	ENSOARG00000016528	ortholog_one2one
ENSSSCG00000007540	ENSOARG00000012989	ortholog_one2one
ENSSSCG00000003733	ENSOARG00000006008	ortholog_one2one
ENSSSCG00000031518	ENSOARG00000000226	ortholog_one2one
ENSSSCG00000006147	ENSOARG00000014269	ortholog_one2one
ENSSSCG00000012426	ENSOARG00000018250	ortholog_one2one
ENSSSCG00000001087	ENSOARG00000007329	ortholog_one2one
ENSSSCG00000033583	ENSOARG00000011334	ortholog_one2one
ENSSSCG00000027342	ENSOARG00000012638	ortholog_one2one
ENSSSCG00000020984	ENSOARG00000002463	ortholog_one2one
ENSSSCG00000034378	ENSOARG00000013168	ortholog_one2one
ENSSSCG00000006148	ENSOARG00000014282	ortholog_one2one
ENSSSCG00000013662	ENSOARG00000014981	ortholog_one2one
ENSSSCG00000008098	ENSOARG00000020904	ortholog_one2one
ENSSSCG00000037504	ENSOARG00000009093	ortholog_one2one
ENSSSCG00000005045	ENSOARG00000021069	ortholog_one2one
ENSSSCG00000034282	ENSOARG00000019294	ortholog_one2one
ENSSSCG00000004254	ENSOARG00000008739	ortholog_one2one
ENSSSCG00000017504	ENSOARG00000011220	ortholog_one2one
ENSSSCG00000046700	ENSOARG00000013691	ortholog_one2one
ENSSSCG00000016753	ENSOARG00000016111	ortholog_one2one
ENSSSCG00000024592	ENSOARG00000013568	ortholog_one2one
ENSSSCG00000034624	ENSOARG00000013154	ortholog_one2one
ENSSSCG00000005600	ENSOARG00000013001	ortholog_one2one
ENSSSCG00000014818	ENSOARG00000006305	ortholog_one2many
ENSSSCG00000014818	ENSOARG00000002374	ortholog_one2many
ENSSSCG00000015792	ENSOARG00000007767	ortholog_one2one
ENSSSCG00000007708	ENSOARG00000012479	ortholog_one2one
ENSSSCG00000004552	ENSOARG00000020739	ortholog_one2one
ENSSSCG00000032469	ENSOARG00000014311	ortholog_one2one
ENSSSCG00000007539	ENSOARG00000012876	ortholog_one2one
ENSSSCG00000028928	ENSOARG00000017749	ortholog_one2one
ENSSSCG00000006788	ENSOARG00000019615	ortholog_one2one
ENSSSCG00000030539	ENSOARG00000014219	ortholog_one2one
ENSSSCG00000028192	ENSOARG00000007743	ortholog_one2one
ENSSSCG00000005599	ENSOARG00000012942	ortholog_one2one
ENSSSCG00000013358	ENSOARG00000009168	ortholog_one2one
ENSSSCG00000021258	ENSOARG00000013749	ortholog_one2one
ENSSSCG00000007538	ENSOARG00000012728	ortholog_one2one
ENSSSCG00000013661	ENSOARG00000015095	ortholog_one2one
ENSSSCG00000011361	ENSOARG00000016539	ortholog_one2one
ENSSSCG00000024444	ENSOARG00000016307	ortholog_one2one
ENSSSCG00000028414	ENSOARG00000014483	ortholog_one2one
ENSSSCG00000000664	ENSOARG00000001682	ortholog_one2one
ENSSSCG00000016754	ENSOARG00000016204	ortholog_one2one
ENSSSCG00000026978	ENSOARG00000008842	ortholog_one2one
ENSSSCG00000017505	ENSOARG00000011074	ortholog_one2one
ENSSSCG00000023074	ENSOARG00000014230	ortholog_one2one
ENSSSCG00000012425	ENSOARG00000018215	ortholog_one2one
ENSSSCG00000038001	ENSOARG00000019454	ortholog_one2one
ENSSSCG00000005047	ENSOARG00000021070	ortholog_one2one
ENSSSCG00000028278	ENSOARG00000013874	ortholog_one2one
ENSSSCG00000028623	ENSOARG00000002356	ortholog_one2one
ENSSSCG00000024669	ENSOARG00000009799	ortholog_one2one
ENSSSCG00000007709	ENSOARG00000012447	ortholog_one2one
ENSSSCG00000005601	ENSOARG00000012928	ortholog_one2one
ENSSSCG00000035307	ENSOARG00000000972	ortholog_many2many
ENSSSCG00000035307	ENSOARG00000002749	ortholog_many2many
ENSSSCG00000021988	ENSOARG00000009678	ortholog_one2one
ENSSSCG00000016173	ENSOARG00000019309	ortholog_one2one
ENSSSCG00000004554	ENSOARG00000020743	ortholog_one2one
ENSSSCG00000039419	ENSOARG00000012621	ortholog_one2one
ENSSSCG00000025485	ENSOARG00000019610	ortholog_one2one
ENSSSCG00000030677	ENSOARG00000013139	ortholog_one2one
ENSSSCG00000014819	ENSOARG00000006493	ortholog_one2one
ENSSSCG00000034792	ENSOARG00000014251	ortholog_one2one
ENSSSCG00000037491	ENSOARG00000000946	ortholog_one2many
ENSSSCG00000008097	ENSOARG00000020914	ortholog_one2one
ENSSSCG00000015798	ENSOARG00000007806	ortholog_one2one
ENSSSCG00000009957	ENSOARG00000019120	ortholog_one2one
ENSSSCG00000025244	ENSOARG00000009788	ortholog_one2one
ENSSSCG00000040188	ENSOARG00000014149	ortholog_one2one
ENSSSCG00000014203	ENSOARG00000016004	ortholog_one2one
ENSSSCG00000027314	ENSOARG00000016523	ortholog_one2one
ENSSSCG00000024377	ENSOARG00000003572	ortholog_one2one
ENSSSCG00000032902	ENSOARG00000014318	ortholog_one2one
ENSSSCG00000037772	ENSOARG00000019607	ortholog_one2one
ENSSSCG00000013360	ENSOARG00000009340	ortholog_one2one
ENSSSCG00000001089	ENSOARG00000006871	ortholog_one2one
ENSSSCG00000038703	ENSOARG00000005904	ortholog_one2one
ENSSSCG00000015793	ENSOARG00000007812	ortholog_one2one
