junc_ratio	gene_id	circ_type	ssc_liver_1	ssc_liver_10	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_10	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9
2:136907206|136914107	ENSSSCG00000014304	exon	0.0	0.0	0.057	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.007	0.006	0.007	0.0	0.055	0.025	0.031	0.0	0.0
8:72005194|72055060	ENSSSCG00000008983,ENSSSCG00000032576	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.035	0.692	0.043	0.326	0.056	0.429	0.038	0.027	0.044
3:59883982|59884912	ENSSSCG00000045529	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.082	0.008	0.022	0.113	0.0	0.1	0.0	0.0
15:76192264|76208776	ENSSSCG00000015940	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.015	0.036	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.02	0.008	0.02	0.019	0.032	0.017	0.013	0.0
2:133976286|133983650	ENSSSCG00000014269	exon	0.14	0.0	0.182	0.0	0.274	0.0	0.0	0.103	0.0	0.038	0.0	0.036	0.077	0.023	0.0	0.0	0.027	0.012	0.024	0.058	0.016	0.044	0.028	0.308
10:19949148|19952852	ENSSSCG00000024618	exon	0.0	0.0	0.0	0.0	0.0	0.081	0.04	0.0	0.055	0.014	0.0	0.038	0.026	0.01	0.211	0.0	0.034	0.03	0.0	0.0	0.016	0.008	0.0	0.0
6:110724755|110733479	ENSSSCG00000003716	exon	0.06	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.076	0.004	0.011	0.032	0.0	0.0	0.004	0.0
10:44928914|44954321	ENSSSCG00000011041	exon	0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.038	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.203	0.0	0.0	1.0	1.0	0.0	0.0
5:68397012|68426856	ENSSSCG00000000755	exon	0.069	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.545	0.545	0.4	0.1	0.078	0.435	0.05	0.021	0.0
13:137195360|137240863	ENSSSCG00000024904	exon	0.0	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.072	0.075	0.033	0.0	0.013	0.023	0.0	0.0
17:59881642|59887352	ENSSSCG00000007529	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.0	0.014	0.003	0.0	0.0	0.023	0.0	0.0
1:266981815|267028781	ENSSSCG00000040052,ENSSSCG00000036926	exon	0.0	0.0	0.0	0.0	0.0	0.133	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	1.0	1.0	1.0	1.0	0.057	1.0	1.0	0.207	0.118	0.011
8:101863239|101885923	ENSSSCG00000009090	exon	0.0	0.025	0.0	0.0	0.0	0.043	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.084	0.3	0.0	0.217	0.129	1.0	0.0	0.0	1.0	0.09	0.0
10:11446256|11451376	ENSSSCG00000010835	exon	0.0	0.0	0.207	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	1.0	0.0	0.061	0.026	0.024	0.118	0.036	0.0	0.0	0.0
7:20607474|20614931	ENSSSCG00000036191,ENSSSCG00000037547	exon	0.129	0.0	0.333	0.0	0.262	0.0	0.061	0.222	0.0	0.095	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0
3:76615866|76627539	ENSSSCG00000008357	exon	0.0	0.0	0.5	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.25	0.0	0.0	0.0	0.077	0.2	0.0	0.0
12:25974288|25979414	ENSSSCG00000017553	exon	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.303	0.0	0.106	0.008	0.102	0.002	0.005	0.052	0.0	0.0
15:54405977|54416820	ENSSSCG00000015844	exon	1.0	0.0	1.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
9:102255514|102257882	ENSSSCG00000015410	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.324	0.0	0.019	0.049	0.019	0.0	1.0	1.0	0.0	0.011
4:37013328|37026970	ENSSSCG00000006069	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.013	0.007	0.0	1.0	0.0	0.0
4:74411794|74431438	ENSSSCG00000006239	exon	0.5	0.2	0.182	0.921	0.0	0.174	0.111	0.143	0.0	0.533	0.0	0.0	0.0	0.0	0.43	0.168	0.069	0.097	0.037	0.0	0.082	0.099	0.097	0.0
15:47415088|47450954	ENSSSCG00000015807	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.15	0.0	0.0	0.009	0.004	0.0	0.0	0.0
14:55105293|55105756	ENSSSCG00000010148	exon	0.16	0.167	0.068	1.0	0.444	0.089	0.145	0.079	0.034	0.0	0.0	0.0	0.176	0.368	0.876	0.0	0.126	0.417	0.081	0.048	0.482	1.0	0.032	0.026
5:80180368|80213889	ENSSSCG00000000843	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.029	0.016	0.025	0.035	0.017	0.025	0.013	0.0
9:121309203|121312541	ENSSSCG00000015527	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.025	0.003	0.0	0.0	0.006	0.012	0.011	0.0
10:57126906|57137646	ENSSSCG00000011103	exon	0.71	0.293	0.853	0.0	0.243	0.475	0.333	0.169	0.886	0.378	0.0	0.281	0.092	0.189	0.674	0.765	0.172	0.174	0.385	0.148	0.0	0.218	0.044	0.0
4:130714061|130714746	ENSSSCG00000006947	exon	0.678	0.339	0.608	0.204	0.423	0.0	0.207	0.206	0.312	0.261	0.0	0.0	0.125	0.0	0.8	0.0	0.6	0.0	0.125	0.0	0.25	0.4	0.0	0.0
17:59944665|59949288	ENSSSCG00000007529	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.012	0.012	0.023	0.0	0.003	0.008	0.0	0.0
2:15090472|15148052	ENSSSCG00000013239,ENSSSCG00000013233	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.057	0.0	0.0
13:16304442|16391438	ENSSSCG00000036381	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.261	0.0	1.0	0.082	0.0	0.0	0.0	0.094	0.0	0.0
18:661134|669113	ENSSSCG00000028169	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.648	0.0	0.136	0.071	0.083	0.008	1.0	1.0	0.0	0.0
X:59556112|59571884	ENSSSCG00000043604	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.643	0.0	0.163	0.08	0.0	0.0	0.0	0.0	0.0	0.0
13:92652259|92662887	ENSSSCG00000011720	exon	0.005	0.0	0.0	0.0	0.0	0.033	0.0	0.023	0.0	0.0	0.004	0.006	0.001	0.015	0.125	0.001	0.0	0.017	0.0	0.0	0.007	0.0	0.0	0.0
13:108951348|108963151	ENSSSCG00000011745	exon	0.0	0.0	0.057	0.0	0.0	0.057	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.353	0.0	0.008	0.028	0.063	0.035	0.029	0.035	0.0	0.011
3:16964040|16971275	ENSSSCG00000029029	exon	0.857	0.0	0.667	0.0	0.0	0.286	0.125	0.27	0.667	0.0	0.0	0.0	0.1	0.0	0.894	0.0	0.541	0.384	0.482	0.8	0.482	0.722	0.415	0.562
1:265920720|265924230	ENSSSCG00000005599	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115	0.0	0.232	0.0	0.0	0.017	0.005	0.0	0.111	0.0	0.0	0.0
18:40161261|40200881	ENSSSCG00000024754	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	1.0	0.0	0.0	0.0	0.071	0.0	0.5	0.0	0.0	0.0
1:127195769|127196307	ENSSSCG00000023996	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.728	0.0	0.07	0.035	0.017	0.036	0.061	0.032	0.0	0.0
1:106150521|106171073	ENSSSCG00000004538	exon	0.141	0.0	0.062	0.412	0.0	0.0	0.0	0.167	0.0	0.088	0.0	0.0	0.0	0.0	1.0	0.23	1.0	0.713	1.0	0.265	1.0	1.0	0.361	0.169
2:60466633|60468872	ENSSSCG00000013876	exon	0.232	0.056	0.053	0.0	0.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.043	0.0	0.024	0.026	0.0	0.0
14:124891030|124924985	ENSSSCG00000010651	exon	0.244	0.022	0.205	0.0	0.0	0.0	0.011	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.261	0.0	0.12	0.0	0.0	0.0	0.033	0.058	0.0	0.015
11:1429036|1463356	ENSSSCG00000051276,ENSSSCG00000024667	exon	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.263	0.018	1.0	0.039	0.094	1.0	0.059	0.011	0.03	0.0
13:134379236|134396257	ENSSSCG00000027139	exon	0.0	0.0	0.011	0.0	0.0	0.013	0.0	0.021	0.033	0.0	0.0	0.0	0.0	0.003	0.043	0.003	1.0	1.0	1.0	0.044	0.0	0.003	0.0	0.0
4:30808728|30818482	ENSSSCG00000006037	exon	0.865	0.053	0.107	0.0	0.0	0.0	0.09	0.72	0.0	0.833	0.0	0.046	0.047	0.057	1.0	0.091	1.0	1.0	0.624	0.678	1.0	0.089	0.469	0.028
15:56585756|56588221	ENSSSCG00000015853	exon	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.698	0.0	0.049	0.046	0.068	0.0	0.045	0.0	0.007	0.0
13:162340677|162345586	ENSSSCG00000034501	exon	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.017	0.0	0.0
8:20285480|20297043	ENSSSCG00000008761	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	1.0	0.0	0.955	1.0	0.132	0.034	0.125	0.519	0.016	0.0
6:52971038|53015810	ENSSSCG00000003111	exon	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.032	0.038	0.0	0.021	0.0	0.0	0.0
3:8718347|8724511	ENSSSCG00000024789	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.007	0.0
18:19068807|19103153	ENSSSCG00000016566	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343	0.0	0.0	0.096	0.167	0.0	0.05	0.079	0.0	0.0
8:115581461|115599488	ENSSSCG00000021784	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.431	0.0	1.0	1.0	0.133	0.0	0.105	0.0	0.026	0.0
2:6755128|6755266	ENSSSCG00000048856	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
7:19493174|19498333	ENSSSCG00000001092	exon	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.021	0.029	0.0	0.0	0.0	0.0	0.335	0.04	0.028	0.017	0.027	0.028	0.03	0.018	0.0	0.013
15:116249845|116368959	ENSSSCG00000016166	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.042	0.0
13:138817190|138819104	ENSSSCG00000011882	exon	0.071	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.015	0.013	0.0	0.0	0.0	0.036	0.0	0.016	0.0	0.0	0.04	0.0	0.0	0.029	0.0	0.0
6:91566041|91576562	ENSSSCG00000003627	exon	0.0	0.0	1.0	0.105	0.0	0.136	0.4	0.222	0.276	0.0	0.417	0.0	0.0	0.0	1.0	0.762	1.0	1.0	1.0	0.0	1.0	1.0	0.769	0.353
12:46553280|46560929	ENSSSCG00000029262	exon	0.0	0.0	0.0	0.0	0.104	0.0	0.062	0.0	0.07	0.014	0.0	0.0	0.0	0.0	0.092	0.0	0.003	0.0	0.001	0.0	0.003	0.001	0.0	0.0
2:61364330|61366847	ENSSSCG00000013856	exon	0.079	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.004	0.01	0.003	0.002	0.004	0.013	0.0	0.0
8:116266128|116294261	ENSSSCG00000022788	exon	0.02	0.0	0.6	0.0	0.0	0.667	0.027	0.043	0.0	0.041	0.0	0.0	0.05	0.0	0.433	0.0	0.116	1.0	0.079	0.061	0.03	0.183	0.043	0.182
7:117718801|117733181	ENSSSCG00000002505	exon	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.138	0.704	0.296	0.042	0.002	0.037	0.0	0.041	0.0	0.0	0.0
11:458635|468238	ENSSSCG00000009570	exon	0.03	0.067	0.0	0.0	0.6	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.015	0.0	0.013	0.0	0.0	0.0
14:14989270|14998854	ENSSSCG00000026044,ENSSSCG00000028699	exon	0.005	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.016	0.0	0.0	0.0	0.0	1.0	0.0	0.012	0.005	0.007	0.009	1.0	0.0	0.0	0.0
2:88144038|88184249	ENSSSCG00000014113	exon	0.064	0.0	0.022	0.0	0.0	0.0	0.0	0.045	0.0	0.013	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2:142280493|142282960	ENSSSCG00000014364	exon	0.0	0.0	0.091	0.0	0.0	0.062	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.043	1.0	0.071	0.0	0.048	0.006	0.0
1:67576479|67613863	ENSSSCG00000004358	exon	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.026	0.069	0.0	0.0	0.0	0.0	0.0	0.0
9:8573561|8587958	ENSSSCG00000020856	exon	0.117	0.0	0.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.429	0.1	0.101	0.04	0.039	0.054	1.0	0.096	0.094	0.012
1:27998868|28008324	ENSSSCG00000004165	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.426	0.0	0.095	0.0	0.091	0.0	0.0	0.0	0.0	0.0
3:44102881|44122061	ENSSSCG00000008096	exon	0.839	0.222	0.925	1.0	0.745	0.596	0.208	0.321	0.196	0.0	0.0	0.464	0.25	0.16	0.113	0.262	1.0	0.499	0.458	1.0	0.462	0.387	0.523	0.211
16:4141884|4175644	ENSSSCG00000016784	exon	0.0	0.0	0.121	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.058	0.0
13:82982327|82987202	ENSSSCG00000011677	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.742	0.189	0.254	0.282	0.092	0.235	0.178	0.298	1.0	0.59
8:31260262|31271005	ENSSSCG00000008792	exon	0.016	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.018	0.0	0.0	0.0	0.095	0.0	0.0
4:90161231|90175000	ENSSSCG00000006386	exon	0.055	0.021	0.037	0.209	0.017	0.0	0.0	1.0	0.0	0.015	0.0	0.025	0.0	0.0	1.0	0.007	1.0	1.0	1.0	0.015	1.0	1.0	0.0	0.015
1:129062737|129069561	ENSSSCG00000004729	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.0	1.0	1.0	0.0	0.054	0.056	0.024	0.0	0.0
15:47435152|47469720	ENSSSCG00000015807	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
10:45992309|46027671	ENSSSCG00000011045	exon	0.85	0.833	1.0	1.0	1.0	0.852	1.0	0.812	0.907	0.824	1.0	0.947	0.903	0.857	1.0	0.37	0.737	0.61	0.303	0.528	0.448	0.614	0.629	0.4
14:90616436|90618550	ENSSSCG00000010401	exon	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.743	0.034	0.295	0.133	0.078	0.113	0.103	0.026	0.036	0.0
4:93736189|93738733	ENSSSCG00000006487	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.026	0.0	0.0	0.0	0.0	0.0	0.045	1.0	0.0	1.0	1.0	1.0	0.005	1.0	0.0	0.0	0.01
4:65214828|65219019	ENSSSCG00000006194	exon	0.226	0.061	0.199	0.0	0.418	0.09	0.042	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.292	0.0	0.19	0.0	0.0	0.0	0.041	0.0	0.0	0.0
12:37822215|37833142	ENSSSCG00000039473	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.026	0.012	0.0	0.006	0.0	0.0	0.0	0.0
12:51625930|51636844	ENSSSCG00000017895	exon	1.0	0.0	1.0	0.0	0.0	1.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.286	1.0	0.072	1.0	1.0	0.169	0.013	0.006
1:33672928|33681370	ENSSSCG00000004205	exon	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.0	0.051	1.0	0.021	0.171	0.086	0.0	0.093	0.016	0.044	0.013	0.0
18:38309526|38320787	ENSSSCG00000027389	exon	0.084	0.0	0.042	0.0	0.0	0.069	0.0	0.075	0.068	0.105	0.101	0.093	0.0	0.05	0.411	0.0	0.047	0.018	0.036	0.033	0.039	0.023	0.008	0.0
1:175244214|175246746	ENSSSCG00000027765	exon	0.0	0.1	0.0	0.0	0.0	0.154	0.231	0.146	0.0	0.087	0.0	0.345	0.377	0.821	1.0	0.127	1.0	1.0	0.615	0.833	1.0	1.0	0.0	0.0
6:96620533|96628714	ENSSSCG00000003673	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	1.0	0.012	0.201	0.14	0.0	0.0	0.144	0.452	0.005	0.0
13:38536703|38545830	ENSSSCG00000024201	exon	0.021	0.073	0.077	0.0	0.0	0.0	0.041	0.031	0.0	0.042	0.0	0.0	0.0	0.0	1.0	0.025	1.0	0.561	0.074	0.468	1.0	0.495	0.0	0.059
4:77612564|77618720	ENSSSCG00000028902	exon	0.175	1.0	0.164	0.0	0.0	0.0	0.192	0.087	0.0	0.0	0.0	0.147	0.003	1.0	1.0	0.046	1.0	0.296	1.0	0.024	0.044	1.0	0.009	0.009
10:14171012|14175682	ENSSSCG00000021310	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.923	0.0	0.132	0.148	0.064	0.039	0.091	0.071	0.066	0.013
14:38662811|38663763	ENSSSCG00000009876	exon	0.016	0.0	0.034	0.265	0.0	0.0	0.038	0.012	0.0	0.0	0.286	0.0	0.0	0.0	0.07	0.0	0.005	0.012	0.0	0.0	0.0	0.0	0.0	0.007
13:124369572|124385164	ENSSSCG00000011797	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.0	0.128	0.0	0.081	0.0	0.021	0.057	0.051	0.0
1:169540497|169559446	ENSSSCG00000004979	exon	0.0	0.4	0.0	0.0	0.0	0.0	0.148	0.0	0.0	0.0	0.0	0.222	0.359	0.383	1.0	0.048	0.059	0.75	1.0	0.085	0.045	0.081	0.021	0.022
9:92583601|92613945	ENSSSCG00000024485	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.324	0.231	1.0	0.0	0.258	1.0	0.0	0.151
4:33478521|33478731	ENSSSCG00000031957	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212	0.0	0.069	0.064	0.101	0.016	0.044	0.029	0.0	0.0
14:12876520|12879522	ENSSSCG00000009682	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.273	0.1	0.381	0.038	0.033	0.048	0.019	0.545	0.014	0.033	0.0	0.0
15:16792894|16796655	ENSSSCG00000015695	exon	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.13	0.0	0.036	0.222	0.182	0.286	0.348	0.034	0.0	0.0
18:13750787|13765569	ENSSSCG00000030386	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.055	0.093	0.013	0.0	0.0	0.028	0.0	0.0
3:101771006|101780247	ENSSSCG00000020878	exon	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.006	0.0	0.005	0.007	0.0	0.0	0.015	0.0	0.0
18:44885414|44903054	ENSSSCG00000016692	exon	1.0	0.055	1.0	0.195	0.169	0.0	0.066	1.0	0.343	0.042	0.0	0.068	0.103	0.115	1.0	1.0	0.024	0.013	1.0	0.007	1.0	0.012	0.018	0.021
1:73894170|73901226	ENSSSCG00000033392	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.0	0.005	0.025	0.018	0.0	0.031	0.023	0.0	0.0
7:250688|252991	ENSSSCG00000000985	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	1.0	1.0	0.0	0.261	0.021	0.0	0.0
4:64780345|64792188	ENSSSCG00000006193	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.001	0.001	0.0	0.001	0.001	0.0	0.0	0.0
X:106153511|106172488	ENSSSCG00000012650	exon	0.242	0.154	0.08	0.0	1.0	0.0	0.071	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.013	0.016	1.0	0.011	0.036	0.03	0.029	0.0
17:36886403|36892010	ENSSSCG00000007264	exon	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.118	0.178	0.0	0.133
2:40932076|40936710	ENSSSCG00000037358	exon	0.094	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.08	0.0	0.78	0.0	0.538	0.0	0.049	0.043	0.119	0.421	0.0	0.243
15:110885008|110896617	ENSSSCG00000024696	exon	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.467	0.0	0.01	0.029	0.098	0.4	0.0	0.063	0.0	0.0
17:32111605|32121507	ENSSSCG00000007153	exon	0.0	0.051	0.0	0.453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	1.0	0.0	1.0	0.0	0.035	0.0	0.035	0.0	0.033	0.0
2:5277404|5290605	ENSSSCG00000029637	exon	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.0	0.009	0.007	0.007	0.0	0.01	0.006	0.0	0.0
13:46987049|47002023	ENSSSCG00000011497	exon	0.364	0.113	0.267	0.0	0.0	0.036	0.116	0.06	0.0	0.078	0.0	0.0	0.0	0.0	0.14	0.043	0.076	0.0	0.016	0.111	0.097	0.0	0.0	0.0
2:135240336|135252430	ENSSSCG00000014291	exon	0.0	0.0	0.182	0.0	0.0	0.0	0.0	0.025	0.0	0.125	0.0	0.0	0.013	0.0	0.328	0.015	0.025	0.024	0.127	0.066	0.047	0.015	0.048	0.07
14:71537902|71544709	ENSSSCG00000010239	exon	0.0	0.0	0.222	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.0	0.0	0.652	0.0	0.364	0.049	0.0	0.094	0.286	0.588	0.0	0.0
4:124966624|124990265	ENSSSCG00000032057	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.103	0.0	0.0	0.2	0.0	0.225	0.0	0.0
13:3404652|3405113	ENSSSCG00000011197	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.086	0.096	0.0	0.0	0.0
5:104306762|104314137	ENSSSCG00000000952	exon	0.375	0.103	0.207	1.0	0.667	0.056	0.143	0.145	0.146	0.148	0.762	0.0	0.0	0.025	0.122	0.014	0.057	0.0	0.0	0.0	0.027	0.0	0.0	0.047
17:49312897|49313377	ENSSSCG00000007454	exon	0.441	0.108	0.688	0.0	0.604	0.123	0.08	0.06	0.029	0.027	0.0	0.0	0.093	0.133	0.604	0.027	1.0	0.079	0.667	0.04	0.101	0.165	0.0	0.0
